2026-04-19T00:00:32.534191+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-19T19:34:42.700544+00:00 | Thats So True | Gracie Abrams | source:amperwave-api
2026-04-19T19:35:23.420114+00:00 | Thats So True | Gracie Abrams | source:amperwave-api
2026-04-19T19:37:13.377474+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-19T19:37:54.268643+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-19T19:38:55.210223+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-19T19:39:36.370764+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-19T19:40:24.726267+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-19T19:41:06.984636+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-19T19:41:46.789289+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-19T19:42:58.586043+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-19T19:43:40.706322+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-19T19:44:45.943910+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-19T19:45:27.268240+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-19T19:46:42.010814+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-19T19:47:23.745608+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-19T19:48:03.994276+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-19T19:48:44.693185+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-19T19:49:25.125515+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-19T19:50:06.601363+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-19T19:50:48.881575+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-19T19:51:47.130648+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-19T19:52:35.502444+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-19T19:53:22.123371+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-19T19:54:29.217405+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-19T19:55:11.497061+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-19T19:55:51.909006+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-19T19:56:52.663041+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-19T19:57:35.497467+00:00 | Down (Feat. Lil Wayne) | Jay Sean | source:amperwave-api
2026-04-19T19:58:28.917054+00:00 | Down (Feat. Lil Wayne) | Jay Sean | source:amperwave-api
2026-04-19T19:59:10.026729+00:00 | Down (Feat. Lil Wayne) | Jay Sean | source:amperwave-api
2026-04-19T19:59:51.279947+00:00 | Down (Feat. Lil Wayne) | Jay Sean | source:amperwave-api
2026-04-19T20:00:59.986670+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-19T20:01:45.360629+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-19T20:02:46.962770+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-19T20:03:29.076542+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-19T20:04:26.528261+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-19T20:05:17.645213+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-19T20:05:59.513921+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-19T20:06:40.622320+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-19T20:07:23.187914+00:00 | Starboy (Feat. Daft Punk) | The Weeknd | source:amperwave-api
2026-04-19T20:08:11.078815+00:00 | Starboy (Feat. Daft Punk) | The Weeknd | source:amperwave-api
2026-04-19T20:08:51.907183+00:00 | Starboy (Feat. Daft Punk) | The Weeknd | source:amperwave-api
2026-04-19T20:09:33.707342+00:00 | Starboy (Feat. Daft Punk) | The Weeknd | source:amperwave-api
2026-04-19T20:10:14.521902+00:00 | Starboy (Feat. Daft Punk) | The Weeknd | source:amperwave-api
2026-04-19T20:10:55.164939+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-19T20:11:35.091936+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-19T20:12:16.101400+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-19T20:12:55.821361+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-19T20:14:04.652629+00:00 | Calm Down | Rema Ft/Selena Gomez | source:amperwave-api
2026-04-19T20:15:21.130377+00:00 | Calm Down | Rema Ft/Selena Gomez | source:amperwave-api
2026-04-19T20:16:07.403394+00:00 | Calm Down | Rema Ft/Selena Gomez | source:amperwave-api
2026-04-19T20:16:49.338972+00:00 | Calm Down | Rema Ft/Selena Gomez | source:amperwave-api
2026-04-19T20:17:57.126085+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-19T20:18:39.334832+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-19T20:19:20.671720+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-19T20:20:03.157786+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-19T20:20:44.471429+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-19T20:21:58.124498+00:00 | In Da Club | 50 Cent | source:amperwave-api
2026-04-19T20:22:38.838584+00:00 | In Da Club | 50 Cent | source:amperwave-api
2026-04-19T20:23:29.474241+00:00 | In Da Club | 50 Cent | source:amperwave-api
2026-04-19T20:24:12.228027+00:00 | In Da Club | 50 Cent | source:amperwave-api
2026-04-19T20:24:52.724016+00:00 | In Da Club | 50 Cent | source:amperwave-api
2026-04-19T20:25:33.143501+00:00 | In Da Club | 50 Cent | source:amperwave-api
2026-04-19T20:26:14.309099+00:00 | In Da Club | 50 Cent | source:amperwave-api
2026-04-19T20:26:55.822936+00:00 | In Da Club | 50 Cent | source:amperwave-api
2026-04-19T20:27:35.615905+00:00 | In Da Club | 50 Cent | source:amperwave-api
2026-04-19T20:28:27.596789+00:00 | In Da Club | 50 Cent | source:amperwave-api
2026-04-19T20:29:09.073869+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-19T20:29:50.371467+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-19T20:30:34.564388+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-19T20:31:20.677235+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-19T20:32:33.459058+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-19T20:33:16.752399+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-19T20:34:00.759855+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-19T20:35:15.027711+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-19T20:35:55.599191+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-19T20:36:39.046775+00:00 | Wake Me Up | Avicii | source:amperwave-api
2026-04-19T20:37:20.742397+00:00 | Wake Me Up | Avicii | source:amperwave-api
2026-04-19T20:38:01.582457+00:00 | Wake Me Up | Avicii | source:amperwave-api
2026-04-19T20:38:42.712036+00:00 | Wake Me Up | Avicii | source:amperwave-api
2026-04-19T20:39:23.296245+00:00 | Wake Me Up | Avicii | source:amperwave-api
2026-04-19T20:40:28.332999+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-19T20:41:13.236128+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-19T20:41:54.969892+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-19T20:42:38.898145+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-19T20:43:20.070920+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-19T20:44:00.725924+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-19T20:44:40.778162+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-19T20:45:21.698919+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-19T20:46:02.077986+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-19T20:46:42.720837+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-19T20:47:26.242789+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-19T20:48:07.202183+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-19T20:48:46.505781+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-19T20:49:28.632461+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-19T20:50:10.065272+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-19T20:50:51.417216+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-19T20:51:32.365598+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-19T20:52:16.625709+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-19T20:52:59.246773+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-19T20:54:04.612956+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-19T20:54:45.998627+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-19T20:55:34.648461+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-19T20:56:18.091515+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-19T20:56:58.919876+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-19T20:57:45.273652+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-19T20:58:28.930258+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-19T20:59:10.115943+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-19T21:00:19.087929+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-19T21:01:04.517756+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-19T21:02:14.936877+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-19T21:02:59.640776+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-19T21:03:41.082079+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-19T21:04:26.607753+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-19T21:05:08.370644+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-19T21:05:55.915390+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-19T21:06:42.701948+00:00 | Rockstar (Feat. 21 Savage) | Post Malone | source:amperwave-api
2026-04-19T21:07:24.090436+00:00 | Rockstar (Feat. 21 Savage) | Post Malone | source:amperwave-api
2026-04-19T21:08:05.477538+00:00 | Rockstar (Feat. 21 Savage) | Post Malone | source:amperwave-api
2026-04-19T21:08:48.456077+00:00 | Rockstar (Feat. 21 Savage) | Post Malone | source:amperwave-api
2026-04-19T21:09:28.456618+00:00 | Rockstar (Feat. 21 Savage) | Post Malone | source:amperwave-api
2026-04-19T21:10:26.237932+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-19T21:11:08.300563+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-19T21:11:48.640874+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-19T21:12:30.738548+00:00 | Dance The Night | Dua Lipa | source:amperwave-api
2026-04-19T21:13:11.140660+00:00 | Dance The Night | Dua Lipa | source:amperwave-api
2026-04-19T21:13:52.151804+00:00 | Dance The Night | Dua Lipa | source:amperwave-api
2026-04-19T21:14:34.296781+00:00 | Dance The Night | Dua Lipa | source:amperwave-api
2026-04-19T21:15:15.648749+00:00 | Dance The Night | Dua Lipa | source:amperwave-api
2026-04-19T21:15:57.574781+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-19T21:16:39.593466+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-19T21:17:22.747138+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-19T21:18:04.388058+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-19T21:18:44.481157+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-19T21:19:31.950728+00:00 | Hot In Herre | Nelly | source:amperwave-api
2026-04-19T21:20:12.866030+00:00 | Hot In Herre | Nelly | source:amperwave-api
2026-04-19T21:21:13.949593+00:00 | Hot In Herre | Nelly | source:amperwave-api
