2026-04-17T00:00:36.583164+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-17T22:11:52.231789+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T22:12:27.876835+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T22:13:03.091037+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T22:13:38.719824+00:00 | Side To Side (Feat. Nicki Minaj) | Ariana Grande | source:amperwave-api
2026-04-17T22:14:32.663303+00:00 | Side To Side (Feat. Nicki Minaj) | Ariana Grande | source:amperwave-api
2026-04-17T22:15:13.202080+00:00 | Side To Side (Feat. Nicki Minaj) | Ariana Grande | source:amperwave-api
2026-04-17T22:15:50.218914+00:00 | Side To Side (Feat. Nicki Minaj) | Ariana Grande | source:amperwave-api
2026-04-17T22:16:26.471478+00:00 | Side To Side (Feat. Nicki Minaj) | Ariana Grande | source:amperwave-api
2026-04-17T22:17:22.524040+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-17T22:17:59.323566+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-17T22:18:36.076236+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-17T22:20:25.298604+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-17T22:21:01.540236+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-17T22:22:51.336651+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T22:23:27.138651+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T22:25:03.171195+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-17T22:25:39.916100+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-17T22:27:22.343330+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-17T22:27:58.046838+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T22:28:36.229182+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T22:29:12.406664+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T22:29:48.114627+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T22:30:23.984799+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-17T22:31:00.540096+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-17T22:31:36.775668+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-17T22:32:13.584136+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-17T22:32:49.126113+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-17T22:33:25.162677+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-17T22:34:00.759237+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-17T22:34:36.884154+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-17T22:35:12.348948+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-17T22:35:48.604738+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-17T22:36:32.435729+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-17T22:37:15.234564+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-17T22:37:52.109180+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-17T22:38:29.464364+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-17T22:39:25.177769+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-17T22:40:02.496555+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-17T22:40:40.787206+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-17T22:41:26.827981+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-17T22:42:10.207683+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-17T22:42:46.356149+00:00 | I Took A Pill In Ibiza | Mike Posner | source:amperwave-api
2026-04-17T22:43:23.933877+00:00 | I Took A Pill In Ibiza | Mike Posner | source:amperwave-api
2026-04-17T22:44:05.065282+00:00 | I Took A Pill In Ibiza | Mike Posner | source:amperwave-api
2026-04-17T22:44:44.107998+00:00 | I Took A Pill In Ibiza | Mike Posner | source:amperwave-api
2026-04-17T22:45:20.507473+00:00 | I Took A Pill In Ibiza | Mike Posner | source:amperwave-api
2026-04-17T22:45:56.653530+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T22:46:52.295720+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T22:47:28.943769+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T22:48:05.619954+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T22:49:50.124294+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T22:50:26.326197+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T22:51:02.891924+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T22:51:39.814236+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T22:52:15.474538+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T22:52:51.559798+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T22:53:27.224578+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T22:54:02.795995+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T22:54:40.085126+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T22:55:15.641460+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T22:55:51.509759+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T22:56:28.060522+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-17T22:57:04.079730+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-17T22:57:40.867534+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-17T22:58:32.009239+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-17T22:59:11.334601+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-17T22:59:47.655917+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-17T23:00:22.852430+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-17T23:01:02.064899+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-17T23:01:45.191062+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-17T23:02:22.022261+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-17T23:04:08.458483+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:04:44.372663+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:05:20.120785+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:06:00.969771+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T23:06:39.125398+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T23:07:14.843151+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T23:08:53.151342+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T23:09:28.673093+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-17T23:10:17.827554+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-17T23:11:01.167417+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-17T23:11:37.081149+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-17T23:12:12.960639+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-17T23:12:48.864362+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-17T23:13:25.501660+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-17T23:14:01.391564+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-17T23:14:37.390154+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-17T23:15:13.167088+00:00 | Say So | Doja Cat | source:amperwave-api
2026-04-17T23:15:49.149689+00:00 | Say So | Doja Cat | source:amperwave-api
2026-04-17T23:16:25.753124+00:00 | Say So | Doja Cat | source:amperwave-api
2026-04-17T23:17:02.679632+00:00 | Say So | Doja Cat | source:amperwave-api
2026-04-17T23:17:38.867619+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T23:18:15.880041+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T23:18:52.333769+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T23:19:35.574074+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T23:20:14.313438+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T23:20:50.150278+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T23:21:27.048599+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T23:22:37.519104+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T23:23:14.322568+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T23:23:50.066791+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T23:24:28.705384+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T23:25:08.388414+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T23:25:44.254034+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T23:26:20.131223+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T23:27:15.852367+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T23:27:51.415726+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T23:28:28.045623+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T23:30:03.188584+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T23:30:40.765739+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-17T23:32:25.173420+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-17T23:33:01.721566+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-17T23:33:37.342017+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-17T23:34:12.857031+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-17T23:34:48.862719+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-17T23:35:27.347860+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-17T23:36:02.849467+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-17T23:36:38.174031+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-17T23:37:15.345167+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T23:37:50.768200+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T23:38:26.867140+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T23:39:03.020981+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T23:39:39.515137+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T23:40:14.746918+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T23:40:50.421871+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T23:41:38.287176+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T23:42:20.419368+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T23:42:56.181873+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T23:43:52.346821+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T23:44:37.393882+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T23:45:12.638503+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T23:45:48.370232+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T23:46:59.630447+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T23:47:35.946208+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T23:49:17.419920+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T23:49:53.948199+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T23:50:29.399894+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T23:51:36.738362+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T23:52:12.576006+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T23:52:49.444383+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T23:53:56.927072+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T23:54:32.390892+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T23:55:09.024730+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T23:55:46.624236+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T23:56:22.547852+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T23:56:58.823074+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T23:57:34.867641+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T23:58:10.638345+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T23:58:47.688540+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T23:59:22.912017+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-17T23:59:58.757442+00:00 | Golden | Huntr/X | source:amperwave-api
