2026-04-13T00:00:33.602257+00:00 | Rockabye | Clean Bandit Ft Sean Paul | source:amperwave-api
2026-04-13T15:57:25.359634+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T15:58:00.065066+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T15:58:47.662701+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T15:59:23.463051+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T15:59:58.411714+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T16:00:35.190590+00:00 | Suga Suga | Baby Bash | source:amperwave-api
2026-04-13T16:01:09.906423+00:00 | Suga Suga | Baby Bash | source:amperwave-api
2026-04-13T16:02:11.005997+00:00 | Suga Suga | Baby Bash | source:amperwave-api
2026-04-13T16:02:50.369404+00:00 | Suga Suga | Baby Bash | source:amperwave-api
2026-04-13T16:03:25.484428+00:00 | Suga Suga | Baby Bash | source:amperwave-api
2026-04-13T16:04:00.344583+00:00 | Suga Suga | Baby Bash | source:amperwave-api
2026-04-13T16:04:36.344990+00:00 | Get The Party Started | Pink | source:amperwave-api
2026-04-13T16:05:11.615308+00:00 | Get The Party Started | Pink | source:amperwave-api
2026-04-13T16:05:47.073629+00:00 | Get The Party Started | Pink | source:amperwave-api
2026-04-13T16:06:22.440958+00:00 | Get The Party Started | Pink | source:amperwave-api
2026-04-13T16:06:57.088157+00:00 | Get The Party Started | Pink | source:amperwave-api
2026-04-13T16:07:31.946727+00:00 | Get The Party Started | Pink | source:amperwave-api
2026-04-13T16:08:07.173471+00:00 | Good Vibrations | Marky Mark And The Funky Bunch | source:amperwave-api
2026-04-13T16:08:42.185627+00:00 | Good Vibrations | Marky Mark And The Funky Bunch | source:amperwave-api
2026-04-13T16:09:35.061182+00:00 | Good Vibrations | Marky Mark And The Funky Bunch | source:amperwave-api
2026-04-13T16:10:12.077650+00:00 | Good Vibrations | Marky Mark And The Funky Bunch | source:amperwave-api
2026-04-13T16:10:47.101090+00:00 | Good Vibrations | Marky Mark And The Funky Bunch | source:amperwave-api
2026-04-13T16:11:22.785391+00:00 | Good Vibrations | Marky Mark And The Funky Bunch | source:amperwave-api
2026-04-13T16:11:57.560196+00:00 | Good Vibrations | Marky Mark And The Funky Bunch | source:amperwave-api
2026-04-13T16:12:58.323353+00:00 | Steal My Sunshine | Len | source:amperwave-api
2026-04-13T16:13:32.605592+00:00 | Steal My Sunshine | Len | source:amperwave-api
2026-04-13T16:14:07.308916+00:00 | Steal My Sunshine | Len | source:amperwave-api
2026-04-13T16:14:45.745235+00:00 | Steal My Sunshine | Len | source:amperwave-api
2026-04-13T16:15:21.014371+00:00 | Fancy | Iggy Azalea | source:amperwave-api
2026-04-13T16:15:55.948272+00:00 | Fancy | Iggy Azalea | source:amperwave-api
2026-04-13T16:16:31.701856+00:00 | Fancy | Iggy Azalea | source:amperwave-api
2026-04-13T16:17:06.968951+00:00 | Fancy | Iggy Azalea | source:amperwave-api
2026-04-13T16:18:08.977191+00:00 | Fancy | Iggy Azalea | source:amperwave-api
2026-04-13T16:18:44.153801+00:00 | Butterfly | Crazy Town | source:amperwave-api
2026-04-13T16:19:19.519274+00:00 | Butterfly | Crazy Town | source:amperwave-api
2026-04-13T16:19:55.079520+00:00 | Butterfly | Crazy Town | source:amperwave-api
2026-04-13T16:20:30.137741+00:00 | Butterfly | Crazy Town | source:amperwave-api
2026-04-13T16:21:04.876035+00:00 | Butterfly | Crazy Town | source:amperwave-api
2026-04-13T16:21:41.740834+00:00 | Butterfly | Crazy Town | source:amperwave-api
2026-04-13T16:22:16.029178+00:00 | Butterfly | Crazy Town | source:amperwave-api
2026-04-13T16:22:50.672271+00:00 | Butterfly | Crazy Town | source:amperwave-api
2026-04-13T16:23:25.921209+00:00 | Butterfly | Crazy Town | source:amperwave-api
2026-04-13T16:24:01.319732+00:00 | Butterfly | Crazy Town | source:amperwave-api
2026-04-13T16:24:35.888967+00:00 | Butterfly | Crazy Town | source:amperwave-api
2026-04-13T16:25:29.476737+00:00 | Butterfly | Crazy Town | source:amperwave-api
2026-04-13T16:26:05.337452+00:00 | Butterfly | Crazy Town | source:amperwave-api
2026-04-13T16:26:40.664329+00:00 | Butterfly | Crazy Town | source:amperwave-api
2026-04-13T16:27:16.096974+00:00 | Butterfly | Crazy Town | source:amperwave-api
2026-04-13T16:27:51.864179+00:00 | Butterfly | Crazy Town | source:amperwave-api
2026-04-13T16:28:26.753296+00:00 | Butterfly | Crazy Town | source:amperwave-api
2026-04-13T16:29:07.219225+00:00 | Butterfly | Crazy Town | source:amperwave-api
2026-04-13T16:29:41.991960+00:00 | No Diggity | Blackstreet | source:amperwave-api
2026-04-13T16:30:16.906570+00:00 | No Diggity | Blackstreet | source:amperwave-api
2026-04-13T16:30:58.348088+00:00 | No Diggity | Blackstreet | source:amperwave-api
2026-04-13T16:31:34.669968+00:00 | No Diggity | Blackstreet | source:amperwave-api
2026-04-13T16:32:33.977226+00:00 | No Diggity | Blackstreet | source:amperwave-api
2026-04-13T16:33:13.081834+00:00 | Kryptonite | 3 Doors Down | source:amperwave-api
2026-04-13T16:34:13.217191+00:00 | Kryptonite | 3 Doors Down | source:amperwave-api
2026-04-13T16:34:48.410549+00:00 | Kryptonite | 3 Doors Down | source:amperwave-api
2026-04-13T16:35:23.993914+00:00 | Kryptonite | 3 Doors Down | source:amperwave-api
2026-04-13T16:35:59.384137+00:00 | Kryptonite | 3 Doors Down | source:amperwave-api
2026-04-13T16:36:34.245442+00:00 | Kryptonite | 3 Doors Down | source:amperwave-api
2026-04-13T16:37:10.613514+00:00 | Tonight | Enrique Iglesias | source:amperwave-api
2026-04-13T16:37:45.945412+00:00 | Tonight | Enrique Iglesias | source:amperwave-api
2026-04-13T16:38:21.412303+00:00 | Tonight | Enrique Iglesias | source:amperwave-api
2026-04-13T16:38:56.564776+00:00 | Tonight | Enrique Iglesias | source:amperwave-api
2026-04-13T16:39:33.009636+00:00 | Tonight | Enrique Iglesias | source:amperwave-api
2026-04-13T16:40:09.034401+00:00 | Tonight | Enrique Iglesias | source:amperwave-api
2026-04-13T16:40:45.759604+00:00 | Whats Up? | 4 Non Blondes | source:amperwave-api
2026-04-13T16:41:21.419949+00:00 | Whats Up? | 4 Non Blondes | source:amperwave-api
2026-04-13T16:41:58.333061+00:00 | Whats Up? | 4 Non Blondes | source:amperwave-api
2026-04-13T16:42:33.762465+00:00 | Whats Up? | 4 Non Blondes | source:amperwave-api
2026-04-13T16:43:09.677063+00:00 | Whats Up? | 4 Non Blondes | source:amperwave-api
2026-04-13T16:44:08.514265+00:00 | Whats Up? | 4 Non Blondes | source:amperwave-api
2026-04-13T16:44:43.928409+00:00 | Whats Up? | 4 Non Blondes | source:amperwave-api
2026-04-13T16:45:19.391384+00:00 | Whats Up? | 4 Non Blondes | source:amperwave-api
2026-04-13T16:45:59.209929+00:00 | Tipsy | J-Kwon | source:amperwave-api
2026-04-13T16:46:34.129281+00:00 | Tipsy | J-Kwon | source:amperwave-api
2026-04-13T16:47:09.478020+00:00 | Tipsy | J-Kwon | source:amperwave-api
2026-04-13T16:47:45.005321+00:00 | Tipsy | J-Kwon | source:amperwave-api
2026-04-13T16:48:20.893465+00:00 | Tipsy | J-Kwon | source:amperwave-api
2026-04-13T16:49:17.981732+00:00 | Tipsy | J-Kwon | source:amperwave-api
2026-04-13T16:49:52.911279+00:00 | Tipsy | J-Kwon | source:amperwave-api
2026-04-13T16:50:53.067325+00:00 | Tipsy | J-Kwon | source:amperwave-api
2026-04-13T16:51:28.071613+00:00 | Tipsy | J-Kwon | source:amperwave-api
2026-04-13T16:52:05.324804+00:00 | Tipsy | J-Kwon | source:amperwave-api
2026-04-13T16:52:40.227754+00:00 | Tipsy | J-Kwon | source:amperwave-api
2026-04-13T16:53:15.316316+00:00 | Tipsy | J-Kwon | source:amperwave-api
2026-04-13T16:53:51.457946+00:00 | Tipsy | J-Kwon | source:amperwave-api
2026-04-13T16:54:26.526732+00:00 | Tipsy | J-Kwon | source:amperwave-api
2026-04-13T16:55:03.040394+00:00 | Tipsy | J-Kwon | source:amperwave-api
2026-04-13T16:55:38.122807+00:00 | Tipsy | J-Kwon | source:amperwave-api
2026-04-13T16:56:13.242969+00:00 | Tipsy | J-Kwon | source:amperwave-api
2026-04-13T16:56:49.781052+00:00 | Creep | Tlc | source:amperwave-api
2026-04-13T16:57:25.160253+00:00 | Creep | Tlc | source:amperwave-api
2026-04-13T16:58:01.102603+00:00 | Creep | Tlc | source:amperwave-api
2026-04-13T16:58:35.979800+00:00 | Creep | Tlc | source:amperwave-api
2026-04-13T16:59:11.052965+00:00 | Creep | Tlc | source:amperwave-api
2026-04-13T16:59:46.575124+00:00 | Creep | Tlc | source:amperwave-api
2026-04-13T17:00:22.780042+00:00 | Creep | Tlc | source:amperwave-api
2026-04-13T17:00:58.786564+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-13T17:01:34.356249+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-13T17:02:14.697853+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-13T17:05:42.437655+00:00 | Circles | Post Malone | source:amperwave-api
2026-04-13T17:06:18.716091+00:00 | Circles | Post Malone | source:amperwave-api
2026-04-13T17:06:55.177157+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-13T17:07:37.857553+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-13T17:08:13.330305+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-13T17:08:50.509284+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-13T17:09:27.171377+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-13T17:10:03.888106+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-13T17:10:41.509866+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-13T17:11:17.703709+00:00 | Stay | The Kid Laroi Ft. Justin Bieber | source:amperwave-api
2026-04-13T17:11:53.769059+00:00 | Stay | The Kid Laroi Ft. Justin Bieber | source:amperwave-api
2026-04-13T17:12:29.603640+00:00 | Stay | The Kid Laroi Ft. Justin Bieber | source:amperwave-api
2026-04-13T17:13:05.156203+00:00 | Stay | The Kid Laroi Ft. Justin Bieber | source:amperwave-api
2026-04-13T17:13:40.977108+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T17:14:16.677821+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T17:14:52.001784+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T17:15:35.218856+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T17:16:10.370669+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T17:16:46.410930+00:00 | Whats My Name (Clean) | Rihanna Ft Drake | source:amperwave-api
2026-04-13T17:17:24.390588+00:00 | Whats My Name (Clean) | Rihanna Ft Drake | source:amperwave-api
2026-04-13T17:17:59.995549+00:00 | Whats My Name (Clean) | Rihanna Ft Drake | source:amperwave-api
2026-04-13T17:18:34.543061+00:00 | Whats My Name (Clean) | Rihanna Ft Drake | source:amperwave-api
2026-04-13T17:19:31.713797+00:00 | Whats My Name (Clean) | Rihanna Ft Drake | source:amperwave-api
2026-04-13T17:20:08.353517+00:00 | Whats My Name (Clean) | Rihanna Ft Drake | source:amperwave-api
2026-04-13T17:20:55.000104+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T17:21:29.984314+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T17:22:05.023659+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T17:22:41.439656+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T17:23:19.513810+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T17:24:20.321159+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T17:24:55.962064+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T17:25:31.409862+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T17:26:06.414553+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T17:26:41.767975+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T17:27:16.764917+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T17:27:53.009267+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T17:28:29.240702+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T17:29:04.890497+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T17:29:39.919796+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T17:30:14.442500+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T17:30:49.410689+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T17:31:24.486111+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T17:32:01.805718+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T17:33:01.429238+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T17:33:36.749088+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T17:34:23.198529+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T17:34:59.311048+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T17:35:36.114428+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T17:36:13.833605+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T17:36:48.844060+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T17:37:23.716258+00:00 | Need To Know | Doja Cat | source:amperwave-api
2026-04-13T17:38:04.608969+00:00 | Need To Know | Doja Cat | source:amperwave-api
2026-04-13T17:38:39.514601+00:00 | Need To Know | Doja Cat | source:amperwave-api
2026-04-13T17:39:14.357965+00:00 | Need To Know | Doja Cat | source:amperwave-api
2026-04-13T17:39:49.974273+00:00 | Need To Know | Doja Cat | source:amperwave-api
2026-04-13T17:40:24.832615+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-13T17:41:28.250845+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-13T17:42:03.581852+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-13T17:42:39.431024+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-13T17:43:14.373654+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-13T17:43:50.238849+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-13T17:44:26.944247+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-13T17:45:02.167498+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-13T17:45:38.297941+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-13T17:46:13.240983+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-13T17:46:48.482062+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-13T17:47:23.373507+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-13T17:47:59.182745+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-13T17:48:35.077804+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-13T17:49:29.780321+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-13T17:50:05.457024+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-13T17:50:43.307847+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-13T17:51:19.092820+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T17:51:54.585241+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T17:52:56.036467+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T17:53:31.838218+00:00 | Starships | Nicki Minaj | source:amperwave-api
2026-04-13T17:54:06.671073+00:00 | Starships | Nicki Minaj | source:amperwave-api
2026-04-13T17:54:43.532754+00:00 | Starships | Nicki Minaj | source:amperwave-api
2026-04-13T17:55:18.887062+00:00 | Starships | Nicki Minaj | source:amperwave-api
2026-04-13T17:55:54.952335+00:00 | Starships | Nicki Minaj | source:amperwave-api
2026-04-13T17:56:32.625737+00:00 | Starships | Nicki Minaj | source:amperwave-api
2026-04-13T17:57:07.830635+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T17:58:03.493630+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T17:58:38.921178+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T17:59:13.765750+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T17:59:48.891099+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T18:00:23.891943+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-13T18:01:00.499100+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-13T18:01:37.166493+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-13T18:02:13.488083+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-13T18:02:49.863726+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-13T18:03:24.542023+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-13T18:03:59.572984+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-13T18:04:35.359103+00:00 | Sunflower | Post Malone | source:amperwave-api
2026-04-13T18:05:32.006335+00:00 | Sunflower | Post Malone | source:amperwave-api
2026-04-13T18:06:08.408977+00:00 | Sunflower | Post Malone | source:amperwave-api
2026-04-13T18:06:44.290040+00:00 | Sunflower | Post Malone | source:amperwave-api
2026-04-13T18:07:20.844500+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T18:07:55.751587+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T18:08:30.654713+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T18:09:25.659332+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T18:10:01.671670+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T18:10:45.191338+00:00 | Manchild | Sabrina Carpenter | source:amperwave-api
2026-04-13T18:11:20.007894+00:00 | Manchild | Sabrina Carpenter | source:amperwave-api
2026-04-13T18:11:55.667453+00:00 | Manchild | Sabrina Carpenter | source:amperwave-api
2026-04-13T18:12:31.579911+00:00 | Manchild | Sabrina Carpenter | source:amperwave-api
2026-04-13T18:13:09.367802+00:00 | Manchild | Sabrina Carpenter | source:amperwave-api
2026-04-13T18:14:12.287853+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T18:14:47.679448+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T18:15:22.539780+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T18:15:57.514725+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T18:16:33.310631+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T18:17:08.874965+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T18:17:44.262769+00:00 | Rude Boy | Rihanna | source:amperwave-api
2026-04-13T18:18:19.277865+00:00 | Rude Boy | Rihanna | source:amperwave-api
2026-04-13T18:18:53.822950+00:00 | Rude Boy | Rihanna | source:amperwave-api
2026-04-13T18:19:29.446695+00:00 | Rude Boy | Rihanna | source:amperwave-api
2026-04-13T18:20:05.444998+00:00 | Rude Boy | Rihanna | source:amperwave-api
2026-04-13T18:20:41.681174+00:00 | Rude Boy | Rihanna | source:amperwave-api
2026-04-13T18:21:33.997369+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T18:22:10.148372+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T18:22:45.327161+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T18:23:21.514358+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T18:23:57.803392+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T18:24:33.393627+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T18:25:13.670657+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T18:25:49.242860+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T18:26:51.136195+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T18:27:27.396756+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T18:28:02.598833+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T18:28:43.362238+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T18:29:18.175955+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T18:29:53.325847+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T18:30:36.224876+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T18:31:11.812284+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T18:31:47.792153+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T18:32:23.620482+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T18:32:59.116326+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T18:33:35.327256+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T18:34:10.850561+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T18:34:47.194261+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T18:35:23.748520+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T18:35:59.689882+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T18:36:35.881649+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T18:37:11.449595+00:00 | Mood | 24Kgoldn Feat. Iann Dior | source:amperwave-api
2026-04-13T18:37:47.580383+00:00 | Mood | 24Kgoldn Feat. Iann Dior | source:amperwave-api
2026-04-13T18:38:32.296925+00:00 | Mood | 24Kgoldn Feat. Iann Dior | source:amperwave-api
2026-04-13T18:39:09.534044+00:00 | Mood | 24Kgoldn Feat. Iann Dior | source:amperwave-api
2026-04-13T18:39:44.856417+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T18:40:22.171195+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T18:40:57.687415+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T18:41:59.368162+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T18:42:34.912362+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T18:43:10.127518+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T18:43:45.640058+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T18:44:22.190284+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T18:45:22.324111+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T18:45:58.812066+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T18:46:34.353591+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T18:47:11.846007+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T18:47:48.798649+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T18:48:25.570533+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T18:49:01.697582+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T18:49:38.170940+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-13T18:50:14.174721+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T18:50:50.045498+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T18:51:25.661374+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T18:52:01.507426+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T18:52:36.896084+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T18:53:12.561923+00:00 | Say So | Doja Cat | source:amperwave-api
2026-04-13T18:53:48.688854+00:00 | Say So | Doja Cat | source:amperwave-api
2026-04-13T18:54:33.787800+00:00 | Say So | Doja Cat | source:amperwave-api
2026-04-13T18:55:09.366510+00:00 | Say So | Doja Cat | source:amperwave-api
2026-04-13T18:55:45.329671+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T18:56:21.087207+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T18:56:56.852977+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T18:57:58.297713+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T18:58:34.794431+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T18:59:09.925110+00:00 | Save Your Tears | The Weeknd | source:amperwave-api
2026-04-13T18:59:47.301168+00:00 | Save Your Tears | The Weeknd | source:amperwave-api
2026-04-13T19:00:22.324135+00:00 | Save Your Tears | The Weeknd | source:amperwave-api
2026-04-13T19:00:58.485936+00:00 | Save Your Tears | The Weeknd | source:amperwave-api
2026-04-13T19:01:35.200177+00:00 | Save Your Tears | The Weeknd | source:amperwave-api
2026-04-13T19:02:11.846751+00:00 | Save Your Tears | The Weeknd | source:amperwave-api
2026-04-13T19:03:13.717465+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-13T19:03:51.565578+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-13T19:04:27.220127+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-13T19:05:03.225685+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-13T19:05:38.920643+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-13T19:06:14.240743+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-13T19:06:50.276562+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-13T19:07:25.485596+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-13T19:08:00.437306+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-13T19:08:35.658774+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-13T19:09:10.817026+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-13T19:09:46.641778+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-13T19:10:31.775710+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-13T19:11:06.559336+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-13T19:11:41.128483+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-13T19:12:16.582945+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-13T19:12:52.561357+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-13T19:13:27.591026+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-13T19:14:26.840135+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T19:15:02.022203+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T19:15:45.581652+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T19:16:22.157140+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T19:17:26.004497+00:00 | Greedy | Tate Mcrae | source:amperwave-api
