2026-04-18T00:00:02.293474+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-18T08:58:04.146587+00:00 | Low | Flo-Rida | source:amperwave-api
2026-04-18T08:58:40.533536+00:00 | Low | Flo-Rida | source:amperwave-api
2026-04-18T08:59:40.646881+00:00 | Low | Flo-Rida | source:amperwave-api
2026-04-18T09:00:15.782022+00:00 | Low | Flo-Rida | source:amperwave-api
2026-04-18T09:00:51.161029+00:00 | Low | Flo-Rida | source:amperwave-api
2026-04-18T09:01:46.692050+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T09:02:23.156217+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T09:02:58.882954+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T09:03:45.567457+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T09:04:23.159821+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-18T09:04:59.073821+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-18T09:05:45.799510+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-18T09:06:21.108177+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-18T09:06:56.631944+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-18T09:07:32.924816+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-18T09:08:08.430854+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-18T09:08:44.904630+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-18T09:09:20.021143+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-18T09:09:55.827289+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-18T09:10:30.715240+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-18T09:11:05.916026+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-18T09:11:42.312622+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-18T09:12:17.890315+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-18T09:12:53.675515+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-18T09:13:30.161573+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-18T09:14:32.411663+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-18T09:15:08.836105+00:00 | Where Have You Been | Rihanna | source:amperwave-api
2026-04-18T09:15:44.304581+00:00 | Where Have You Been | Rihanna | source:amperwave-api
2026-04-18T09:16:31.777871+00:00 | Where Have You Been | Rihanna | source:amperwave-api
2026-04-18T09:17:08.090692+00:00 | Where Have You Been | Rihanna | source:amperwave-api
2026-04-18T09:17:44.299799+00:00 | Where Have You Been | Rihanna | source:amperwave-api
2026-04-18T09:18:32.805633+00:00 | Where Have You Been | Rihanna | source:amperwave-api
2026-04-18T09:19:08.092594+00:00 | Where Have You Been | Rihanna | source:amperwave-api
2026-04-18T09:19:43.092652+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-18T09:20:41.570450+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-18T09:21:18.784436+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-18T09:21:54.986774+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-18T09:22:39.589500+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-18T09:23:16.232664+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-18T09:23:51.582235+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-18T09:24:42.852484+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-18T09:25:18.481610+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-18T09:25:54.449413+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-18T09:26:29.890906+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-18T09:27:05.538236+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-18T09:27:41.208553+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-18T09:28:16.311082+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-18T09:28:52.141010+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T09:29:28.540454+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T09:30:04.490338+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T09:30:41.256833+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T09:31:17.096318+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T09:31:52.690477+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T09:32:35.651829+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T09:33:33.056611+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T09:34:09.717173+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T09:34:45.700372+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T09:35:35.201809+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T09:36:11.300527+00:00 | Whatever You Like | T.I. | source:amperwave-api
2026-04-18T09:36:47.630431+00:00 | Whatever You Like | T.I. | source:amperwave-api
2026-04-18T09:37:33.283392+00:00 | Whatever You Like | T.I. | source:amperwave-api
2026-04-18T09:38:09.162972+00:00 | Whatever You Like | T.I. | source:amperwave-api
2026-04-18T09:38:45.620598+00:00 | Whatever You Like | T.I. | source:amperwave-api
2026-04-18T09:39:33.653271+00:00 | Whatever You Like | T.I. | source:amperwave-api
2026-04-18T09:40:11.504002+00:00 | Whatever You Like | T.I. | source:amperwave-api
2026-04-18T09:40:46.915824+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T09:41:29.505181+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T09:42:06.014073+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T09:42:42.198967+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T09:43:39.599740+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T09:44:14.815276+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T09:44:50.902457+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T09:45:27.159920+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T09:46:03.941683+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T09:46:40.628772+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T09:47:22.864942+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T09:47:58.871597+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T09:48:34.907506+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T09:49:11.578672+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T09:49:52.045694+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T09:50:29.864531+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T09:51:08.629346+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T09:51:50.282680+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T09:52:35.509074+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T09:53:20.287562+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-18T09:53:55.944805+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-18T09:54:35.969824+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-18T09:55:19.350413+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-18T09:55:55.175450+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-18T09:56:58.520144+00:00 | Replay | Iyaz | source:amperwave-api
2026-04-18T09:57:50.088910+00:00 | Replay | Iyaz | source:amperwave-api
2026-04-18T09:58:35.044251+00:00 | Replay | Iyaz | source:amperwave-api
2026-04-18T09:59:17.763568+00:00 | Replay | Iyaz | source:amperwave-api
2026-04-18T10:00:29.110575+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-18T10:01:30.971205+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-18T10:02:59.600462+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-18T10:03:45.057575+00:00 | Dancing With A Stranger | Sam Smith Ft. Normani | source:amperwave-api
2026-04-18T10:04:20.984828+00:00 | Dancing With A Stranger | Sam Smith Ft. Normani | source:amperwave-api
2026-04-18T10:04:56.973826+00:00 | Dancing With A Stranger | Sam Smith Ft. Normani | source:amperwave-api
2026-04-18T10:05:33.083987+00:00 | Dancing With A Stranger | Sam Smith Ft. Normani | source:amperwave-api
2026-04-18T10:06:09.255812+00:00 | Dancing With A Stranger | Sam Smith Ft. Normani | source:amperwave-api
2026-04-18T10:06:45.277519+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-18T10:07:22.122025+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-18T10:07:59.290129+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-18T10:08:34.755795+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-18T10:09:10.607614+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-18T10:09:46.917072+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-18T10:10:23.745888+00:00 | Messy | Lola Young | source:amperwave-api
2026-04-18T10:10:59.569016+00:00 | Messy | Lola Young | source:amperwave-api
2026-04-18T10:12:08.540427+00:00 | Messy | Lola Young | source:amperwave-api
2026-04-18T10:12:46.362961+00:00 | Messy | Lola Young | source:amperwave-api
2026-04-18T10:13:40.465595+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T10:14:19.636508+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T10:14:56.033683+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T10:15:49.820808+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T10:16:29.574598+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T10:18:30.513029+00:00 | In Da Club | 50 Cent | source:amperwave-api
2026-04-18T10:19:18.421312+00:00 | In Da Club | 50 Cent | source:amperwave-api
2026-04-18T10:20:06.400995+00:00 | In Da Club | 50 Cent | source:amperwave-api
2026-04-18T10:20:48.542339+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T10:21:25.288437+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T10:22:19.581252+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T10:22:58.034815+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T10:23:34.181402+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T10:24:12.336661+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T10:24:51.402856+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T10:25:28.310349+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T10:26:04.675721+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T10:26:40.173493+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T10:27:17.043429+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T10:27:52.545153+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T10:28:28.183829+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T10:29:03.639101+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T10:29:40.368359+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T10:30:43.399949+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T10:31:23.004659+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T10:31:58.724735+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T10:32:49.756942+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-18T10:33:27.225434+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-18T10:34:02.844014+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-18T10:34:46.994749+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-18T10:35:22.976136+00:00 | Big Energy | Latto | source:amperwave-api
2026-04-18T10:36:00.070901+00:00 | Big Energy | Latto | source:amperwave-api
2026-04-18T10:36:51.835344+00:00 | Big Energy | Latto | source:amperwave-api
2026-04-18T10:37:31.181266+00:00 | Big Energy | Latto | source:amperwave-api
2026-04-18T10:38:37.609712+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-18T10:39:19.926681+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-18T10:39:56.684393+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-18T10:40:36.430972+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-18T10:41:18.875934+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-18T10:41:56.131056+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-18T10:42:32.125955+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-18T10:43:12.257699+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-18T10:43:48.114689+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-18T10:44:24.566925+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-18T10:44:59.974397+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-18T10:45:38.068941+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-18T10:46:13.969338+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T10:46:49.894405+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T10:47:25.996338+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T10:48:02.756037+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T10:48:40.354865+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T10:49:47.159320+00:00 | Clarity (Feat. Foxes) | Zedd | source:amperwave-api
2026-04-18T10:50:23.717772+00:00 | Clarity (Feat. Foxes) | Zedd | source:amperwave-api
2026-04-18T10:51:28.585874+00:00 | Clarity (Feat. Foxes) | Zedd | source:amperwave-api
2026-04-18T10:52:07.324274+00:00 | Clarity (Feat. Foxes) | Zedd | source:amperwave-api
2026-04-18T10:52:48.359182+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-18T10:53:28.130488+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-18T10:54:07.226900+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-18T10:54:48.116613+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-18T10:55:51.810265+00:00 | Dance The Night | Dua Lipa | source:amperwave-api
2026-04-18T10:56:30.357480+00:00 | Dance The Night | Dua Lipa | source:amperwave-api
2026-04-18T10:57:21.465541+00:00 | Dance The Night | Dua Lipa | source:amperwave-api
2026-04-18T10:57:58.960795+00:00 | Dance The Night | Dua Lipa | source:amperwave-api
2026-04-18T10:58:35.537992+00:00 | Dance The Night | Dua Lipa | source:amperwave-api
2026-04-18T10:59:46.431501+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-18T11:00:23.796483+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-18T11:01:07.853300+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-18T11:02:25.270032+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-18T11:03:07.676128+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-18T11:03:49.525358+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-18T11:04:25.494204+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-18T11:05:01.742699+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-18T11:05:38.303120+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-18T11:06:15.086041+00:00 | Titanium | David Guetta Ft Sia | source:amperwave-api
2026-04-18T11:06:55.232589+00:00 | Titanium | David Guetta Ft Sia | source:amperwave-api
2026-04-18T11:07:47.719431+00:00 | Titanium | David Guetta Ft Sia | source:amperwave-api
2026-04-18T11:08:28.806663+00:00 | Titanium | David Guetta Ft Sia | source:amperwave-api
2026-04-18T11:09:37.638501+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-18T11:10:22.416577+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-18T11:11:00.822169+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-18T11:12:22.912767+00:00 | Good 4 U | Olivia Rodrigo | source:amperwave-api
2026-04-18T11:13:56.843634+00:00 | Good 4 U | Olivia Rodrigo | source:amperwave-api
2026-04-18T11:14:46.650426+00:00 | Good 4 U | Olivia Rodrigo | source:amperwave-api
2026-04-18T11:16:28.438896+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T11:17:04.703133+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T11:18:13.191289+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T11:18:50.535891+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T11:19:27.382850+00:00 | Unwritten | Natasha Bedingfield | source:amperwave-api
2026-04-18T11:20:03.873341+00:00 | Unwritten | Natasha Bedingfield | source:amperwave-api
2026-04-18T11:20:45.795242+00:00 | Unwritten | Natasha Bedingfield | source:amperwave-api
2026-04-18T11:21:23.789183+00:00 | Unwritten | Natasha Bedingfield | source:amperwave-api
2026-04-18T11:22:10.809466+00:00 | Unwritten | Natasha Bedingfield | source:amperwave-api
2026-04-18T11:22:50.782885+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T11:23:28.201120+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T11:24:04.116019+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T11:24:43.865814+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T11:25:19.852023+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T11:25:56.207623+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T11:26:46.284370+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T11:27:30.281209+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T11:28:31.393983+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T11:29:22.531329+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T11:30:00.746258+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T11:31:05.641561+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T11:31:41.816467+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T11:32:41.479168+00:00 | Man I Need | Olivia Dean | source:amperwave-api
