2026-04-16T00:00:00.908056+00:00 | Smells Like Teen Spirit | Nirvana | source:amperwave-api
2026-04-16T18:45:42.192415+00:00 | Black Hole Sun | Soundgarden | source:amperwave-api
2026-04-16T18:46:18.728030+00:00 | Black Hole Sun | Soundgarden | source:amperwave-api
2026-04-16T18:47:24.362881+00:00 | Black Hole Sun | Soundgarden | source:amperwave-api
2026-04-16T18:48:27.297331+00:00 | Black Hole Sun | Soundgarden | source:amperwave-api
2026-04-16T18:49:02.388977+00:00 | Drag Me | From Ashes To New | source:amperwave-api
2026-04-16T18:49:38.746926+00:00 | Drag Me | From Ashes To New | source:amperwave-api
2026-04-16T18:50:14.217200+00:00 | Drag Me | From Ashes To New | source:amperwave-api
2026-04-16T18:50:50.494428+00:00 | Drag Me | From Ashes To New | source:amperwave-api
2026-04-16T18:51:26.072864+00:00 | Drag Me | From Ashes To New | source:amperwave-api
2026-04-16T18:52:35.504643+00:00 | Dream On | Aerosmith | source:amperwave-api
2026-04-16T18:53:27.613720+00:00 | Dream On | Aerosmith | source:amperwave-api
2026-04-16T18:54:04.178573+00:00 | Dream On | Aerosmith | source:amperwave-api
2026-04-16T18:54:40.140279+00:00 | Dream On | Aerosmith | source:amperwave-api
2026-04-16T18:55:17.095947+00:00 | Dream On | Aerosmith | source:amperwave-api
2026-04-16T18:55:53.199701+00:00 | Dream On | Aerosmith | source:amperwave-api
2026-04-16T18:56:28.890346+00:00 | Dream On | Aerosmith | source:amperwave-api
2026-04-16T18:58:08.925678+00:00 | Smooth Criminal | Alien Ant Farm | source:amperwave-api
2026-04-16T18:58:45.491088+00:00 | Smooth Criminal | Alien Ant Farm | source:amperwave-api
2026-04-16T18:59:22.557210+00:00 | Smooth Criminal | Alien Ant Farm | source:amperwave-api
2026-04-16T18:59:58.854277+00:00 | Smooth Criminal | Alien Ant Farm | source:amperwave-api
2026-04-16T19:00:35.444603+00:00 | Man In The Box | Alice In Chains | source:amperwave-api
2026-04-16T19:01:14.608015+00:00 | Man In The Box | Alice In Chains | source:amperwave-api
2026-04-16T19:01:50.387454+00:00 | Man In The Box | Alice In Chains | source:amperwave-api
2026-04-16T19:02:26.145194+00:00 | Man In The Box | Alice In Chains | source:amperwave-api
2026-04-16T19:03:04.295301+00:00 | Man In The Box | Alice In Chains | source:amperwave-api
2026-04-16T19:03:41.357593+00:00 | Man In The Box | Alice In Chains | source:amperwave-api
2026-04-16T19:04:18.046390+00:00 | Man In The Box | Alice In Chains | source:amperwave-api
2026-04-16T19:04:55.127337+00:00 | Man In The Box | Alice In Chains | source:amperwave-api
2026-04-16T19:05:31.454813+00:00 | Infinite Source | Deftones | source:amperwave-api
2026-04-16T19:06:09.549588+00:00 | Infinite Source | Deftones | source:amperwave-api
2026-04-16T19:06:45.354408+00:00 | Infinite Source | Deftones | source:amperwave-api
2026-04-16T19:07:22.119497+00:00 | Infinite Source | Deftones | source:amperwave-api
2026-04-16T19:08:01.603397+00:00 | Infinite Source | Deftones | source:amperwave-api
2026-04-16T19:08:40.289640+00:00 | Infinite Source | Deftones | source:amperwave-api
2026-04-16T19:09:18.517112+00:00 | You Could Be Mine | Guns N Roses | source:amperwave-api
2026-04-16T19:09:55.384628+00:00 | You Could Be Mine | Guns N Roses | source:amperwave-api
2026-04-16T19:10:32.669792+00:00 | You Could Be Mine | Guns N Roses | source:amperwave-api
2026-04-16T19:11:09.120276+00:00 | You Could Be Mine | Guns N Roses | source:amperwave-api
2026-04-16T19:11:45.816010+00:00 | You Could Be Mine | Guns N Roses | source:amperwave-api
2026-04-16T19:12:53.635959+00:00 | You Could Be Mine | Guns N Roses | source:amperwave-api
2026-04-16T19:14:04.502310+00:00 | You Could Be Mine | Guns N Roses | source:amperwave-api
2026-04-16T19:14:40.904110+00:00 | You Could Be Mine | Guns N Roses | source:amperwave-api
2026-04-16T19:15:17.457172+00:00 | You Could Be Mine | Guns N Roses | source:amperwave-api
2026-04-16T19:15:54.602033+00:00 | You Could Be Mine | Guns N Roses | source:amperwave-api
2026-04-16T19:16:32.005509+00:00 | You Could Be Mine | Guns N Roses | source:amperwave-api
2026-04-16T19:17:08.841226+00:00 | You Could Be Mine | Guns N Roses | source:amperwave-api
2026-04-16T19:17:45.480276+00:00 | You Could Be Mine | Guns N Roses | source:amperwave-api
2026-04-16T19:18:23.258175+00:00 | You Could Be Mine | Guns N Roses | source:amperwave-api
2026-04-16T19:19:04.375200+00:00 | You Could Be Mine | Guns N Roses | source:amperwave-api
2026-04-16T19:19:40.950389+00:00 | You Could Be Mine | Guns N Roses | source:amperwave-api
2026-04-16T19:20:18.328721+00:00 | You Could Be Mine | Guns N Roses | source:amperwave-api
2026-04-16T19:21:26.723666+00:00 | The Diary Of Jane | Breaking Benjamin | source:amperwave-api
2026-04-16T19:22:25.118278+00:00 | The Diary Of Jane | Breaking Benjamin | source:amperwave-api
2026-04-16T19:23:04.124744+00:00 | The Diary Of Jane | Breaking Benjamin | source:amperwave-api
2026-04-16T19:23:42.563651+00:00 | The Diary Of Jane | Breaking Benjamin | source:amperwave-api
2026-04-16T19:24:19.462547+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-16T19:24:55.814074+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-16T19:25:32.084477+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-16T19:26:08.431893+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-16T19:26:45.644243+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-16T19:27:22.383075+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-16T19:27:59.482335+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-16T19:30:45.120790+00:00 | For Whom The Bell Tolls | Metallica | source:amperwave-api
2026-04-16T19:31:21.289701+00:00 | For Whom The Bell Tolls | Metallica | source:amperwave-api
2026-04-16T19:31:57.419148+00:00 | For Whom The Bell Tolls | Metallica | source:amperwave-api
2026-04-16T19:32:37.888938+00:00 | For Whom The Bell Tolls | Metallica | source:amperwave-api
2026-04-16T19:33:14.343097+00:00 | For Whom The Bell Tolls | Metallica | source:amperwave-api
2026-04-16T19:33:51.498054+00:00 | For Whom The Bell Tolls | Metallica | source:amperwave-api
2026-04-16T19:34:28.478300+00:00 | For Whom The Bell Tolls | Metallica | source:amperwave-api
2026-04-16T19:35:36.195612+00:00 | For Whom The Bell Tolls | Metallica | source:amperwave-api
2026-04-16T19:36:44.125052+00:00 | For Whom The Bell Tolls | Metallica | source:amperwave-api
2026-04-16T19:37:20.348111+00:00 | For Whom The Bell Tolls | Metallica | source:amperwave-api
2026-04-16T19:37:56.055550+00:00 | For Whom The Bell Tolls | Metallica | source:amperwave-api
2026-04-16T19:38:31.671671+00:00 | For Whom The Bell Tolls | Metallica | source:amperwave-api
2026-04-16T19:39:08.653703+00:00 | For Whom The Bell Tolls | Metallica | source:amperwave-api
2026-04-16T19:39:45.784957+00:00 | For Whom The Bell Tolls | Metallica | source:amperwave-api
2026-04-16T19:41:28.392710+00:00 | Never Too Late | Three Days Grace | source:amperwave-api
2026-04-16T19:42:04.895217+00:00 | Never Too Late | Three Days Grace | source:amperwave-api
2026-04-16T19:42:40.889068+00:00 | Never Too Late | Three Days Grace | source:amperwave-api
2026-04-16T19:43:17.012887+00:00 | Never Too Late | Three Days Grace | source:amperwave-api
2026-04-16T19:43:55.853934+00:00 | Never Too Late | Three Days Grace | source:amperwave-api
2026-04-16T19:44:33.425672+00:00 | Demonic Depression | Volbeat | source:amperwave-api
2026-04-16T19:46:46.383465+00:00 | Demonic Depression | Volbeat | source:amperwave-api
2026-04-16T19:47:22.629823+00:00 | Demonic Depression | Volbeat | source:amperwave-api
2026-04-16T19:47:58.398205+00:00 | Demonic Depression | Volbeat | source:amperwave-api
2026-04-16T19:48:34.868362+00:00 | Sex And Candy | Marcy Playground | source:amperwave-api
2026-04-16T19:49:11.472494+00:00 | Sex And Candy | Marcy Playground | source:amperwave-api
2026-04-16T19:49:48.572714+00:00 | Sex And Candy | Marcy Playground | source:amperwave-api
2026-04-16T19:50:25.205539+00:00 | Sex And Candy | Marcy Playground | source:amperwave-api
2026-04-16T19:51:02.103965+00:00 | Sex And Candy | Marcy Playground | source:amperwave-api
2026-04-16T19:51:38.684303+00:00 | Like A Woman Can | Halestorm | source:amperwave-api
2026-04-16T19:52:14.629376+00:00 | Like A Woman Can | Halestorm | source:amperwave-api
2026-04-16T19:52:51.140432+00:00 | Like A Woman Can | Halestorm | source:amperwave-api
2026-04-16T19:53:28.304333+00:00 | Like A Woman Can | Halestorm | source:amperwave-api
2026-04-16T19:54:06.775167+00:00 | Like A Woman Can | Halestorm | source:amperwave-api
2026-04-16T19:54:43.345827+00:00 | Dirty Deeds Done Dirt Cheap | Ac/Dc | source:amperwave-api
2026-04-16T19:55:19.259894+00:00 | Dirty Deeds Done Dirt Cheap | Ac/Dc | source:amperwave-api
2026-04-16T19:55:56.263398+00:00 | Dirty Deeds Done Dirt Cheap | Ac/Dc | source:amperwave-api
2026-04-16T19:56:32.744162+00:00 | Dirty Deeds Done Dirt Cheap | Ac/Dc | source:amperwave-api
2026-04-16T19:57:10.018665+00:00 | Dirty Deeds Done Dirt Cheap | Ac/Dc | source:amperwave-api
2026-04-16T19:57:46.493036+00:00 | Dirty Deeds Done Dirt Cheap | Ac/Dc | source:amperwave-api
2026-04-16T19:58:22.609573+00:00 | Dirty Deeds Done Dirt Cheap | Ac/Dc | source:amperwave-api
2026-04-16T19:59:01.093769+00:00 | What Its Like | Everlast | source:amperwave-api
2026-04-16T19:59:37.910855+00:00 | What Its Like | Everlast | source:amperwave-api
2026-04-16T20:00:17.136523+00:00 | What Its Like | Everlast | source:amperwave-api
2026-04-16T20:00:54.327176+00:00 | What Its Like | Everlast | source:amperwave-api
2026-04-16T20:02:05.489791+00:00 | What Its Like | Everlast | source:amperwave-api
2026-04-16T20:03:05.608688+00:00 | What Its Like | Everlast | source:amperwave-api
2026-04-16T20:03:43.389489+00:00 | When I Come Around | Green Day | source:amperwave-api
2026-04-16T20:04:20.399855+00:00 | When I Come Around | Green Day | source:amperwave-api
2026-04-16T20:04:57.800095+00:00 | When I Come Around | Green Day | source:amperwave-api
2026-04-16T20:05:35.043345+00:00 | When I Come Around | Green Day | source:amperwave-api
2026-04-16T20:06:12.060908+00:00 | When I Come Around | Green Day | source:amperwave-api
2026-04-16T20:06:48.647719+00:00 | Bohemian Rhapsody | Queen | source:amperwave-api
2026-04-16T20:07:25.317795+00:00 | Bohemian Rhapsody | Queen | source:amperwave-api
2026-04-16T20:08:01.460067+00:00 | Bohemian Rhapsody | Queen | source:amperwave-api
2026-04-16T20:10:33.291666+00:00 | Bohemian Rhapsody | Queen | source:amperwave-api
2026-04-16T20:11:12.443381+00:00 | Bohemian Rhapsody | Queen | source:amperwave-api
2026-04-16T20:11:50.294672+00:00 | Bohemian Rhapsody | Queen | source:amperwave-api
2026-04-16T20:12:27.077354+00:00 | Bohemian Rhapsody | Queen | source:amperwave-api
2026-04-16T20:13:05.667745+00:00 | Need A Favor | Jelly Roll | source:amperwave-api
2026-04-16T20:13:41.502136+00:00 | Need A Favor | Jelly Roll | source:amperwave-api
2026-04-16T20:14:18.102141+00:00 | Need A Favor | Jelly Roll | source:amperwave-api
2026-04-16T20:14:54.650373+00:00 | Need A Favor | Jelly Roll | source:amperwave-api
2026-04-16T20:17:04.184931+00:00 | Need A Favor | Jelly Roll | source:amperwave-api
2026-04-16T20:17:40.106583+00:00 | Need A Favor | Jelly Roll | source:amperwave-api
2026-04-16T20:18:14.975493+00:00 | Need A Favor | Jelly Roll | source:amperwave-api
2026-04-16T20:18:49.972780+00:00 | Need A Favor | Jelly Roll | source:amperwave-api
2026-04-16T20:19:25.094254+00:00 | Need A Favor | Jelly Roll | source:amperwave-api
2026-04-16T20:20:01.466949+00:00 | Need A Favor | Jelly Roll | source:amperwave-api
2026-04-16T20:21:10.141782+00:00 | Need A Favor | Jelly Roll | source:amperwave-api
2026-04-16T20:22:00.628427+00:00 | Need A Favor | Jelly Roll | source:amperwave-api
2026-04-16T20:22:38.607075+00:00 | Need A Favor | Jelly Roll | source:amperwave-api
2026-04-16T20:23:15.973007+00:00 | Need A Favor | Jelly Roll | source:amperwave-api
2026-04-16T20:23:53.756864+00:00 | Need A Favor | Jelly Roll | source:amperwave-api
2026-04-16T20:24:30.624623+00:00 | Creep | Stone Temple Pilots | source:amperwave-api
2026-04-16T20:25:06.223893+00:00 | Creep | Stone Temple Pilots | source:amperwave-api
2026-04-16T20:26:16.402857+00:00 | Creep | Stone Temple Pilots | source:amperwave-api
2026-04-16T20:27:07.717630+00:00 | Creep | Stone Temple Pilots | source:amperwave-api
2026-04-16T20:27:43.933480+00:00 | Creep | Stone Temple Pilots | source:amperwave-api
2026-04-16T20:28:21.971263+00:00 | Creep | Stone Temple Pilots | source:amperwave-api
2026-04-16T20:28:58.839767+00:00 | Creep | Stone Temple Pilots | source:amperwave-api
2026-04-16T20:29:34.569252+00:00 | Creep | Stone Temple Pilots | source:amperwave-api
2026-04-16T20:30:12.342840+00:00 | Panama | Van Halen | source:amperwave-api
2026-04-16T20:32:35.431318+00:00 | Panama | Van Halen | source:amperwave-api
2026-04-16T20:33:11.958466+00:00 | Panama | Van Halen | source:amperwave-api
2026-04-16T20:33:47.670398+00:00 | Panama | Van Halen | source:amperwave-api
2026-04-16T20:34:24.319507+00:00 | This Land | Des Rocs | source:amperwave-api
2026-04-16T20:35:00.039583+00:00 | This Land | Des Rocs | source:amperwave-api
2026-04-16T20:35:36.547600+00:00 | This Land | Des Rocs | source:amperwave-api
2026-04-16T20:36:12.503018+00:00 | This Land | Des Rocs | source:amperwave-api
2026-04-16T20:36:48.911952+00:00 | This Land | Des Rocs | source:amperwave-api
2026-04-16T20:37:26.942958+00:00 | This Land | Des Rocs | source:amperwave-api
2026-04-16T20:38:03.830583+00:00 | This Land | Des Rocs | source:amperwave-api
2026-04-16T20:38:40.708252+00:00 | This Land | Des Rocs | source:amperwave-api
2026-04-16T20:39:16.652644+00:00 | This Land | Des Rocs | source:amperwave-api
2026-04-16T20:39:53.226117+00:00 | This Land | Des Rocs | source:amperwave-api
2026-04-16T20:40:29.511398+00:00 | This Land | Des Rocs | source:amperwave-api
2026-04-16T20:41:07.619332+00:00 | This Land | Des Rocs | source:amperwave-api
2026-04-16T20:41:44.622180+00:00 | This Land | Des Rocs | source:amperwave-api
2026-04-16T20:42:21.262128+00:00 | This Land | Des Rocs | source:amperwave-api
2026-04-16T20:42:57.333997+00:00 | Self Esteem | The Offspring | source:amperwave-api
2026-04-16T20:43:34.173723+00:00 | Self Esteem | The Offspring | source:amperwave-api
2026-04-16T20:44:11.505093+00:00 | Self Esteem | The Offspring | source:amperwave-api
2026-04-16T20:44:47.608719+00:00 | Self Esteem | The Offspring | source:amperwave-api
2026-04-16T20:45:24.232663+00:00 | Self Esteem | The Offspring | source:amperwave-api
2026-04-16T20:45:59.533212+00:00 | Self Esteem | The Offspring | source:amperwave-api
2026-04-16T20:46:35.130872+00:00 | Self Esteem | The Offspring | source:amperwave-api
2026-04-16T20:48:53.735196+00:00 | Kerosene | The Warning | source:amperwave-api
2026-04-16T20:49:30.114861+00:00 | Kerosene | The Warning | source:amperwave-api
2026-04-16T20:50:06.131204+00:00 | Kerosene | The Warning | source:amperwave-api
2026-04-16T20:50:42.790593+00:00 | Kerosene | The Warning | source:amperwave-api
2026-04-16T20:51:17.921451+00:00 | Were Not Gonna Take It | Twisted Sister | source:amperwave-api
2026-04-16T20:51:53.887559+00:00 | Were Not Gonna Take It | Twisted Sister | source:amperwave-api
2026-04-16T20:52:31.056302+00:00 | Were Not Gonna Take It | Twisted Sister | source:amperwave-api
2026-04-16T20:53:43.421210+00:00 | Were Not Gonna Take It | Twisted Sister | source:amperwave-api
2026-04-16T20:54:33.898727+00:00 | Bulletproof | Godsmack | source:amperwave-api
2026-04-16T20:55:09.574152+00:00 | Bulletproof | Godsmack | source:amperwave-api
2026-04-16T20:55:44.884583+00:00 | Bulletproof | Godsmack | source:amperwave-api
2026-04-16T20:56:20.378711+00:00 | Bulletproof | Godsmack | source:amperwave-api
2026-04-16T20:56:56.457264+00:00 | Bulletproof | Godsmack | source:amperwave-api
2026-04-16T20:59:06.261717+00:00 | Far Behind | Candlebox | source:amperwave-api
2026-04-16T20:59:43.885847+00:00 | Far Behind | Candlebox | source:amperwave-api
2026-04-16T21:00:21.231036+00:00 | Far Behind | Candlebox | source:amperwave-api
2026-04-16T21:00:58.077958+00:00 | Far Behind | Candlebox | source:amperwave-api
2026-04-16T21:01:34.544223+00:00 | Far Behind | Candlebox | source:amperwave-api
2026-04-16T21:02:10.802931+00:00 | Sober | Tool | source:amperwave-api
2026-04-16T21:02:48.599263+00:00 | Sober | Tool | source:amperwave-api
2026-04-16T21:03:25.100094+00:00 | Sober | Tool | source:amperwave-api
2026-04-16T21:06:11.786083+00:00 | Sober | Tool | source:amperwave-api
2026-04-16T21:06:49.613706+00:00 | Sober | Tool | source:amperwave-api
2026-04-16T21:07:25.489096+00:00 | Sober | Tool | source:amperwave-api
2026-04-16T21:08:02.156528+00:00 | A Symptom Of Being Human | Shinedown | source:amperwave-api
2026-04-16T21:08:39.784074+00:00 | A Symptom Of Being Human | Shinedown | source:amperwave-api
2026-04-16T21:09:16.084418+00:00 | A Symptom Of Being Human | Shinedown | source:amperwave-api
2026-04-16T21:12:01.163968+00:00 | No Sleep Till Brooklyn | Beastie Boys | source:amperwave-api
2026-04-16T21:12:37.035319+00:00 | No Sleep Till Brooklyn | Beastie Boys | source:amperwave-api
2026-04-16T21:13:13.962137+00:00 | No Sleep Till Brooklyn | Beastie Boys | source:amperwave-api
2026-04-16T21:13:50.595116+00:00 | No Sleep Till Brooklyn | Beastie Boys | source:amperwave-api
2026-04-16T21:14:27.434936+00:00 | No Sleep Till Brooklyn | Beastie Boys | source:amperwave-api
2026-04-16T21:15:06.080061+00:00 | No Sleep Till Brooklyn | Beastie Boys | source:amperwave-api
2026-04-16T21:17:27.877638+00:00 | No Sleep Till Brooklyn | Beastie Boys | source:amperwave-api
2026-04-16T21:18:05.181194+00:00 | No Sleep Till Brooklyn | Beastie Boys | source:amperwave-api
2026-04-16T21:18:41.934256+00:00 | No Sleep Till Brooklyn | Beastie Boys | source:amperwave-api
2026-04-16T21:19:19.693068+00:00 | No Sleep Till Brooklyn | Beastie Boys | source:amperwave-api
2026-04-16T21:19:55.343124+00:00 | No Sleep Till Brooklyn | Beastie Boys | source:amperwave-api
2026-04-16T21:20:31.805804+00:00 | No Sleep Till Brooklyn | Beastie Boys | source:amperwave-api
2026-04-16T21:21:07.669250+00:00 | No Sleep Till Brooklyn | Beastie Boys | source:amperwave-api
2026-04-16T21:21:44.871799+00:00 | No Sleep Till Brooklyn | Beastie Boys | source:amperwave-api
2026-04-16T21:22:21.125534+00:00 | No Sleep Till Brooklyn | Beastie Boys | source:amperwave-api
2026-04-16T21:22:58.479563+00:00 | No Sleep Till Brooklyn | Beastie Boys | source:amperwave-api
2026-04-16T21:23:34.530248+00:00 | No Sleep Till Brooklyn | Beastie Boys | source:amperwave-api
2026-04-16T21:24:10.877413+00:00 | Blurry | Puddle Of Mudd | source:amperwave-api
2026-04-16T21:24:48.547711+00:00 | Blurry | Puddle Of Mudd | source:amperwave-api
2026-04-16T21:25:25.448808+00:00 | Blurry | Puddle Of Mudd | source:amperwave-api
2026-04-16T21:26:02.489811+00:00 | Blurry | Puddle Of Mudd | source:amperwave-api
2026-04-16T21:26:38.991630+00:00 | Blurry | Puddle Of Mudd | source:amperwave-api
2026-04-16T21:27:14.407201+00:00 | Blurry | Puddle Of Mudd | source:amperwave-api
2026-04-16T21:27:51.608246+00:00 | Blurry | Puddle Of Mudd | source:amperwave-api
2026-04-16T21:28:28.549520+00:00 | Fuel | Metallica | source:amperwave-api
2026-04-16T21:29:04.012824+00:00 | Fuel | Metallica | source:amperwave-api
2026-04-16T21:29:40.264724+00:00 | Fuel | Metallica | source:amperwave-api
2026-04-16T21:30:17.706863+00:00 | Fuel | Metallica | source:amperwave-api
2026-04-16T21:30:53.480792+00:00 | Fuel | Metallica | source:amperwave-api
2026-04-16T21:32:06.041049+00:00 | Fuel | Metallica | source:amperwave-api
2026-04-16T21:33:11.126744+00:00 | Fuel | Metallica | source:amperwave-api
2026-04-16T21:33:48.129590+00:00 | Ramble On | Led Zeppelin | source:amperwave-api
2026-04-16T21:34:24.069279+00:00 | Ramble On | Led Zeppelin | source:amperwave-api
2026-04-16T21:34:59.744438+00:00 | Ramble On | Led Zeppelin | source:amperwave-api
2026-04-16T21:35:35.344975+00:00 | Ramble On | Led Zeppelin | source:amperwave-api
2026-04-16T21:36:12.469699+00:00 | Ramble On | Led Zeppelin | source:amperwave-api
2026-04-16T21:36:49.224092+00:00 | Ramble On | Led Zeppelin | source:amperwave-api
2026-04-16T21:38:42.536349+00:00 | Ramble On | Led Zeppelin | source:amperwave-api
2026-04-16T21:39:18.732265+00:00 | Ramble On | Led Zeppelin | source:amperwave-api
2026-04-16T21:39:54.662967+00:00 | Ramble On | Led Zeppelin | source:amperwave-api
2026-04-16T21:40:31.695303+00:00 | Ramble On | Led Zeppelin | source:amperwave-api
2026-04-16T21:41:07.335264+00:00 | Ramble On | Led Zeppelin | source:amperwave-api
2026-04-16T21:41:43.639606+00:00 | Ramble On | Led Zeppelin | source:amperwave-api
2026-04-16T21:42:20.086808+00:00 | Ramble On | Led Zeppelin | source:amperwave-api
2026-04-16T21:42:56.435809+00:00 | Ramble On | Led Zeppelin | source:amperwave-api
2026-04-16T21:44:56.313797+00:00 | Aint No Rest For The Wicked | Cage The Elephant | source:amperwave-api
2026-04-16T21:45:33.453086+00:00 | Aint No Rest For The Wicked | Cage The Elephant | source:amperwave-api
2026-04-16T21:46:09.982387+00:00 | Aint No Rest For The Wicked | Cage The Elephant | source:amperwave-api
2026-04-16T21:46:45.552362+00:00 | Aint No Rest For The Wicked | Cage The Elephant | source:amperwave-api
2026-04-16T21:47:20.931099+00:00 | Aint No Rest For The Wicked | Cage The Elephant | source:amperwave-api
2026-04-16T21:47:57.658448+00:00 | Profane Prophecy | The Black Crowes | source:amperwave-api
2026-04-16T21:50:22.028031+00:00 | Profane Prophecy | The Black Crowes | source:amperwave-api
2026-04-16T21:50:58.339981+00:00 | Profane Prophecy | The Black Crowes | source:amperwave-api
2026-04-16T21:51:34.759886+00:00 | Profane Prophecy | The Black Crowes | source:amperwave-api
2026-04-16T21:52:10.663354+00:00 | Spoonman | Soundgarden | source:amperwave-api
2026-04-16T21:52:45.468545+00:00 | Spoonman | Soundgarden | source:amperwave-api
2026-04-16T21:53:22.277501+00:00 | Spoonman | Soundgarden | source:amperwave-api
2026-04-16T21:54:17.826947+00:00 | Spoonman | Soundgarden | source:amperwave-api
2026-04-16T21:55:03.961964+00:00 | Spoonman | Soundgarden | source:amperwave-api
2026-04-16T21:55:41.608150+00:00 | Spoonman | Soundgarden | source:amperwave-api
2026-04-16T21:56:18.157048+00:00 | Wake Up Calling | Papa Roach | source:amperwave-api
2026-04-16T21:56:54.846428+00:00 | Wake Up Calling | Papa Roach | source:amperwave-api
2026-04-16T21:57:30.553316+00:00 | Wake Up Calling | Papa Roach | source:amperwave-api
2026-04-16T21:58:06.612127+00:00 | Wake Up Calling | Papa Roach | source:amperwave-api
2026-04-16T21:59:17.246130+00:00 | Wake Up Calling | Papa Roach | source:amperwave-api
2026-04-16T22:00:08.235358+00:00 | Down In A Hole | Alice In Chains | source:amperwave-api
2026-04-16T22:00:52.041429+00:00 | Down In A Hole | Alice In Chains | source:amperwave-api
2026-04-16T22:01:28.352049+00:00 | Down In A Hole | Alice In Chains | source:amperwave-api
2026-04-16T22:02:06.807668+00:00 | Down In A Hole | Alice In Chains | source:amperwave-api
2026-04-16T22:02:43.616288+00:00 | Down In A Hole | Alice In Chains | source:amperwave-api
2026-04-16T22:03:21.215298+00:00 | Down In A Hole | Alice In Chains | source:amperwave-api
2026-04-16T22:03:58.351312+00:00 | Down In A Hole | Alice In Chains | source:amperwave-api
2026-04-16T22:04:34.247298+00:00 | Down In A Hole | Alice In Chains | source:amperwave-api
2026-04-16T22:05:09.385537+00:00 | Down In A Hole | Alice In Chains | source:amperwave-api
2026-04-16T22:05:45.271644+00:00 | Down In A Hole | Alice In Chains | source:amperwave-api
2026-04-16T22:06:22.530113+00:00 | 18 And Life | Skid Row | source:amperwave-api
2026-04-16T22:06:58.530608+00:00 | 18 And Life | Skid Row | source:amperwave-api
2026-04-16T22:07:34.610314+00:00 | 18 And Life | Skid Row | source:amperwave-api
2026-04-16T22:08:10.863225+00:00 | 18 And Life | Skid Row | source:amperwave-api
2026-04-16T22:08:47.389228+00:00 | 18 And Life | Skid Row | source:amperwave-api
2026-04-16T22:09:23.770485+00:00 | 18 And Life | Skid Row | source:amperwave-api
2026-04-16T22:09:59.900016+00:00 | Nothin | Guns N Roses | source:amperwave-api
2026-04-16T22:10:37.456678+00:00 | Nothin | Guns N Roses | source:amperwave-api
2026-04-16T22:11:15.240735+00:00 | Nothin | Guns N Roses | source:amperwave-api
2026-04-16T22:11:51.570905+00:00 | Nothin | Guns N Roses | source:amperwave-api
2026-04-16T22:12:27.625135+00:00 | Nothin | Guns N Roses | source:amperwave-api
2026-04-16T22:13:03.542594+00:00 | Nothin | Guns N Roses | source:amperwave-api
2026-04-16T22:13:41.345441+00:00 | Nothin | Guns N Roses | source:amperwave-api
2026-04-16T22:14:46.947129+00:00 | Nothin | Guns N Roses | source:amperwave-api
2026-04-16T22:16:00.401786+00:00 | Nothin | Guns N Roses | source:amperwave-api
2026-04-16T22:16:37.649898+00:00 | Nothin | Guns N Roses | source:amperwave-api
2026-04-16T22:17:15.708457+00:00 | Nothin | Guns N Roses | source:amperwave-api
2026-04-16T22:17:52.942523+00:00 | Nothin | Guns N Roses | source:amperwave-api
2026-04-16T22:18:32.212243+00:00 | Nothin | Guns N Roses | source:amperwave-api
2026-04-16T22:19:09.904414+00:00 | Nothin | Guns N Roses | source:amperwave-api
2026-04-16T22:19:46.001125+00:00 | Nothin | Guns N Roses | source:amperwave-api
2026-04-16T22:20:23.489791+00:00 | Nothin | Guns N Roses | source:amperwave-api
2026-04-16T22:22:47.176778+00:00 | Loser | Beck | source:amperwave-api
2026-04-16T22:23:25.543649+00:00 | Loser | Beck | source:amperwave-api
2026-04-16T22:24:04.546650+00:00 | Loser | Beck | source:amperwave-api
2026-04-16T22:24:41.726875+00:00 | Loser | Beck | source:amperwave-api
2026-04-16T22:25:19.126315+00:00 | Loser | Beck | source:amperwave-api
2026-04-16T22:27:50.455730+00:00 | Back In Black | Ac/Dc | source:amperwave-api
2026-04-16T22:28:27.961793+00:00 | Back In Black | Ac/Dc | source:amperwave-api
2026-04-16T22:29:06.676420+00:00 | Back In Black | Ac/Dc | source:amperwave-api
2026-04-16T22:29:44.738026+00:00 | Back In Black | Ac/Dc | source:amperwave-api
2026-04-16T22:30:28.028056+00:00 | Back In Black | Ac/Dc | source:amperwave-api
2026-04-16T22:32:40.582084+00:00 | Your Favorite Toy | Foo Fighters | source:amperwave-api
2026-04-16T22:33:18.408077+00:00 | Your Favorite Toy | Foo Fighters | source:amperwave-api
2026-04-16T22:34:02.841016+00:00 | Your Favorite Toy | Foo Fighters | source:amperwave-api
2026-04-16T22:34:40.271858+00:00 | Your Favorite Toy | Foo Fighters | source:amperwave-api
2026-04-16T22:35:17.357540+00:00 | Your Favorite Toy | Foo Fighters | source:amperwave-api
2026-04-16T22:36:28.372443+00:00 | Your Favorite Toy | Foo Fighters | source:amperwave-api
