2026-04-13T00:00:32.776040+00:00 | Show Me How To Live | Audioslave | source:amperwave-api
2026-04-13T08:36:29.167721+00:00 | When Im Gone | 3 Doors Down | source:amperwave-api
2026-04-13T08:37:24.934837+00:00 | When Im Gone | 3 Doors Down | source:amperwave-api
2026-04-13T08:38:00.272790+00:00 | More Human Than Human | White Zombie | source:amperwave-api
2026-04-13T08:38:35.782947+00:00 | More Human Than Human | White Zombie | source:amperwave-api
2026-04-13T08:39:10.997333+00:00 | More Human Than Human | White Zombie | source:amperwave-api
2026-04-13T08:39:47.054193+00:00 | More Human Than Human | White Zombie | source:amperwave-api
2026-04-13T08:40:22.152999+00:00 | More Human Than Human | White Zombie | source:amperwave-api
2026-04-13T08:40:57.353859+00:00 | More Human Than Human | White Zombie | source:amperwave-api
2026-04-13T08:41:33.477871+00:00 | Your Favorite Toy | Foo Fighters | source:amperwave-api
2026-04-13T08:42:08.777416+00:00 | Your Favorite Toy | Foo Fighters | source:amperwave-api
2026-04-13T08:42:44.047690+00:00 | Your Favorite Toy | Foo Fighters | source:amperwave-api
2026-04-13T08:43:18.988941+00:00 | Your Favorite Toy | Foo Fighters | source:amperwave-api
2026-04-13T08:43:53.592371+00:00 | Your Favorite Toy | Foo Fighters | source:amperwave-api
2026-04-13T08:44:28.484429+00:00 | Your Favorite Toy | Foo Fighters | source:amperwave-api
2026-04-13T08:45:27.616319+00:00 | Young Lust | Pink Floyd | source:amperwave-api
2026-04-13T08:46:02.648158+00:00 | Young Lust | Pink Floyd | source:amperwave-api
2026-04-13T08:47:00.943905+00:00 | Young Lust | Pink Floyd | source:amperwave-api
2026-04-13T08:47:36.877533+00:00 | Young Lust | Pink Floyd | source:amperwave-api
2026-04-13T08:48:11.767515+00:00 | Voodoo | Godsmack | source:amperwave-api
2026-04-13T08:48:46.501396+00:00 | Voodoo | Godsmack | source:amperwave-api
2026-04-13T08:49:21.843410+00:00 | Voodoo | Godsmack | source:amperwave-api
2026-04-13T08:50:20.410365+00:00 | Voodoo | Godsmack | source:amperwave-api
2026-04-13T08:50:55.124409+00:00 | Voodoo | Godsmack | source:amperwave-api
2026-04-13T08:51:51.001467+00:00 | Voodoo | Godsmack | source:amperwave-api
2026-04-13T08:52:28.309725+00:00 | Voodoo | Godsmack | source:amperwave-api
2026-04-13T08:53:03.128623+00:00 | Shallow | Magnolia Park | source:amperwave-api
2026-04-13T08:53:45.367965+00:00 | Shallow | Magnolia Park | source:amperwave-api
2026-04-13T08:54:21.042090+00:00 | Shallow | Magnolia Park | source:amperwave-api
2026-04-13T08:54:55.520441+00:00 | Shallow | Magnolia Park | source:amperwave-api
2026-04-13T08:55:30.858242+00:00 | Shallow | Magnolia Park | source:amperwave-api
2026-04-13T08:56:05.961549+00:00 | Shallow | Magnolia Park | source:amperwave-api
2026-04-13T08:56:40.810433+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T08:57:15.590312+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T08:57:50.814530+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T08:58:25.577486+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T08:59:00.215296+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T08:59:38.121134+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:00:13.276119+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:00:48.229171+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:01:33.198763+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:02:10.232110+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:03:07.624529+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:03:49.151983+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:04:24.157600+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:04:59.517057+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:05:34.784269+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:06:38.597493+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:07:13.511661+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:07:48.594242+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:08:27.473046+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:09:02.623777+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:09:54.487837+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:10:30.111709+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:11:06.389850+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:11:44.675802+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:12:19.434929+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:12:55.079243+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:13:29.762812+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:14:04.568298+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:14:39.347329+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:15:14.034603+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:15:49.538825+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:16:25.186053+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:17:01.107334+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:18:00.174342+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:18:34.934934+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:19:13.456350+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:19:48.710087+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:20:49.790513+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:21:25.170375+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:23:03.115805+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:23:37.689770+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:24:34.537103+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:25:09.531252+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:25:45.189126+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:26:20.400186+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:26:55.079455+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:27:30.083873+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:28:05.639411+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:28:40.589688+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:29:15.485804+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:29:50.220568+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:30:25.840945+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:31:03.430601+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:31:38.164351+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:32:14.320947+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:32:49.295927+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:33:31.717616+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:34:06.400388+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:34:41.870308+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:35:38.179852+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:36:13.328969+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:36:54.422196+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:37:29.431714+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:38:04.503507+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:39:01.257145+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:39:36.573663+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:40:15.459238+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:40:50.644950+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:41:53.292080+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:42:28.667531+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:43:03.579461+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:43:39.120071+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:44:13.761729+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:44:48.841243+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:45:24.003990+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:45:58.971700+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:46:34.161946+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:47:12.698152+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:47:47.866561+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:48:23.042524+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:48:57.772200+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:49:33.265136+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:50:10.389143+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:50:45.252218+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:51:43.658466+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:52:19.078922+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:52:59.746713+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:53:34.864328+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:54:09.895458+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:54:45.461992+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:55:20.428010+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:55:56.033567+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:56:50.765985+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:57:26.752985+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:58:08.732118+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:58:44.986689+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:59:19.877522+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T09:59:54.568864+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T10:00:30.329713+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T10:01:06.418470+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T10:01:43.383029+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T10:02:18.373290+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T10:02:53.991046+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T10:03:29.472203+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T10:04:04.498238+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T10:04:40.333986+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T10:05:20.330166+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T10:05:59.286078+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T10:06:35.974801+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T10:07:11.109249+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T10:07:47.119421+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T10:08:24.314617+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T10:08:59.764065+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T10:09:34.424270+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T10:10:12.098298+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T10:10:48.062689+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T10:11:23.244824+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T10:11:59.560543+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T10:12:36.483389+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T10:13:36.956163+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T10:14:14.393066+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T10:14:49.425998+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T10:15:31.059908+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T10:16:06.995126+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T10:16:43.260925+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T10:17:19.683885+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T10:17:55.395258+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T10:18:30.677801+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T10:19:05.152328+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T10:19:40.250690+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T10:20:14.937582+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T10:20:51.369587+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T10:21:27.502795+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T10:22:02.578421+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T10:22:38.295823+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T10:23:28.310039+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T10:24:03.919730+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T10:24:39.494495+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T10:25:15.549396+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T10:25:52.123275+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T10:26:26.795317+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T10:27:03.694274+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T10:27:38.992550+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T10:28:40.085694+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T10:29:15.022327+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T10:29:49.955779+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T10:30:27.408304+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T10:31:03.944645+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T10:31:38.804121+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T10:32:17.745621+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T10:32:54.370341+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T10:33:29.066742+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T10:34:04.079524+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T10:34:39.542435+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T10:35:16.546831+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T10:35:51.565775+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T10:36:26.392627+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T10:37:00.947622+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T10:37:36.008325+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T10:38:11.826849+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T10:38:47.537472+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T10:39:30.360118+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T10:40:05.212252+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T10:40:40.087337+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T10:41:19.307030+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T10:41:55.276191+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T10:42:31.348523+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T10:43:06.992741+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T10:43:42.915628+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T10:44:45.245688+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
2026-04-13T10:45:20.307716+00:00 | Otherside | Red Hot Chili Peppers | source:amperwave-api
