2026-04-17T00:00:37.520429+00:00 | Kashmir | Led Zeppelin | source:amperwave-api
2026-04-17T21:15:53.280695+00:00 | As Alive As You Need Me To Be | Nine Inch Nails | source:amperwave-api
2026-04-17T21:16:41.328310+00:00 | As Alive As You Need Me To Be | Nine Inch Nails | source:amperwave-api
2026-04-17T21:17:19.432237+00:00 | As Alive As You Need Me To Be | Nine Inch Nails | source:amperwave-api
2026-04-17T21:17:55.582414+00:00 | As Alive As You Need Me To Be | Nine Inch Nails | source:amperwave-api
2026-04-17T21:18:31.784541+00:00 | As Alive As You Need Me To Be | Nine Inch Nails | source:amperwave-api
2026-04-17T21:19:29.800169+00:00 | As Alive As You Need Me To Be | Nine Inch Nails | source:amperwave-api
2026-04-17T21:20:05.670791+00:00 | As Alive As You Need Me To Be | Nine Inch Nails | source:amperwave-api
2026-04-17T21:20:43.245330+00:00 | As Alive As You Need Me To Be | Nine Inch Nails | source:amperwave-api
2026-04-17T21:21:18.996734+00:00 | As Alive As You Need Me To Be | Nine Inch Nails | source:amperwave-api
2026-04-17T21:21:55.230383+00:00 | As Alive As You Need Me To Be | Nine Inch Nails | source:amperwave-api
2026-04-17T21:22:30.839777+00:00 | As Alive As You Need Me To Be | Nine Inch Nails | source:amperwave-api
2026-04-17T21:23:07.068714+00:00 | As Alive As You Need Me To Be | Nine Inch Nails | source:amperwave-api
2026-04-17T21:23:48.370934+00:00 | As Alive As You Need Me To Be | Nine Inch Nails | source:amperwave-api
2026-04-17T21:24:24.576213+00:00 | Plush | Stone Temple Pilots | source:amperwave-api
2026-04-17T21:25:00.634386+00:00 | Plush | Stone Temple Pilots | source:amperwave-api
2026-04-17T21:25:36.351054+00:00 | Plush | Stone Temple Pilots | source:amperwave-api
2026-04-17T21:26:12.606644+00:00 | Plush | Stone Temple Pilots | source:amperwave-api
2026-04-17T21:26:48.984771+00:00 | Plush | Stone Temple Pilots | source:amperwave-api
2026-04-17T21:27:26.563451+00:00 | Plush | Stone Temple Pilots | source:amperwave-api
2026-04-17T21:28:02.716296+00:00 | Fire Woman | The Cult | source:amperwave-api
2026-04-17T21:28:39.468563+00:00 | Fire Woman | The Cult | source:amperwave-api
2026-04-17T21:29:37.388660+00:00 | Fire Woman | The Cult | source:amperwave-api
2026-04-17T21:30:20.535168+00:00 | Fire Woman | The Cult | source:amperwave-api
2026-04-17T21:30:57.330258+00:00 | Fire Woman | The Cult | source:amperwave-api
2026-04-17T21:31:33.704609+00:00 | Fire Woman | The Cult | source:amperwave-api
2026-04-17T21:32:47.815563+00:00 | Fire Woman | The Cult | source:amperwave-api
2026-04-17T21:33:23.874864+00:00 | Your Favorite Toy | Foo Fighters | source:amperwave-api
2026-04-17T21:33:59.960883+00:00 | Your Favorite Toy | Foo Fighters | source:amperwave-api
2026-04-17T21:34:55.135056+00:00 | Your Favorite Toy | Foo Fighters | source:amperwave-api
2026-04-17T21:35:30.909055+00:00 | Your Favorite Toy | Foo Fighters | source:amperwave-api
2026-04-17T21:36:07.427757+00:00 | Your Favorite Toy | Foo Fighters | source:amperwave-api
2026-04-17T21:37:07.122331+00:00 | Your Favorite Toy | Foo Fighters | source:amperwave-api
2026-04-17T21:37:51.278108+00:00 | Your Favorite Toy | Foo Fighters | source:amperwave-api
2026-04-17T21:38:27.333948+00:00 | Your Favorite Toy | Foo Fighters | source:amperwave-api
2026-04-17T21:39:02.848724+00:00 | Your Favorite Toy | Foo Fighters | source:amperwave-api
2026-04-17T21:39:53.732156+00:00 | Your Favorite Toy | Foo Fighters | source:amperwave-api
2026-04-17T21:40:32.172981+00:00 | Your Favorite Toy | Foo Fighters | source:amperwave-api
2026-04-17T21:41:08.077231+00:00 | Your Favorite Toy | Foo Fighters | source:amperwave-api
2026-04-17T21:41:44.052060+00:00 | Your Favorite Toy | Foo Fighters | source:amperwave-api
2026-04-17T21:42:30.392273+00:00 | Gotta Get Away | The Offspring | source:amperwave-api
2026-04-17T21:43:08.914328+00:00 | Gotta Get Away | The Offspring | source:amperwave-api
2026-04-17T21:43:45.729728+00:00 | Gotta Get Away | The Offspring | source:amperwave-api
2026-04-17T21:44:22.127219+00:00 | Gotta Get Away | The Offspring | source:amperwave-api
2026-04-17T21:44:58.976070+00:00 | Gotta Get Away | The Offspring | source:amperwave-api
2026-04-17T21:45:35.475953+00:00 | Gotta Get Away | The Offspring | source:amperwave-api
2026-04-17T21:46:11.530794+00:00 | Break Me Down | Tim Montana | source:amperwave-api
2026-04-17T21:46:47.246191+00:00 | Break Me Down | Tim Montana | source:amperwave-api
2026-04-17T21:47:23.037136+00:00 | Break Me Down | Tim Montana | source:amperwave-api
2026-04-17T21:48:00.470845+00:00 | Break Me Down | Tim Montana | source:amperwave-api
2026-04-17T21:48:36.594181+00:00 | Break Me Down | Tim Montana | source:amperwave-api
2026-04-17T21:49:12.229908+00:00 | Break Me Down | Tim Montana | source:amperwave-api
2026-04-17T21:49:47.810023+00:00 | Hells Bells | Ac/Dc | source:amperwave-api
2026-04-17T21:50:24.773604+00:00 | Hells Bells | Ac/Dc | source:amperwave-api
2026-04-17T21:51:03.576310+00:00 | Hells Bells | Ac/Dc | source:amperwave-api
2026-04-17T21:51:40.174003+00:00 | Hells Bells | Ac/Dc | source:amperwave-api
2026-04-17T21:52:44.239985+00:00 | Hells Bells | Ac/Dc | source:amperwave-api
2026-04-17T21:53:23.926018+00:00 | Hells Bells | Ac/Dc | source:amperwave-api
2026-04-17T21:54:00.040042+00:00 | Hells Bells | Ac/Dc | source:amperwave-api
2026-04-17T21:55:49.697930+00:00 | Bodies | Drowning Pool | source:amperwave-api
2026-04-17T21:56:26.135436+00:00 | Bodies | Drowning Pool | source:amperwave-api
2026-04-17T21:57:03.496522+00:00 | Bodies | Drowning Pool | source:amperwave-api
2026-04-17T21:57:47.288575+00:00 | Bodies | Drowning Pool | source:amperwave-api
2026-04-17T21:58:25.710434+00:00 | Bodies | Drowning Pool | source:amperwave-api
2026-04-17T21:59:01.974644+00:00 | Come As You Are | Nirvana | source:amperwave-api
2026-04-17T21:59:38.052954+00:00 | Come As You Are | Nirvana | source:amperwave-api
2026-04-17T22:00:26.374251+00:00 | Come As You Are | Nirvana | source:amperwave-api
2026-04-17T22:01:08.240559+00:00 | Come As You Are | Nirvana | source:amperwave-api
2026-04-17T22:01:44.657030+00:00 | Come As You Are | Nirvana | source:amperwave-api
2026-04-17T22:02:44.048500+00:00 | Wherever I May Roam | Metallica | source:amperwave-api
2026-04-17T22:03:25.653065+00:00 | Wherever I May Roam | Metallica | source:amperwave-api
2026-04-17T22:04:01.747886+00:00 | Wherever I May Roam | Metallica | source:amperwave-api
2026-04-17T22:04:38.424300+00:00 | Wherever I May Roam | Metallica | source:amperwave-api
2026-04-17T22:05:50.464995+00:00 | Wherever I May Roam | Metallica | source:amperwave-api
2026-04-17T22:06:27.663655+00:00 | Wherever I May Roam | Metallica | source:amperwave-api
2026-04-17T22:07:04.552624+00:00 | Wherever I May Roam | Metallica | source:amperwave-api
2026-04-17T22:07:40.528499+00:00 | Wherever I May Roam | Metallica | source:amperwave-api
2026-04-17T22:08:16.285505+00:00 | Wherever I May Roam | Metallica | source:amperwave-api
2026-04-17T22:08:51.404291+00:00 | Wherever I May Roam | Metallica | source:amperwave-api
2026-04-17T22:09:26.736884+00:00 | Hey You | Disturbed | source:amperwave-api
2026-04-17T22:10:02.788815+00:00 | Hey You | Disturbed | source:amperwave-api
2026-04-17T22:10:39.808053+00:00 | Hey You | Disturbed | source:amperwave-api
2026-04-17T22:11:17.493769+00:00 | Hey You | Disturbed | source:amperwave-api
2026-04-17T22:11:53.017834+00:00 | Hey You | Disturbed | source:amperwave-api
2026-04-17T22:12:28.754943+00:00 | Hey You | Disturbed | source:amperwave-api
2026-04-17T22:13:04.087222+00:00 | Hey You | Disturbed | source:amperwave-api
2026-04-17T22:13:39.532417+00:00 | Hey You | Disturbed | source:amperwave-api
2026-04-17T22:14:36.159267+00:00 | Tom Sawyer | Rush | source:amperwave-api
2026-04-17T22:15:14.617188+00:00 | Tom Sawyer | Rush | source:amperwave-api
2026-04-17T22:15:51.557283+00:00 | Tom Sawyer | Rush | source:amperwave-api
2026-04-17T22:16:27.652303+00:00 | Tom Sawyer | Rush | source:amperwave-api
2026-04-17T22:17:23.297295+00:00 | Tom Sawyer | Rush | source:amperwave-api
2026-04-17T22:18:00.209091+00:00 | Tom Sawyer | Rush | source:amperwave-api
2026-04-17T22:18:37.120581+00:00 | Tom Sawyer | Rush | source:amperwave-api
2026-04-17T22:19:44.205896+00:00 | Tom Sawyer | Rush | source:amperwave-api
2026-04-17T22:20:26.610281+00:00 | Tom Sawyer | Rush | source:amperwave-api
2026-04-17T22:21:02.783023+00:00 | Tom Sawyer | Rush | source:amperwave-api
2026-04-17T22:22:10.613818+00:00 | Tom Sawyer | Rush | source:amperwave-api
2026-04-17T22:22:52.137861+00:00 | Tom Sawyer | Rush | source:amperwave-api
2026-04-17T22:23:28.059230+00:00 | Tom Sawyer | Rush | source:amperwave-api
2026-04-17T22:24:26.379049+00:00 | Tom Sawyer | Rush | source:amperwave-api
2026-04-17T22:25:04.029271+00:00 | Tom Sawyer | Rush | source:amperwave-api
2026-04-17T22:25:40.775196+00:00 | Tom Sawyer | Rush | source:amperwave-api
2026-04-17T22:26:39.344775+00:00 | Somewhere I Belong | Linkin Park | source:amperwave-api
2026-04-17T22:27:23.165178+00:00 | Somewhere I Belong | Linkin Park | source:amperwave-api
2026-04-17T22:27:59.439474+00:00 | Somewhere I Belong | Linkin Park | source:amperwave-api
2026-04-17T22:28:37.131654+00:00 | Somewhere I Belong | Linkin Park | source:amperwave-api
2026-04-17T22:29:13.174536+00:00 | Somewhere I Belong | Linkin Park | source:amperwave-api
2026-04-17T22:29:49.055179+00:00 | Somewhere I Belong | Linkin Park | source:amperwave-api
2026-04-17T22:30:24.769910+00:00 | Pardon Me | Incubus | source:amperwave-api
2026-04-17T22:31:01.631515+00:00 | Pardon Me | Incubus | source:amperwave-api
2026-04-17T22:31:37.584407+00:00 | Pardon Me | Incubus | source:amperwave-api
2026-04-17T22:32:14.361297+00:00 | Pardon Me | Incubus | source:amperwave-api
2026-04-17T22:32:50.004669+00:00 | Pardon Me | Incubus | source:amperwave-api
2026-04-17T22:33:25.987318+00:00 | Pardon Me | Incubus | source:amperwave-api
2026-04-17T22:34:01.592936+00:00 | Pardon Me | Incubus | source:amperwave-api
2026-04-17T22:34:37.743674+00:00 | Rock And Roll | Led Zeppelin | source:amperwave-api
2026-04-17T22:35:13.326099+00:00 | Rock And Roll | Led Zeppelin | source:amperwave-api
2026-04-17T22:35:49.448309+00:00 | Rock And Roll | Led Zeppelin | source:amperwave-api
2026-04-17T22:36:35.878711+00:00 | Rock And Roll | Led Zeppelin | source:amperwave-api
2026-04-17T22:37:16.193394+00:00 | Rock And Roll | Led Zeppelin | source:amperwave-api
2026-04-17T22:37:53.077129+00:00 | Rock And Roll | Led Zeppelin | source:amperwave-api
2026-04-17T22:38:30.278354+00:00 | Rock And Roll | Led Zeppelin | source:amperwave-api
2026-04-17T22:39:26.774649+00:00 | Rock And Roll | Led Zeppelin | source:amperwave-api
2026-04-17T22:40:04.041739+00:00 | Rock And Roll | Led Zeppelin | source:amperwave-api
2026-04-17T22:40:41.579774+00:00 | Rock And Roll | Led Zeppelin | source:amperwave-api
2026-04-17T22:41:33.419261+00:00 | Rock And Roll | Led Zeppelin | source:amperwave-api
2026-04-17T22:42:11.490577+00:00 | Rock And Roll | Led Zeppelin | source:amperwave-api
2026-04-17T22:42:47.276505+00:00 | Rock And Roll | Led Zeppelin | source:amperwave-api
2026-04-17T22:43:24.977112+00:00 | Rock And Roll | Led Zeppelin | source:amperwave-api
2026-04-17T22:44:07.641357+00:00 | Click Click Boom | Saliva | source:amperwave-api
2026-04-17T22:44:45.355612+00:00 | Click Click Boom | Saliva | source:amperwave-api
2026-04-17T22:45:21.390283+00:00 | Click Click Boom | Saliva | source:amperwave-api
2026-04-17T22:45:57.531362+00:00 | Click Click Boom | Saliva | source:amperwave-api
2026-04-17T22:46:53.495695+00:00 | Click Click Boom | Saliva | source:amperwave-api
2026-04-17T22:47:29.859262+00:00 | Click Click Boom | Saliva | source:amperwave-api
2026-04-17T22:48:06.860070+00:00 | Click Click Boom | Saliva | source:amperwave-api
2026-04-17T22:49:09.166821+00:00 | Who Will You Follow | Evanescence | source:amperwave-api
2026-04-17T22:49:51.300018+00:00 | Who Will You Follow | Evanescence | source:amperwave-api
2026-04-17T22:50:27.589929+00:00 | Who Will You Follow | Evanescence | source:amperwave-api
2026-04-17T22:51:04.322338+00:00 | Who Will You Follow | Evanescence | source:amperwave-api
2026-04-17T22:51:40.718856+00:00 | Who Will You Follow | Evanescence | source:amperwave-api
2026-04-17T22:52:16.809599+00:00 | Who Will You Follow | Evanescence | source:amperwave-api
2026-04-17T22:52:52.329139+00:00 | Black | Pearl Jam | source:amperwave-api
2026-04-17T22:53:28.092739+00:00 | Black | Pearl Jam | source:amperwave-api
2026-04-17T22:54:04.100563+00:00 | Black | Pearl Jam | source:amperwave-api
2026-04-17T22:54:40.952140+00:00 | Black | Pearl Jam | source:amperwave-api
2026-04-17T22:55:16.493985+00:00 | Black | Pearl Jam | source:amperwave-api
2026-04-17T22:55:52.337047+00:00 | Black | Pearl Jam | source:amperwave-api
2026-04-17T22:56:29.447865+00:00 | Black | Pearl Jam | source:amperwave-api
2026-04-17T22:57:04.860647+00:00 | Black | Pearl Jam | source:amperwave-api
2026-04-17T22:57:41.648249+00:00 | Black | Pearl Jam | source:amperwave-api
2026-04-17T22:58:33.750219+00:00 | Like A Woman Can | Halestorm | source:amperwave-api
2026-04-17T22:59:12.986257+00:00 | Like A Woman Can | Halestorm | source:amperwave-api
2026-04-17T22:59:48.506162+00:00 | Like A Woman Can | Halestorm | source:amperwave-api
2026-04-17T23:00:24.255483+00:00 | Like A Woman Can | Halestorm | source:amperwave-api
2026-04-17T23:01:03.833678+00:00 | Like A Woman Can | Halestorm | source:amperwave-api
2026-04-17T23:01:46.128951+00:00 | Like A Woman Can | Halestorm | source:amperwave-api
2026-04-17T23:02:22.980630+00:00 | Rooster | Alice In Chains | source:amperwave-api
2026-04-17T23:03:27.092619+00:00 | Rooster | Alice In Chains | source:amperwave-api
2026-04-17T23:04:09.748337+00:00 | Rooster | Alice In Chains | source:amperwave-api
2026-04-17T23:04:45.155931+00:00 | Rooster | Alice In Chains | source:amperwave-api
2026-04-17T23:05:20.843686+00:00 | Rooster | Alice In Chains | source:amperwave-api
2026-04-17T23:06:03.020050+00:00 | Rooster | Alice In Chains | source:amperwave-api
2026-04-17T23:06:40.081194+00:00 | Rooster | Alice In Chains | source:amperwave-api
2026-04-17T23:07:15.742851+00:00 | Rooster | Alice In Chains | source:amperwave-api
2026-04-17T23:08:15.305170+00:00 | Rooster | Alice In Chains | source:amperwave-api
2026-04-17T23:08:54.027162+00:00 | Rooster | Alice In Chains | source:amperwave-api
2026-04-17T23:09:29.902005+00:00 | Welcome To The Jungle | Guns N Roses | source:amperwave-api
2026-04-17T23:10:22.803236+00:00 | Welcome To The Jungle | Guns N Roses | source:amperwave-api
2026-04-17T23:11:02.493889+00:00 | Welcome To The Jungle | Guns N Roses | source:amperwave-api
2026-04-17T23:11:37.977254+00:00 | Welcome To The Jungle | Guns N Roses | source:amperwave-api
2026-04-17T23:12:13.790575+00:00 | Welcome To The Jungle | Guns N Roses | source:amperwave-api
2026-04-17T23:12:50.287749+00:00 | Welcome To The Jungle | Guns N Roses | source:amperwave-api
2026-04-17T23:13:26.379074+00:00 | Jack | Hardy | source:amperwave-api
2026-04-17T23:14:02.248125+00:00 | Jack | Hardy | source:amperwave-api
2026-04-17T23:14:38.317894+00:00 | Jack | Hardy | source:amperwave-api
2026-04-17T23:15:14.181796+00:00 | Jack | Hardy | source:amperwave-api
2026-04-17T23:15:50.558090+00:00 | Jack | Hardy | source:amperwave-api
2026-04-17T23:16:27.167043+00:00 | Jack | Hardy | source:amperwave-api
2026-04-17T23:17:03.550559+00:00 | Jack | Hardy | source:amperwave-api
2026-04-17T23:17:40.996859+00:00 | Jack | Hardy | source:amperwave-api
2026-04-17T23:18:17.214442+00:00 | Jack | Hardy | source:amperwave-api
2026-04-17T23:18:53.026297+00:00 | Jack | Hardy | source:amperwave-api
2026-04-17T23:19:39.140374+00:00 | Jack | Hardy | source:amperwave-api
2026-04-17T23:20:15.117071+00:00 | Jack | Hardy | source:amperwave-api
2026-04-17T23:20:51.018160+00:00 | Jack | Hardy | source:amperwave-api
2026-04-17T23:22:38.341929+00:00 | Jack | Hardy | source:amperwave-api
2026-04-17T23:23:15.697633+00:00 | Jack | Hardy | source:amperwave-api
2026-04-17T23:23:51.456669+00:00 | Basket Case | Green Day | source:amperwave-api
2026-04-17T23:24:31.041945+00:00 | Basket Case | Green Day | source:amperwave-api
2026-04-17T23:25:09.288548+00:00 | Basket Case | Green Day | source:amperwave-api
2026-04-17T23:25:45.075382+00:00 | Basket Case | Green Day | source:amperwave-api
2026-04-17T23:26:20.960639+00:00 | Basket Case | Green Day | source:amperwave-api
2026-04-17T23:27:17.079815+00:00 | Here I Go Again | Whitesnake | source:amperwave-api
2026-04-17T23:27:52.681607+00:00 | Here I Go Again | Whitesnake | source:amperwave-api
2026-04-17T23:28:28.833298+00:00 | Here I Go Again | Whitesnake | source:amperwave-api
2026-04-17T23:29:25.745149+00:00 | Here I Go Again | Whitesnake | source:amperwave-api
2026-04-17T23:30:04.485454+00:00 | Here I Go Again | Whitesnake | source:amperwave-api
2026-04-17T23:30:41.584154+00:00 | Here I Go Again | Whitesnake | source:amperwave-api
2026-04-17T23:31:42.268528+00:00 | Safe And Sound | Shinedown | source:amperwave-api
2026-04-17T23:32:26.403865+00:00 | Safe And Sound | Shinedown | source:amperwave-api
2026-04-17T23:33:02.653569+00:00 | Safe And Sound | Shinedown | source:amperwave-api
2026-04-17T23:33:38.185457+00:00 | Safe And Sound | Shinedown | source:amperwave-api
2026-04-17T23:34:13.645441+00:00 | Safe And Sound | Shinedown | source:amperwave-api
2026-04-17T23:34:52.181619+00:00 | Safe And Sound | Shinedown | source:amperwave-api
2026-04-17T23:35:28.123680+00:00 | Safe And Sound | Shinedown | source:amperwave-api
2026-04-17T23:36:03.748582+00:00 | Safe And Sound | Shinedown | source:amperwave-api
2026-04-17T23:36:39.271863+00:00 | Safe And Sound | Shinedown | source:amperwave-api
2026-04-17T23:37:16.340756+00:00 | Safe And Sound | Shinedown | source:amperwave-api
2026-04-17T23:37:52.103904+00:00 | Safe And Sound | Shinedown | source:amperwave-api
2026-04-17T23:38:27.676929+00:00 | Safe And Sound | Shinedown | source:amperwave-api
2026-04-17T23:39:04.446172+00:00 | Safe And Sound | Shinedown | source:amperwave-api
2026-04-17T23:39:40.273884+00:00 | Safe And Sound | Shinedown | source:amperwave-api
2026-04-17T23:40:15.623445+00:00 | Safe And Sound | Shinedown | source:amperwave-api
2026-04-17T23:40:51.169094+00:00 | Safe And Sound | Shinedown | source:amperwave-api
2026-04-17T23:41:43.720245+00:00 | Low | Cracker | source:amperwave-api
2026-04-17T23:42:21.209040+00:00 | Low | Cracker | source:amperwave-api
2026-04-17T23:42:57.034786+00:00 | Low | Cracker | source:amperwave-api
2026-04-17T23:44:01.410343+00:00 | Low | Cracker | source:amperwave-api
2026-04-17T23:44:38.159376+00:00 | Low | Cracker | source:amperwave-api
2026-04-17T23:45:13.394597+00:00 | Low | Cracker | source:amperwave-api
2026-04-17T23:45:49.245581+00:00 | Shallow | Magnolia Park | source:amperwave-api
2026-04-17T23:47:00.981760+00:00 | Shallow | Magnolia Park | source:amperwave-api
2026-04-17T23:47:37.118784+00:00 | Shallow | Magnolia Park | source:amperwave-api
2026-04-17T23:48:37.311751+00:00 | Shallow | Magnolia Park | source:amperwave-api
2026-04-17T23:49:18.688071+00:00 | You Shook Me All Night Long | Ac/Dc | source:amperwave-api
2026-04-17T23:49:54.874882+00:00 | You Shook Me All Night Long | Ac/Dc | source:amperwave-api
2026-04-17T23:51:37.630241+00:00 | You Shook Me All Night Long | Ac/Dc | source:amperwave-api
2026-04-17T23:52:13.519671+00:00 | You Shook Me All Night Long | Ac/Dc | source:amperwave-api
2026-04-17T23:53:57.649483+00:00 | Footsteps (Go Higher) | Pop Evil | source:amperwave-api
2026-04-17T23:54:33.634827+00:00 | Footsteps (Go Higher) | Pop Evil | source:amperwave-api
2026-04-17T23:55:11.119892+00:00 | Footsteps (Go Higher) | Pop Evil | source:amperwave-api
2026-04-17T23:55:47.504045+00:00 | Footsteps (Go Higher) | Pop Evil | source:amperwave-api
2026-04-17T23:56:23.871023+00:00 | Footsteps (Go Higher) | Pop Evil | source:amperwave-api
2026-04-17T23:56:59.736066+00:00 | Renegades Of Funk | Rage Against The Machine | source:amperwave-api
2026-04-17T23:57:35.835274+00:00 | Renegades Of Funk | Rage Against The Machine | source:amperwave-api
2026-04-17T23:58:11.445356+00:00 | Renegades Of Funk | Rage Against The Machine | source:amperwave-api
2026-04-17T23:58:48.525620+00:00 | Renegades Of Funk | Rage Against The Machine | source:amperwave-api
2026-04-17T23:59:23.868388+00:00 | Renegades Of Funk | Rage Against The Machine | source:amperwave-api
