2026-04-14T00:04:55.663063+00:00 | I Love It | Icona Pop Feat. Charli Xcx | source:amperwave-api
2026-04-14T09:03:28.769449+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T09:04:03.124386+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T09:04:37.934550+00:00 | The Great Divide | Noah Kahan | source:amperwave-api
2026-04-14T09:05:12.911550+00:00 | The Great Divide | Noah Kahan | source:amperwave-api
2026-04-14T09:05:49.463099+00:00 | The Great Divide | Noah Kahan | source:amperwave-api
2026-04-14T09:06:44.459439+00:00 | The Great Divide | Noah Kahan | source:amperwave-api
2026-04-14T09:07:19.474764+00:00 | The Great Divide | Noah Kahan | source:amperwave-api
2026-04-14T09:07:54.994884+00:00 | The Great Divide | Noah Kahan | source:amperwave-api
2026-04-14T09:08:30.466609+00:00 | The Great Divide | Noah Kahan | source:amperwave-api
2026-04-14T09:09:05.856103+00:00 | Diamonds | Rihanna | source:amperwave-api
2026-04-14T09:09:41.646170+00:00 | Diamonds | Rihanna | source:amperwave-api
2026-04-14T09:10:38.181538+00:00 | Diamonds | Rihanna | source:amperwave-api
2026-04-14T09:11:14.315741+00:00 | Diamonds | Rihanna | source:amperwave-api
2026-04-14T09:12:15.029971+00:00 | Diamonds | Rihanna | source:amperwave-api
2026-04-14T09:12:50.267711+00:00 | Diamonds | Rihanna | source:amperwave-api
2026-04-14T09:13:49.601184+00:00 | Diamonds | Rihanna | source:amperwave-api
2026-04-14T09:14:25.905802+00:00 | Diamonds | Rihanna | source:amperwave-api
2026-04-14T09:15:02.573718+00:00 | Diamonds | Rihanna | source:amperwave-api
2026-04-14T09:15:40.324150+00:00 | Diamonds | Rihanna | source:amperwave-api
2026-04-14T09:16:15.749073+00:00 | Diamonds | Rihanna | source:amperwave-api
2026-04-14T09:17:13.888710+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-14T09:17:48.220969+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-14T09:18:23.164297+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-14T09:18:58.159220+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-14T09:19:33.673219+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-14T09:20:09.435706+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T09:20:46.722317+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T09:21:25.586059+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T09:22:00.611335+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T09:22:35.795307+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T09:23:11.148087+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T09:23:45.707712+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T09:24:20.586133+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T09:24:55.133895+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T09:25:30.980543+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T09:26:29.942923+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T09:27:05.210025+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T09:27:40.704577+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T09:28:16.025253+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T09:28:51.725193+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T09:29:50.703879+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T09:30:26.087703+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T09:31:30.388708+00:00 | Sunflower | Post Malone | source:amperwave-api
2026-04-14T09:32:06.030643+00:00 | Sunflower | Post Malone | source:amperwave-api
2026-04-14T09:33:04.934513+00:00 | Sunflower | Post Malone | source:amperwave-api
2026-04-14T09:33:40.282810+00:00 | Sunflower | Post Malone | source:amperwave-api
2026-04-14T09:34:38.758899+00:00 | World On Fire | King And Country | source:amperwave-api
2026-04-14T09:35:15.044549+00:00 | World On Fire | King And Country | source:amperwave-api
2026-04-14T09:35:50.600117+00:00 | World On Fire | King And Country | source:amperwave-api
2026-04-14T09:36:26.017653+00:00 | World On Fire | King And Country | source:amperwave-api
2026-04-14T09:37:01.041404+00:00 | World On Fire | King And Country | source:amperwave-api
2026-04-14T09:37:35.797631+00:00 | Down | Jay Sean Feat. Lil Wayne | source:amperwave-api
2026-04-14T09:38:11.188263+00:00 | Down | Jay Sean Feat. Lil Wayne | source:amperwave-api
2026-04-14T09:38:46.432298+00:00 | Down | Jay Sean Feat. Lil Wayne | source:amperwave-api
2026-04-14T09:39:21.717839+00:00 | Down | Jay Sean Feat. Lil Wayne | source:amperwave-api
2026-04-14T09:39:56.884687+00:00 | Down | Jay Sean Feat. Lil Wayne | source:amperwave-api
2026-04-14T09:40:31.962153+00:00 | Down | Jay Sean Feat. Lil Wayne | source:amperwave-api
2026-04-14T09:41:06.807941+00:00 | Down | Jay Sean Feat. Lil Wayne | source:amperwave-api
2026-04-14T09:41:42.325680+00:00 | Down | Jay Sean Feat. Lil Wayne | source:amperwave-api
2026-04-14T09:42:29.959487+00:00 | Down | Jay Sean Feat. Lil Wayne | source:amperwave-api
2026-04-14T09:43:05.935894+00:00 | Down | Jay Sean Feat. Lil Wayne | source:amperwave-api
2026-04-14T09:43:41.742337+00:00 | Down | Jay Sean Feat. Lil Wayne | source:amperwave-api
2026-04-14T09:44:16.879258+00:00 | Down | Jay Sean Feat. Lil Wayne | source:amperwave-api
2026-04-14T09:44:51.632627+00:00 | Tit For Tat | Tate Mcrae | source:amperwave-api
2026-04-14T09:45:54.898652+00:00 | Tit For Tat | Tate Mcrae | source:amperwave-api
2026-04-14T09:46:29.948030+00:00 | Tit For Tat | Tate Mcrae | source:amperwave-api
2026-04-14T09:47:04.687215+00:00 | Tit For Tat | Tate Mcrae | source:amperwave-api
2026-04-14T09:47:41.430102+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T09:48:16.945450+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T09:49:10.773563+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T09:49:52.113670+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T09:50:51.827484+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T09:51:27.973457+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T09:52:02.637437+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T09:52:38.287196+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T09:53:13.527041+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T09:53:48.657411+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T09:54:23.470738+00:00 | A Bar Song (Tipsy) | Shaboozey | source:amperwave-api
2026-04-14T09:54:57.725292+00:00 | A Bar Song (Tipsy) | Shaboozey | source:amperwave-api
2026-04-14T09:55:34.579286+00:00 | A Bar Song (Tipsy) | Shaboozey | source:amperwave-api
2026-04-14T09:56:09.710456+00:00 | A Bar Song (Tipsy) | Shaboozey | source:amperwave-api
2026-04-14T09:56:44.749032+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T09:57:19.297894+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T09:57:54.353962+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T09:58:31.581031+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T09:59:06.646189+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T09:59:41.153863+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:00:17.826446+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:00:53.533744+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:01:28.953191+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:02:06.288013+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:02:42.019800+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:03:40.343431+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:04:15.278822+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:05:12.455197+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:05:47.694515+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:06:45.278196+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:07:20.694479+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:07:55.313744+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:08:30.357249+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:09:05.493373+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:09:40.478045+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:10:15.851542+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:10:51.001552+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:11:26.428630+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:12:03.337598+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:12:39.799480+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:13:15.391823+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:13:50.745199+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:14:30.419130+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:15:05.331155+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:16:01.674886+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:16:36.960919+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:17:37.215770+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:18:12.647403+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:19:12.478779+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:19:47.093068+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:20:46.707831+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:21:22.237060+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:22:20.615714+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:22:56.519504+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:23:32.283985+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:24:07.705885+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:24:42.444140+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:25:18.303949+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:25:53.914148+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:26:32.543832+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:27:07.801921+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:27:43.045165+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:28:17.967388+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:28:53.081435+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:29:28.983194+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:30:09.990185+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:31:00.886120+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:31:38.636363+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:32:33.702683+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:33:12.132989+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:34:03.363062+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:34:38.188968+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:35:31.701926+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:36:07.363363+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:37:01.875073+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:37:37.925732+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:38:13.250379+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:38:48.662331+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:39:25.392323+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:39:59.999297+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:40:34.996545+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:41:10.772549+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:41:46.126361+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:42:21.537269+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:42:56.645867+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:43:32.022282+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:44:28.567306+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:45:03.968411+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:46:03.053325+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:46:38.049184+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:47:38.179206+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:48:13.410200+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:49:08.358457+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:49:44.073573+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:50:44.001817+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:51:19.688079+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:52:15.014782+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:52:50.390046+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:53:25.701112+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:54:00.417122+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:54:35.554536+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:55:10.665766+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:55:45.609966+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:56:23.814584+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:57:00.730657+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:57:36.755736+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:58:12.184520+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:58:47.421374+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T10:59:29.064607+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T11:00:04.698467+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T11:01:04.129114+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T11:01:43.317892+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T11:02:35.721616+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T11:03:11.345792+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T11:04:08.814041+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T11:04:43.282412+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T11:05:36.768768+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T11:06:12.295676+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T11:07:01.605400+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T11:07:36.772860+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T11:08:12.026365+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T11:08:46.999737+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T11:09:23.201726+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T11:09:58.053208+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T11:10:33.418501+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T11:11:08.675311+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T11:11:44.120926+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T11:12:19.588349+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T11:12:55.242073+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T11:13:30.729596+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T11:14:29.452333+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T11:15:05.003091+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T11:16:03.835228+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T11:16:41.192937+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T11:17:37.302323+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T11:18:13.025067+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T11:19:11.450835+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T11:19:47.190140+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T11:20:45.726897+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T11:21:21.350575+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T11:22:12.879664+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T11:22:48.559202+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
