2026-04-17T00:00:03.505904+00:00 | Stay | The Kid Laroi Ft. Justin Bieber | source:amperwave-api
2026-04-17T20:37:09.474100+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T20:37:44.696913+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T20:38:20.624804+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T20:38:56.454816+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T20:39:34.785712+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T20:40:11.704243+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T20:40:47.962794+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T20:41:23.878924+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T20:42:00.538173+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T20:42:43.610714+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T20:43:20.581009+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T20:43:59.031057+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T20:45:13.897406+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T20:45:56.926467+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T20:46:33.434774+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T20:47:09.889709+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T20:48:10.129705+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T20:48:47.034327+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T20:49:23.068579+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T20:49:58.746637+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T20:50:58.308871+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T20:51:34.801927+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T20:52:11.013282+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T20:52:46.613184+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T20:53:41.486876+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T20:54:18.045776+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T20:54:53.492080+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T20:55:29.337084+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T20:56:24.429198+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T20:57:01.475045+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T20:57:38.995295+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T20:58:17.170173+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T20:58:53.621633+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T20:59:29.505698+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:00:05.737691+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:00:42.943883+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:01:20.830441+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:01:57.627808+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:02:33.890586+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:03:10.466684+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:03:47.509900+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:04:24.340480+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:05:02.050097+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:05:39.069118+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:06:47.780727+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:07:24.198361+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:08:01.418753+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:09:17.263196+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:09:53.012142+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:10:30.120345+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:11:44.530813+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:12:21.318536+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:12:58.689444+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:14:43.090341+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:15:20.317405+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:15:57.145019+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:16:46.969685+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:17:23.132515+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:17:59.193936+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:18:35.277104+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:19:33.112098+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:20:10.439857+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:20:46.689071+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:21:22.373513+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:21:58.612938+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:22:34.414027+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:23:10.336793+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:23:51.932699+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:24:28.189009+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:25:03.426838+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:25:40.075166+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:26:15.763659+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:26:53.775704+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:27:29.913132+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:28:06.478649+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:28:42.953568+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:29:48.096796+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:30:23.945813+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:31:01.041085+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:32:15.271915+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:32:51.161156+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:33:27.265255+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:34:03.182117+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:34:58.538284+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:35:34.276412+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:36:11.180186+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:37:18.864222+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:37:54.806673+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:38:30.498899+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:39:05.904630+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:39:59.692871+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:40:35.380878+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:41:11.381195+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:41:47.977441+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:42:35.519033+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:43:13.191730+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:43:49.583607+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:44:25.678937+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:45:03.011585+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:45:38.734656+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:46:14.590162+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:46:50.221450+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:47:28.074480+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:48:04.009972+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:48:39.909576+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:49:15.320764+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:49:52.019377+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:50:30.322733+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:51:07.657977+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:51:43.547692+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:52:50.948881+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:53:27.384753+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:54:03.554697+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:55:16.492573+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:55:53.657014+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:56:30.117196+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:57:06.815693+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:57:52.820252+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:58:29.473670+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:59:05.312087+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T21:59:41.350838+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:00:34.709802+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:01:11.952113+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:01:47.868135+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:02:53.351133+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:03:29.044098+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:04:05.443178+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:05:17.434860+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:05:53.955439+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:06:31.514229+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:07:08.143374+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:07:43.868648+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:08:19.280757+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:08:54.523183+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:09:30.131897+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:10:07.166556+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:10:44.932708+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:11:20.804096+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:11:56.338430+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:12:31.643934+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:13:07.385211+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:13:43.249457+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:14:41.228369+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:15:18.446081+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:15:54.963503+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:16:31.070397+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:17:27.153356+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:18:04.547843+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:18:40.964725+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:19:53.747318+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:20:29.969216+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:21:05.687160+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:22:19.603904+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:22:55.619452+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:23:31.093067+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:24:31.836117+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:25:07.935522+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:25:43.993320+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:26:50.602147+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:27:26.456613+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:28:04.128179+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:28:40.671615+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:29:16.560762+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:29:52.391216+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:30:28.490283+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:31:05.288987+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:31:41.528845+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:32:17.612602+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:32:53.372845+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:33:29.242332+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:34:05.234159+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:34:40.875346+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:35:16.813054+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:35:53.430427+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:36:43.415302+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:37:20.573588+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:37:57.055449+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:38:33.635285+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:39:30.751121+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:40:08.414325+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:40:45.164367+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:41:38.302396+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:42:14.777733+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:42:52.126360+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:43:28.406954+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:44:12.562866+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:44:48.867516+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:45:25.115687+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:46:00.922442+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:46:57.326915+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:47:33.490744+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:48:11.323329+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:49:18.656105+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:49:54.639134+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:50:30.983328+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:51:08.075635+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:51:43.802374+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:52:19.955800+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:52:55.601302+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:53:31.361086+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:54:08.050587+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:54:44.027669+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:55:19.754003+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:55:56.409244+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:56:32.319612+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:57:09.204228+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:57:44.979775+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:58:39.885837+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:59:15.884692+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T22:59:51.424636+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:00:27.983875+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:01:13.461838+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:01:50.303355+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:02:27.019599+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:03:36.558891+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:04:12.826097+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:04:48.467704+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:05:24.210098+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:06:07.582147+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:06:43.300912+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:07:18.622497+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:08:21.679327+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:08:57.032671+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:09:32.865295+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:10:29.591230+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:11:05.474421+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:11:41.144654+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:12:17.140996+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:12:53.762169+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:13:29.863723+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:14:05.771741+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:14:41.550607+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:15:17.641371+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:15:54.172017+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:16:30.898341+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:17:06.802409+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:17:44.537131+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:18:20.674155+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:18:55.734139+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:19:42.670183+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:20:18.393010+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:20:55.587116+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:22:05.773834+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:22:42.649897+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:23:18.532799+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:23:55.132316+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:24:36.800461+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:25:12.698230+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:25:48.754327+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:26:24.349289+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:27:19.988148+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:27:56.307977+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:28:32.432778+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:29:31.585866+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:30:08.690656+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:30:44.945674+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:31:53.635129+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:32:30.087218+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:33:05.770907+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:33:41.336831+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:34:17.169299+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:34:55.782322+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:35:31.223802+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:36:06.648903+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:36:43.519447+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:37:19.296463+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:37:55.434539+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:38:31.423976+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:39:07.994437+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:39:43.375495+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:40:18.965806+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:40:54.421989+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:41:48.602754+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:42:24.459046+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:43:01.506342+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:44:05.938447+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:44:41.223111+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:45:16.836580+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:46:27.733717+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:47:04.535781+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:47:40.478189+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:48:46.021437+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:49:22.122672+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:49:57.984815+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:51:04.576673+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:51:40.929390+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:52:17.544584+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:53:25.237921+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:54:00.645561+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:54:37.597487+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:55:14.482475+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:55:50.801550+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:56:27.257023+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:57:03.272213+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:57:39.093829+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:58:16.095667+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:58:51.529506+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:59:27.231296+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
