2026-04-18T00:00:03.541546+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T09:27:06.859224+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-18T09:27:42.289354+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-18T09:28:17.331440+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-18T09:28:53.415079+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-18T09:29:29.617261+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-18T09:30:06.165654+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-18T09:30:42.422093+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-18T09:31:18.525979+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-18T09:31:54.149339+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-18T09:32:36.891539+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-18T09:33:34.801044+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T09:34:10.807787+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T09:34:47.680017+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T09:35:36.573728+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T09:36:12.360969+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T09:36:48.707149+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-18T09:37:34.570877+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-18T09:38:10.521010+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-18T09:38:46.791942+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-18T09:39:35.517422+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-18T09:40:12.684604+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-18T09:40:48.179313+00:00 | Im Yours | Jason Mraz | source:amperwave-api
2026-04-18T09:41:30.860437+00:00 | Im Yours | Jason Mraz | source:amperwave-api
2026-04-18T09:42:07.468624+00:00 | Im Yours | Jason Mraz | source:amperwave-api
2026-04-18T09:42:43.160467+00:00 | Im Yours | Jason Mraz | source:amperwave-api
2026-04-18T09:43:40.972511+00:00 | Im Yours | Jason Mraz | source:amperwave-api
2026-04-18T09:44:16.079896+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T09:44:52.299603+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T09:45:28.628737+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T09:46:06.052984+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T09:46:41.898769+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T09:47:24.098567+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T09:47:59.999801+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T09:48:35.914195+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T09:49:16.031666+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T09:49:53.261326+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T09:50:30.989594+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T09:51:13.236469+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T09:51:51.486508+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T09:52:43.391084+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T09:53:21.746832+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-18T09:53:57.508149+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-18T09:54:38.294943+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-18T09:55:20.883560+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-18T09:55:56.781141+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-18T09:57:02.924532+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T09:57:54.866957+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T09:58:42.624452+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T09:59:18.798889+00:00 | Am I Wrong | Nico And Vinz | source:amperwave-api
2026-04-18T10:00:32.901023+00:00 | Am I Wrong | Nico And Vinz | source:amperwave-api
2026-04-18T10:02:15.771675+00:00 | Am I Wrong | Nico And Vinz | source:amperwave-api
2026-04-18T10:03:08.721246+00:00 | Ghost | Justin Bieber | source:amperwave-api
2026-04-18T10:03:46.165618+00:00 | Ghost | Justin Bieber | source:amperwave-api
2026-04-18T10:04:22.173990+00:00 | Ghost | Justin Bieber | source:amperwave-api
2026-04-18T10:04:58.119947+00:00 | Ghost | Justin Bieber | source:amperwave-api
2026-04-18T10:05:34.376420+00:00 | Dancing With A Stranger | Sam Smith Ft. Normani | source:amperwave-api
2026-04-18T10:06:10.267036+00:00 | Dancing With A Stranger | Sam Smith Ft. Normani | source:amperwave-api
2026-04-18T10:06:46.356060+00:00 | Dancing With A Stranger | Sam Smith Ft. Normani | source:amperwave-api
2026-04-18T10:07:23.583382+00:00 | Dancing With A Stranger | Sam Smith Ft. Normani | source:amperwave-api
2026-04-18T10:08:00.636053+00:00 | Dancing With A Stranger | Sam Smith Ft. Normani | source:amperwave-api
2026-04-18T10:08:36.106010+00:00 | --Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T10:09:11.822849+00:00 | --Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T10:09:48.068909+00:00 | --Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T10:10:25.073673+00:00 | --Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T10:12:09.954425+00:00 | --Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T10:12:47.687073+00:00 | --Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T10:13:42.290060+00:00 | --Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T10:14:21.014087+00:00 | --Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T10:14:57.370469+00:00 | --Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T10:15:53.807126+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-18T10:16:39.822154+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-18T10:17:52.944329+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-18T10:18:39.727552+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-18T10:19:19.838471+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-18T10:20:07.489960+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T10:20:49.600329+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T10:21:26.704136+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T10:22:23.247812+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T10:22:59.193060+00:00 | In Da Club | 50 Cent | source:amperwave-api
2026-04-18T10:23:35.302198+00:00 | In Da Club | 50 Cent | source:amperwave-api
2026-04-18T10:24:14.006138+00:00 | In Da Club | 50 Cent | source:amperwave-api
2026-04-18T10:24:52.697006+00:00 | In Da Club | 50 Cent | source:amperwave-api
2026-04-18T10:25:29.963278+00:00 | In Da Club | 50 Cent | source:amperwave-api
2026-04-18T10:26:06.075488+00:00 | In Da Club | 50 Cent | source:amperwave-api
2026-04-18T10:26:41.754194+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T10:27:18.260831+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T10:27:53.689089+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T10:28:29.369056+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T10:29:04.733281+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T10:29:41.642517+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T10:30:46.044166+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T10:31:24.707313+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T10:32:00.630767+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T10:32:52.638073+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T10:33:28.481385+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T10:34:04.388721+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T10:34:48.348319+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T10:35:24.432905+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T10:36:01.372741+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T10:36:55.348886+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T10:37:34.927938+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T10:38:43.030061+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T10:39:21.085854+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T10:39:57.833619+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T10:40:38.218211+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T10:41:20.354160+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T10:41:57.166536+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T10:42:36.694734+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T10:43:13.743176+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T10:43:49.506070+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T10:44:25.716903+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-18T10:45:01.414060+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-18T10:45:39.110481+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-18T10:46:15.343810+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-18T10:46:51.004695+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-18T10:47:27.132636+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-18T10:48:05.989386+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-18T10:48:41.716378+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-18T10:49:48.167438+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-18T10:50:25.182350+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-18T10:51:31.257538+00:00 | --So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T10:52:11.195318+00:00 | --So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T10:52:49.918091+00:00 | --So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T10:53:31.378776+00:00 | --So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T10:54:11.942104+00:00 | --So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T10:55:54.940166+00:00 | --So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T10:56:31.386940+00:00 | --So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T10:57:23.940977+00:00 | --So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T10:58:00.320563+00:00 | --So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T10:59:07.599357+00:00 | --So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T10:59:48.304043+00:00 | --So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T11:00:24.954351+00:00 | --Homewrecker | Sombr | source:amperwave-api
2026-04-18T11:01:08.894290+00:00 | --Homewrecker | Sombr | source:amperwave-api
2026-04-18T11:02:30.967182+00:00 | --Homewrecker | Sombr | source:amperwave-api
2026-04-18T11:03:12.161536+00:00 | --Homewrecker | Sombr | source:amperwave-api
2026-04-18T11:03:51.059063+00:00 | Titanium | David Guetta Feat. Sia | source:amperwave-api
2026-04-18T11:04:26.944344+00:00 | Titanium | David Guetta Feat. Sia | source:amperwave-api
2026-04-18T11:05:03.294221+00:00 | Titanium | David Guetta Feat. Sia | source:amperwave-api
2026-04-18T11:05:39.437927+00:00 | Titanium | David Guetta Feat. Sia | source:amperwave-api
2026-04-18T11:06:20.651069+00:00 | Titanium | David Guetta Feat. Sia | source:amperwave-api
2026-04-18T11:06:56.371277+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-18T11:07:53.287210+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-18T11:08:30.557242+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-18T11:09:43.356279+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-18T11:10:24.019772+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-18T11:11:02.250098+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-18T11:12:46.506721+00:00 | Good 4 U | Olivia Rodrigo | source:amperwave-api
2026-04-18T11:14:11.117300+00:00 | Good 4 U | Olivia Rodrigo | source:amperwave-api
2026-04-18T11:14:48.237899+00:00 | Good 4 U | Olivia Rodrigo | source:amperwave-api
2026-04-18T11:15:52.459047+00:00 | --I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T11:16:29.572875+00:00 | --I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T11:17:06.364111+00:00 | --I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T11:18:14.246960+00:00 | --I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T11:18:51.561599+00:00 | --I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T11:19:28.967247+00:00 | Unwritten | Natasha Bedingfield | source:amperwave-api
2026-04-18T11:20:10.000791+00:00 | Unwritten | Natasha Bedingfield | source:amperwave-api
2026-04-18T11:20:47.678033+00:00 | Unwritten | Natasha Bedingfield | source:amperwave-api
2026-04-18T11:21:25.498772+00:00 | Unwritten | Natasha Bedingfield | source:amperwave-api
2026-04-18T11:22:13.715084+00:00 | Unwritten | Natasha Bedingfield | source:amperwave-api
2026-04-18T11:22:51.996606+00:00 | --When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T11:23:29.442589+00:00 | --When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T11:24:08.067140+00:00 | --When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T11:24:45.114490+00:00 | --When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T11:25:21.027685+00:00 | --When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T11:25:57.279347+00:00 | --When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T11:26:53.552966+00:00 | --When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T11:27:31.702580+00:00 | --When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T11:28:44.976381+00:00 | --When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T11:29:24.446181+00:00 | --When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T11:30:25.425024+00:00 | --When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T11:31:06.619932+00:00 | --When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T11:31:46.083143+00:00 | --When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T11:33:01.684956+00:00 | --When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-18T11:33:39.598161+00:00 | /Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T11:34:33.784315+00:00 | /Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T11:35:12.490755+00:00 | /Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T11:35:53.556719+00:00 | /Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T11:36:55.607521+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T11:37:31.887415+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T11:38:09.334266+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T11:38:48.499043+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T11:39:26.811650+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T11:40:03.513159+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T11:40:40.804438+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-18T11:41:17.892319+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-18T11:41:54.546776+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-18T11:42:32.368486+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-18T11:43:09.021458+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-18T11:43:50.595134+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T11:44:40.375773+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T11:45:19.068959+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T11:45:58.498326+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T11:46:53.971726+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T11:47:32.023959+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T11:48:35.021028+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T11:49:10.862860+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T11:49:50.282657+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T11:50:37.085749+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T11:51:25.074413+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T11:52:31.121281+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T11:53:08.004215+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T11:53:44.311884+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T11:54:28.869767+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T11:55:06.425830+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T11:55:42.173866+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T11:56:21.922431+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T11:56:57.914528+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T11:57:35.758533+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T11:58:12.220406+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T11:58:48.224508+00:00 | Circles | Post Malone | source:amperwave-api
2026-04-18T11:59:24.617415+00:00 | Circles | Post Malone | source:amperwave-api
2026-04-18T12:00:00.471724+00:00 | Circles | Post Malone | source:amperwave-api
2026-04-18T12:00:37.989179+00:00 | Circles | Post Malone | source:amperwave-api
