2026-04-13T00:00:34.218275+00:00 | Manchild | Sabrina Carpenter | source:amperwave-api
2026-04-13T16:35:24.802971+00:00 | Diamonds | Rihanna | source:amperwave-api
2026-04-13T16:36:00.133817+00:00 | Diamonds | Rihanna | source:amperwave-api
2026-04-13T16:36:34.987937+00:00 | Diamonds | Rihanna | source:amperwave-api
2026-04-13T16:37:11.205755+00:00 | No Diggity | Blackstreet Ft. Dr. Dre | source:amperwave-api
2026-04-13T16:37:46.843612+00:00 | No Diggity | Blackstreet Ft. Dr. Dre | source:amperwave-api
2026-04-13T16:38:22.238157+00:00 | No Diggity | Blackstreet Ft. Dr. Dre | source:amperwave-api
2026-04-13T16:38:57.179292+00:00 | No Diggity | Blackstreet Ft. Dr. Dre | source:amperwave-api
2026-04-13T16:39:33.676192+00:00 | No Diggity | Blackstreet Ft. Dr. Dre | source:amperwave-api
2026-04-13T16:40:10.218465+00:00 | No Diggity | Blackstreet Ft. Dr. Dre | source:amperwave-api
2026-04-13T16:40:46.602542+00:00 | No Diggity | Blackstreet Ft. Dr. Dre | source:amperwave-api
2026-04-13T16:41:22.078788+00:00 | Payphone (Feat. Wiz Khalifa) | Maroon 5 | source:amperwave-api
2026-04-13T16:41:58.931361+00:00 | Payphone (Feat. Wiz Khalifa) | Maroon 5 | source:amperwave-api
2026-04-13T16:42:34.494288+00:00 | Payphone (Feat. Wiz Khalifa) | Maroon 5 | source:amperwave-api
2026-04-13T16:43:10.641512+00:00 | Payphone (Feat. Wiz Khalifa) | Maroon 5 | source:amperwave-api
2026-04-13T16:44:09.440966+00:00 | Payphone (Feat. Wiz Khalifa) | Maroon 5 | source:amperwave-api
2026-04-13T16:44:44.804048+00:00 | Payphone (Feat. Wiz Khalifa) | Maroon 5 | source:amperwave-api
2026-04-13T16:45:20.058640+00:00 | Payphone (Feat. Wiz Khalifa) | Maroon 5 | source:amperwave-api
2026-04-13T16:45:59.930921+00:00 | Payphone (Feat. Wiz Khalifa) | Maroon 5 | source:amperwave-api
2026-04-13T16:46:34.661787+00:00 | Payphone (Feat. Wiz Khalifa) | Maroon 5 | source:amperwave-api
2026-04-13T16:47:10.078473+00:00 | Payphone (Feat. Wiz Khalifa) | Maroon 5 | source:amperwave-api
2026-04-13T16:47:45.764541+00:00 | Payphone (Feat. Wiz Khalifa) | Maroon 5 | source:amperwave-api
2026-04-13T16:48:21.915616+00:00 | Payphone (Feat. Wiz Khalifa) | Maroon 5 | source:amperwave-api
2026-04-13T16:49:18.942284+00:00 | Payphone (Feat. Wiz Khalifa) | Maroon 5 | source:amperwave-api
2026-04-13T16:49:53.682964+00:00 | Payphone (Feat. Wiz Khalifa) | Maroon 5 | source:amperwave-api
2026-04-13T16:50:53.985314+00:00 | Payphone (Feat. Wiz Khalifa) | Maroon 5 | source:amperwave-api
2026-04-13T16:51:29.092912+00:00 | Payphone (Feat. Wiz Khalifa) | Maroon 5 | source:amperwave-api
2026-04-13T16:52:05.973957+00:00 | Payphone (Feat. Wiz Khalifa) | Maroon 5 | source:amperwave-api
2026-04-13T16:52:40.934793+00:00 | Everybody Talks | Neon Trees | source:amperwave-api
2026-04-13T16:53:15.865875+00:00 | Everybody Talks | Neon Trees | source:amperwave-api
2026-04-13T16:53:52.181641+00:00 | Everybody Talks | Neon Trees | source:amperwave-api
2026-04-13T16:54:27.250338+00:00 | Everybody Talks | Neon Trees | source:amperwave-api
2026-04-13T16:55:03.742570+00:00 | Everybody Talks | Neon Trees | source:amperwave-api
2026-04-13T16:55:38.749470+00:00 | Hot In Heere | Nelly | source:amperwave-api
2026-04-13T16:56:13.976346+00:00 | Hot In Heere | Nelly | source:amperwave-api
2026-04-13T16:56:50.926549+00:00 | Hot In Heere | Nelly | source:amperwave-api
2026-04-13T16:57:25.841474+00:00 | Hot In Heere | Nelly | source:amperwave-api
2026-04-13T16:58:01.946844+00:00 | Hot In Heere | Nelly | source:amperwave-api
2026-04-13T16:58:36.589629+00:00 | Hot In Heere | Nelly | source:amperwave-api
2026-04-13T16:59:11.880327+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-13T16:59:47.177767+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-13T17:00:23.710139+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-13T17:00:59.441736+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-13T17:01:35.032871+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
2026-04-13T17:02:15.419189+00:00 | Hips Dont Lie (Feat. Wyclef Jean) | Shakira | source:amperwave-api
