2026-04-15T00:00:18.463396+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T09:11:00.407838+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-15T09:11:51.260979+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-15T09:12:26.321054+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-15T09:13:01.221876+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-15T09:13:35.729930+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-15T09:14:10.697064+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-15T09:14:45.290180+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-15T09:15:20.450395+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-15T09:15:55.674159+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-15T09:16:32.724728+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-15T09:17:08.191152+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-15T09:17:47.948075+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-15T09:18:23.632191+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-15T09:19:01.358624+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T09:19:46.508914+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T09:20:31.512846+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T09:21:28.558073+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T09:22:04.046886+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T09:22:54.011582+00:00 | Runway | Lady Gaga And Doechi | source:amperwave-api
2026-04-15T09:23:30.467179+00:00 | Runway | Lady Gaga And Doechi | source:amperwave-api
2026-04-15T09:24:24.360362+00:00 | Runway | Lady Gaga And Doechi | source:amperwave-api
2026-04-15T09:24:58.748268+00:00 | Runway | Lady Gaga And Doechi | source:amperwave-api
2026-04-15T09:25:55.095285+00:00 | Umbrella - Radio | Rihanna_Feat._Jay-Z | source:amperwave-api
2026-04-15T09:26:29.778015+00:00 | Umbrella - Radio | Rihanna_Feat._Jay-Z | source:amperwave-api
2026-04-15T09:27:04.611660+00:00 | Umbrella - Radio | Rihanna_Feat._Jay-Z | source:amperwave-api
2026-04-15T09:27:39.798374+00:00 | Umbrella - Radio | Rihanna_Feat._Jay-Z | source:amperwave-api
2026-04-15T09:28:14.830056+00:00 | Umbrella - Radio | Rihanna_Feat._Jay-Z | source:amperwave-api
2026-04-15T09:28:49.738864+00:00 | Umbrella - Radio | Rihanna_Feat._Jay-Z | source:amperwave-api
2026-04-15T09:29:24.994276+00:00 | Umbrella - Radio | Rihanna_Feat._Jay-Z | source:amperwave-api
2026-04-15T09:29:59.807603+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T09:30:34.691259+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T09:31:09.787776+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T09:31:45.412407+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T09:32:20.521620+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T09:32:55.788764+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T09:33:30.777593+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T09:34:05.606236+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T09:34:42.308154+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T09:35:31.042881+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T09:36:06.987694+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T09:36:41.993596+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T09:37:19.423226+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T09:37:53.909869+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T09:38:28.858125+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T09:39:04.607837+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T09:39:39.743944+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T09:40:35.533555+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T09:41:10.708674+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T09:42:08.836146+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T09:42:45.102586+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T09:43:21.138041+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T09:44:00.819680+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T09:44:37.673820+00:00 | Right Round | Flo Rida | source:amperwave-api
2026-04-15T09:45:14.729449+00:00 | Right Round | Flo Rida | source:amperwave-api
2026-04-15T09:45:51.345587+00:00 | Right Round | Flo Rida | source:amperwave-api
2026-04-15T09:46:27.432360+00:00 | Right Round | Flo Rida | source:amperwave-api
2026-04-15T09:47:02.316158+00:00 | Right Round | Flo Rida | source:amperwave-api
2026-04-15T09:47:38.182602+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-15T09:48:13.829710+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-15T09:48:49.309517+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-15T09:49:26.080153+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-15T09:50:01.977164+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-15T09:50:37.760391+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-15T09:51:42.677038+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T09:52:20.106187+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T09:53:19.546720+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T09:53:54.689187+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T09:54:31.875531+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T09:55:08.963087+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T09:55:44.110058+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T09:56:44.352487+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T09:57:19.003119+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T09:58:18.280571+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T09:58:53.474315+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T09:59:28.536566+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T10:00:04.371734+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T10:00:40.615786+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T10:01:18.394857+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T10:01:53.917438+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T10:02:29.475143+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T10:03:04.137528+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T10:03:38.815341+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T10:04:14.149813+00:00 | Swim | Bts | source:amperwave-api
2026-04-15T10:04:49.247399+00:00 | Swim | Bts | source:amperwave-api
2026-04-15T10:05:24.524227+00:00 | Swim | Bts | source:amperwave-api
2026-04-15T10:05:59.754677+00:00 | Swim | Bts | source:amperwave-api
2026-04-15T10:06:35.376127+00:00 | Swim | Bts | source:amperwave-api
2026-04-15T10:07:35.250081+00:00 | Swim | Bts | source:amperwave-api
2026-04-15T10:08:10.098936+00:00 | Swim | Bts | source:amperwave-api
2026-04-15T10:09:08.362218+00:00 | Swim | Bts | source:amperwave-api
2026-04-15T10:09:44.590128+00:00 | Swim | Bts | source:amperwave-api
2026-04-15T10:10:20.266773+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-15T10:10:58.449748+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-15T10:11:35.121791+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-15T10:12:33.019356+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-15T10:13:08.315503+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-15T10:14:06.439444+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T10:14:42.716515+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T10:15:47.215372+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T10:16:23.217898+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T10:16:58.109067+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T10:17:33.927751+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T10:18:09.377997+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T10:18:44.240368+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T10:19:19.857012+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T10:19:56.364683+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T10:20:31.059372+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T10:21:06.471209+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T10:21:41.862251+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T10:22:26.938203+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T10:23:25.752003+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T10:24:02.847580+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T10:25:36.980061+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T10:26:13.106916+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T10:26:49.231464+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T10:27:24.531185+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T10:28:23.974322+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T10:28:59.441850+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T10:29:58.096730+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T10:30:34.753713+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T10:31:36.093414+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T10:32:13.592445+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T10:32:49.000813+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T10:33:24.179140+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T10:33:59.945421+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T10:34:34.842488+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T10:35:09.550904+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T10:35:44.856139+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T10:36:20.271310+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T10:36:55.654846+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T10:37:31.227826+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T10:38:06.293219+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T10:38:41.445027+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T10:39:32.858267+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-15T10:40:09.338095+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-15T10:41:13.675404+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-15T10:41:49.177072+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-15T10:42:50.181818+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-15T10:43:25.525206+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T10:44:27.050119+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T10:45:02.859990+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T10:46:02.751395+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T10:46:39.159521+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T10:47:15.021453+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-15T10:47:51.928590+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-15T10:48:27.473101+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-15T10:49:02.965590+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-15T10:49:38.646596+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-15T10:50:14.957609+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-15T10:50:49.818817+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-15T10:51:25.918106+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-15T10:52:00.899360+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-15T10:52:36.211823+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-15T10:53:11.414355+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-15T10:53:47.420859+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-15T10:54:22.677505+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-15T10:54:57.912583+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-15T10:55:36.531872+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-15T10:56:13.291072+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-15T10:57:12.055691+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-15T10:57:47.802098+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-15T10:58:23.830282+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T10:58:59.928433+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T10:59:35.727785+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T11:00:38.134663+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T11:01:14.176959+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-15T11:02:16.906752+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-15T11:02:53.910287+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-15T11:03:52.245962+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-15T11:04:29.472124+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-15T11:05:04.902207+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-15T11:05:40.687121+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-15T11:06:16.992628+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-15T11:06:53.107622+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-15T11:07:27.922799+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-15T11:08:03.825898+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-15T11:08:38.929404+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-15T11:09:14.783654+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-15T11:09:50.196320+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-15T11:10:27.824757+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-15T11:11:31.654944+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T11:12:07.280515+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T11:13:07.056711+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T11:13:42.833872+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T11:14:17.930627+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T11:14:56.236077+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T11:15:33.710782+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T11:16:37.853383+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T11:17:13.501522+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T11:17:48.785630+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T11:18:44.941753+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T11:19:22.128417+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T11:19:59.628207+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T11:20:36.807317+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T11:21:12.080448+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T11:21:47.935110+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T11:22:23.739311+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T11:22:59.480257+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T11:23:34.554676+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T11:24:09.101699+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T11:24:45.395685+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T11:25:20.878406+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T11:25:55.720500+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T11:26:30.773663+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T11:27:33.719532+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T11:28:09.396624+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T11:28:44.683357+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T11:29:22.921713+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T11:29:57.862561+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T11:30:32.872319+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T11:31:15.085993+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T11:31:51.403877+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T11:32:54.964249+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T11:33:29.717793+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T11:34:22.892174+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T11:35:03.259994+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T11:35:37.975735+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T11:36:20.784635+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T11:36:56.430475+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T11:37:32.939685+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T11:38:08.974066+00:00 | Where Is My Husband! | Raye | source:amperwave-api
