2026-04-15T00:00:18.577933+00:00 | Twilight Zone | Ariana Grande | source:amperwave-api
2026-04-15T09:11:51.405659+00:00 | Love Me Not | Ravyn Lenae | source:amperwave-api
2026-04-15T09:12:26.525966+00:00 | Love Me Not | Ravyn Lenae | source:amperwave-api
2026-04-15T09:13:01.373474+00:00 | Love Me Not | Ravyn Lenae | source:amperwave-api
2026-04-15T09:13:35.875267+00:00 | Love Me Not | Ravyn Lenae | source:amperwave-api
2026-04-15T09:14:10.918065+00:00 | Love Me Not | Ravyn Lenae | source:amperwave-api
2026-04-15T09:14:45.515948+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T09:15:20.656710+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T09:15:55.794569+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T09:16:32.917153+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T09:17:08.311243+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T09:17:48.152551+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T09:18:23.766103+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T09:19:01.568537+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T09:19:46.647095+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T09:20:31.663802+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T09:21:28.788892+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T09:22:04.270239+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T09:22:54.237579+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T09:23:30.670450+00:00 | Too Sweet | Hozier | source:amperwave-api
2026-04-15T09:24:24.470145+00:00 | Too Sweet | Hozier | source:amperwave-api
2026-04-15T09:24:58.898597+00:00 | Too Sweet | Hozier | source:amperwave-api
2026-04-15T09:25:55.243828+00:00 | Too Sweet | Hozier | source:amperwave-api
2026-04-15T09:26:29.970746+00:00 | Too Sweet | Hozier | source:amperwave-api
2026-04-15T09:27:04.731398+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T09:27:40.031964+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T09:28:15.051853+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T09:28:49.883195+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T09:29:25.133297+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T09:29:59.970446+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-15T09:30:34.801592+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-15T09:31:09.940911+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-15T09:31:45.557469+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-15T09:32:20.744214+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-15T09:32:56.010326+00:00 | Adore You | Harry Styles | source:amperwave-api
2026-04-15T09:33:31.071635+00:00 | Adore You | Harry Styles | source:amperwave-api
2026-04-15T09:34:05.737422+00:00 | Adore You | Harry Styles | source:amperwave-api
2026-04-15T09:34:42.454347+00:00 | Adore You | Harry Styles | source:amperwave-api
2026-04-15T09:35:31.186334+00:00 | Adore You | Harry Styles | source:amperwave-api
2026-04-15T09:36:07.140035+00:00 | Adore You | Harry Styles | source:amperwave-api
2026-04-15T09:36:42.136666+00:00 | Damn I Love Miami | Pitbull Feat. Lil Jon | source:amperwave-api
2026-04-15T09:37:19.544558+00:00 | Damn I Love Miami | Pitbull Feat. Lil Jon | source:amperwave-api
2026-04-15T09:37:54.058480+00:00 | Damn I Love Miami | Pitbull Feat. Lil Jon | source:amperwave-api
2026-04-15T09:38:28.979566+00:00 | Damn I Love Miami | Pitbull Feat. Lil Jon | source:amperwave-api
2026-04-15T09:39:04.743629+00:00 | Heat Waves | Glass Animals | source:amperwave-api
2026-04-15T09:39:39.951319+00:00 | Heat Waves | Glass Animals | source:amperwave-api
2026-04-15T09:40:35.650250+00:00 | Heat Waves | Glass Animals | source:amperwave-api
2026-04-15T09:41:10.994925+00:00 | Heat Waves | Glass Animals | source:amperwave-api
2026-04-15T09:42:09.064577+00:00 | Go | Blackpink | source:amperwave-api
2026-04-15T09:42:45.305205+00:00 | Go | Blackpink | source:amperwave-api
2026-04-15T09:43:21.274965+00:00 | Go | Blackpink | source:amperwave-api
2026-04-15T09:44:01.021322+00:00 | Go | Blackpink | source:amperwave-api
2026-04-15T09:44:37.906363+00:00 | Go | Blackpink | source:amperwave-api
2026-04-15T09:45:14.876096+00:00 | Go | Blackpink | source:amperwave-api
2026-04-15T09:45:51.491987+00:00 | Tokyo Drift | One Or Eight | source:amperwave-api
2026-04-15T09:46:27.666348+00:00 | Tokyo Drift | One Or Eight | source:amperwave-api
2026-04-15T09:47:02.460004+00:00 | Tokyo Drift | One Or Eight | source:amperwave-api
2026-04-15T09:47:38.363916+00:00 | Tokyo Drift | One Or Eight | source:amperwave-api
2026-04-15T09:48:13.969282+00:00 | Tokyo Drift | One Or Eight | source:amperwave-api
2026-04-15T09:48:49.605263+00:00 | Tokyo Drift | One Or Eight | source:amperwave-api
2026-04-15T09:49:26.332050+00:00 | Tokyo Drift | One Or Eight | source:amperwave-api
2026-04-15T09:50:02.215778+00:00 | Tokyo Drift | One Or Eight | source:amperwave-api
2026-04-15T09:50:37.905773+00:00 | Tokyo Drift | One Or Eight | source:amperwave-api
2026-04-15T09:51:42.973511+00:00 | Lose Control | Teddy Swims | source:amperwave-api
2026-04-15T09:52:20.245303+00:00 | Lose Control | Teddy Swims | source:amperwave-api
2026-04-15T09:53:19.701597+00:00 | Lose Control | Teddy Swims | source:amperwave-api
2026-04-15T09:53:54.825068+00:00 | Lose Control | Teddy Swims | source:amperwave-api
2026-04-15T09:54:32.098310+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-15T09:55:09.104589+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-15T09:55:44.307757+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-15T09:56:44.500640+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-15T09:57:19.142190+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-15T09:58:18.534229+00:00 | Love In This Club | Usher Feat. Young Jeezy | source:amperwave-api
2026-04-15T09:58:53.590621+00:00 | Love In This Club | Usher Feat. Young Jeezy | source:amperwave-api
2026-04-15T09:59:28.947120+00:00 | Love In This Club | Usher Feat. Young Jeezy | source:amperwave-api
2026-04-15T10:00:04.543166+00:00 | Love In This Club | Usher Feat. Young Jeezy | source:amperwave-api
2026-04-15T10:00:40.788669+00:00 | Love In This Club | Usher Feat. Young Jeezy | source:amperwave-api
2026-04-15T10:01:18.531075+00:00 | Love In This Club | Usher Feat. Young Jeezy | source:amperwave-api
2026-04-15T10:01:54.039052+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-15T10:02:29.602249+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-15T10:03:04.316757+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-15T10:03:38.950127+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-15T10:04:14.293174+00:00 | Stick Season | Noah Kahan | source:amperwave-api
2026-04-15T10:04:49.364304+00:00 | Stick Season | Noah Kahan | source:amperwave-api
2026-04-15T10:05:24.678252+00:00 | Stick Season | Noah Kahan | source:amperwave-api
2026-04-15T10:05:59.892610+00:00 | Stick Season | Noah Kahan | source:amperwave-api
2026-04-15T10:06:35.559870+00:00 | Stick Season | Noah Kahan | source:amperwave-api
2026-04-15T10:07:35.439918+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T10:08:10.248243+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T10:09:08.507753+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T10:09:44.744736+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T10:10:20.406355+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T10:10:58.660381+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T10:11:35.257753+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T10:12:33.163621+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T10:13:08.528946+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-15T10:14:06.648317+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-15T10:14:43.225338+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-15T10:15:47.361578+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-15T10:16:23.348548+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-15T10:16:58.337759+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-15T10:17:34.070597+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-15T10:18:09.562256+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-15T10:18:44.383868+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-15T10:19:20.004105+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-15T10:19:56.485821+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-15T10:20:31.266097+00:00 | End Of Beginning | Djo | source:amperwave-api
2026-04-15T10:21:06.604944+00:00 | End Of Beginning | Djo | source:amperwave-api
2026-04-15T10:21:42.073434+00:00 | End Of Beginning | Djo | source:amperwave-api
2026-04-15T10:22:27.081444+00:00 | End Of Beginning | Djo | source:amperwave-api
2026-04-15T10:23:26.049825+00:00 | End Of Beginning | Djo | source:amperwave-api
2026-04-15T10:24:03.089240+00:00 | End Of Beginning | Djo | source:amperwave-api
2026-04-15T10:24:58.563984+00:00 | End Of Beginning | Djo | source:amperwave-api
2026-04-15T10:25:37.118613+00:00 | End Of Beginning | Djo | source:amperwave-api
2026-04-15T10:26:13.294721+00:00 | End Of Beginning | Djo | source:amperwave-api
2026-04-15T10:26:49.372744+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T10:27:24.682435+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T10:28:24.115248+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T10:28:59.587464+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T10:29:58.244218+00:00 | Need To Know | Doja Cat | source:amperwave-api
2026-04-15T10:30:34.972322+00:00 | Need To Know | Doja Cat | source:amperwave-api
2026-04-15T10:31:36.244334+00:00 | Need To Know | Doja Cat | source:amperwave-api
2026-04-15T10:32:13.812934+00:00 | Need To Know | Doja Cat | source:amperwave-api
2026-04-15T10:32:49.213165+00:00 | Need To Know | Doja Cat | source:amperwave-api
2026-04-15T10:33:24.324220+00:00 | Need To Know | Doja Cat | source:amperwave-api
2026-04-15T10:34:00.098560+00:00 | Need To Know | Doja Cat | source:amperwave-api
2026-04-15T10:34:34.979505+00:00 | Need To Know | Doja Cat | source:amperwave-api
2026-04-15T10:35:09.781923+00:00 | Need To Know | Doja Cat | source:amperwave-api
2026-04-15T10:35:45.075772+00:00 | Need To Know | Doja Cat | source:amperwave-api
2026-04-15T10:36:20.455467+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-15T10:36:55.790229+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-15T10:37:31.415666+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-15T10:38:06.405051+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-15T10:38:41.738706+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T10:39:32.999497+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T10:40:09.482735+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T10:41:13.905135+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T10:41:49.289637+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T10:42:50.399579+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-15T10:43:25.669294+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-15T10:44:27.204720+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-15T10:45:03.081982+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-15T10:46:02.895963+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-15T10:46:39.297870+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-15T10:47:15.243816+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-15T10:47:52.056404+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-15T10:48:27.603418+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-15T10:49:03.083757+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-15T10:49:38.849611+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-15T10:50:15.188675+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-15T10:50:50.003539+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-15T10:51:26.069747+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-15T10:52:01.052974+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-15T10:52:36.355858+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-15T10:53:11.525422+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-15T10:53:47.545517+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-15T10:54:22.792335+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-15T10:54:58.062524+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-15T10:55:36.679664+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-15T10:56:13.436388+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-15T10:57:12.202890+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-15T10:57:48.091334+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-15T10:58:23.995311+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-15T10:59:00.157726+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-15T10:59:35.865243+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-15T11:00:38.283120+00:00 | Million Dollar Baby | Tommy Richman | source:amperwave-api
2026-04-15T11:01:14.316513+00:00 | Million Dollar Baby | Tommy Richman | source:amperwave-api
2026-04-15T11:02:17.112947+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-15T11:02:54.055991+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-15T11:03:52.482271+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-15T11:04:29.624840+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-15T11:05:05.047990+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-15T11:05:40.833410+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-15T11:06:17.225847+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-15T11:06:53.273167+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-15T11:07:28.063192+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-15T11:08:03.998415+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T11:08:39.095038+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T11:09:14.965291+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T11:09:50.326930+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T11:10:28.177350+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T11:11:31.775394+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T11:12:07.417223+00:00 | Feel This Moment | Pitbull / Christina Aguilera | source:amperwave-api
2026-04-15T11:13:07.331610+00:00 | Feel This Moment | Pitbull / Christina Aguilera | source:amperwave-api
2026-04-15T11:13:42.952951+00:00 | Feel This Moment | Pitbull / Christina Aguilera | source:amperwave-api
2026-04-15T11:14:18.057040+00:00 | Feel This Moment | Pitbull / Christina Aguilera | source:amperwave-api
2026-04-15T11:14:56.360374+00:00 | Feel This Moment | Pitbull / Christina Aguilera | source:amperwave-api
2026-04-15T11:15:33.903308+00:00 | Feel This Moment | Pitbull / Christina Aguilera | source:amperwave-api
2026-04-15T11:16:37.998037+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T11:17:13.645888+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T11:17:48.904508+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T11:18:45.080482+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T11:19:22.275037+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T11:19:59.786471+00:00 | Luther | Kendrick Lamar X Sza | source:amperwave-api
2026-04-15T11:20:36.947293+00:00 | Luther | Kendrick Lamar X Sza | source:amperwave-api
2026-04-15T11:21:12.376695+00:00 | Luther | Kendrick Lamar X Sza | source:amperwave-api
2026-04-15T11:21:48.062790+00:00 | Luther | Kendrick Lamar X Sza | source:amperwave-api
2026-04-15T11:22:23.949089+00:00 | Luther | Kendrick Lamar X Sza | source:amperwave-api
2026-04-15T11:22:59.711634+00:00 | Luther | Kendrick Lamar X Sza | source:amperwave-api
2026-04-15T11:23:34.700905+00:00 | Luther | Kendrick Lamar X Sza | source:amperwave-api
2026-04-15T11:24:09.227945+00:00 | Luther | Kendrick Lamar X Sza | source:amperwave-api
2026-04-15T11:24:45.519737+00:00 | Luther | Kendrick Lamar X Sza | source:amperwave-api
2026-04-15T11:25:21.064958+00:00 | Luther | Kendrick Lamar X Sza | source:amperwave-api
2026-04-15T11:25:55.834806+00:00 | Luther | Kendrick Lamar X Sza | source:amperwave-api
2026-04-15T11:26:30.888871+00:00 | Luther | Kendrick Lamar X Sza | source:amperwave-api
2026-04-15T11:27:33.843420+00:00 | Revolving Door | Tate Mcrae | source:amperwave-api
2026-04-15T11:28:09.525840+00:00 | Revolving Door | Tate Mcrae | source:amperwave-api
2026-04-15T11:28:44.814867+00:00 | Revolving Door | Tate Mcrae | source:amperwave-api
2026-04-15T11:29:23.065156+00:00 | Revolving Door | Tate Mcrae | source:amperwave-api
2026-04-15T11:29:58.023907+00:00 | Revolving Door | Tate Mcrae | source:amperwave-api
2026-04-15T11:30:33.099128+00:00 | Revolving Door | Tate Mcrae | source:amperwave-api
2026-04-15T11:31:15.320665+00:00 | Revolving Door | Tate Mcrae | source:amperwave-api
2026-04-15T11:31:51.531750+00:00 | Revolving Door | Tate Mcrae | source:amperwave-api
2026-04-15T11:32:55.169471+00:00 | Dracula | Tame Impala | source:amperwave-api
2026-04-15T11:33:29.853676+00:00 | Dracula | Tame Impala | source:amperwave-api
2026-04-15T11:34:23.046151+00:00 | Dracula | Tame Impala | source:amperwave-api
2026-04-15T11:35:03.404865+00:00 | Dracula | Tame Impala | source:amperwave-api
2026-04-15T11:35:38.118162+00:00 | Dracula | Tame Impala | source:amperwave-api
2026-04-15T11:36:20.903574+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
