2026-04-13T00:00:32.164655+00:00 | A Bar Song (Tipsy) | Shaboozey | source:amperwave-api
2026-04-13T16:29:04.437791+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T16:29:40.605703+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T16:30:15.660961+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T16:30:55.646908+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T16:31:32.650036+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T16:32:08.201365+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T16:33:11.597532+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T16:34:04.728739+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T16:34:47.033118+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T16:35:22.438853+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T16:35:58.055961+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T16:36:32.607558+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T16:37:08.248613+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T16:37:44.267096+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T16:38:20.123910+00:00 | Dance The Night | Dua Lipa | source:amperwave-api
2026-04-13T16:38:55.345599+00:00 | Dance The Night | Dua Lipa | source:amperwave-api
2026-04-13T16:39:31.092043+00:00 | Dance The Night | Dua Lipa | source:amperwave-api
2026-04-13T16:40:06.390708+00:00 | Dance The Night | Dua Lipa | source:amperwave-api
2026-04-13T16:40:43.836121+00:00 | Dance The Night | Dua Lipa | source:amperwave-api
2026-04-13T16:41:19.912782+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-13T16:41:56.676239+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-13T16:42:32.274116+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-13T16:43:07.789306+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-13T16:44:06.933838+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-13T16:44:42.348128+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-13T16:45:17.892045+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-13T16:45:57.450237+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-13T16:46:32.664120+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-13T16:47:08.062233+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-13T16:47:43.558483+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-13T16:48:18.593153+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-13T16:49:16.673353+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-13T16:49:51.373056+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T16:50:26.759200+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T16:51:26.789006+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T16:52:02.787694+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T16:52:38.952564+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T16:53:13.858406+00:00 | The Hills | The Weeknd | source:amperwave-api
2026-04-13T16:53:49.494150+00:00 | The Hills | The Weeknd | source:amperwave-api
2026-04-13T16:54:25.369362+00:00 | The Hills | The Weeknd | source:amperwave-api
2026-04-13T16:55:01.277590+00:00 | The Hills | The Weeknd | source:amperwave-api
2026-04-13T16:55:36.810636+00:00 | The Hills | The Weeknd | source:amperwave-api
2026-04-13T16:56:11.930694+00:00 | The Hills | The Weeknd | source:amperwave-api
2026-04-13T16:56:48.086011+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T16:57:23.780276+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T16:57:59.022468+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T16:58:34.671712+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-13T16:59:09.471677+00:00 | Daisies | Justin Bieber | source:amperwave-api
