2026-04-17T00:00:38.661767+00:00 | Live Your Life | Ti Ft Rihanna | source:amperwave-api
2026-04-17T20:56:14.823883+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T20:56:57.978048+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T20:57:35.184556+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T20:58:13.599883+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T20:58:50.745378+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T20:59:26.378397+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T21:00:02.584703+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T21:00:38.977902+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T21:01:17.112313+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T21:01:54.717047+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T21:02:30.494148+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T21:03:07.121966+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T21:03:43.960225+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T21:04:21.181042+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T21:04:57.848997+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T21:05:35.048836+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T21:06:39.304823+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T21:07:20.879607+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T21:07:57.765842+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T21:09:50.113598+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T21:10:26.834538+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T21:12:18.597450+00:00 | Dont Start Now | Dua Lipa | source:amperwave-api
2026-04-17T21:12:54.908785+00:00 | Dont Start Now | Dua Lipa | source:amperwave-api
2026-04-17T21:13:32.405832+00:00 | Dont Start Now | Dua Lipa | source:amperwave-api
2026-04-17T21:14:39.873486+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-17T21:15:17.454772+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-17T21:15:53.774308+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-17T21:16:42.387318+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-17T21:17:19.815536+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-17T21:17:55.958158+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-17T21:18:32.188632+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-17T21:19:30.122945+00:00 | I Like You (A Happier Song) | Post Malone Ft Doja Cat | source:amperwave-api
2026-04-17T21:20:05.980571+00:00 | I Like You (A Happier Song) | Post Malone Ft Doja Cat | source:amperwave-api
2026-04-17T21:20:43.526690+00:00 | I Like You (A Happier Song) | Post Malone Ft Doja Cat | source:amperwave-api
2026-04-17T21:21:19.361578+00:00 | I Like You (A Happier Song) | Post Malone Ft Doja Cat | source:amperwave-api
2026-04-17T21:21:55.675079+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T21:22:31.215043+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T21:23:07.481812+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T21:23:48.725897+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T21:24:25.003235+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T21:25:01.083755+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T21:25:37.066176+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-17T21:26:12.922933+00:00 | Umbrella - Radio | Rihanna_Feat._Jay-Z | source:amperwave-api
2026-04-17T21:26:49.442391+00:00 | Umbrella - Radio | Rihanna_Feat._Jay-Z | source:amperwave-api
2026-04-17T21:27:27.009538+00:00 | Umbrella - Radio | Rihanna_Feat._Jay-Z | source:amperwave-api
2026-04-17T21:28:03.197592+00:00 | Umbrella - Radio | Rihanna_Feat._Jay-Z | source:amperwave-api
2026-04-17T21:28:39.904483+00:00 | Umbrella - Radio | Rihanna_Feat._Jay-Z | source:amperwave-api
2026-04-17T21:29:39.937626+00:00 | Umbrella - Radio | Rihanna_Feat._Jay-Z | source:amperwave-api
2026-04-17T21:30:20.929384+00:00 | Umbrella - Radio | Rihanna_Feat._Jay-Z | source:amperwave-api
2026-04-17T21:30:57.714668+00:00 | Umbrella - Radio | Rihanna_Feat._Jay-Z | source:amperwave-api
2026-04-17T21:31:34.112934+00:00 | Umbrella - Radio | Rihanna_Feat._Jay-Z | source:amperwave-api
2026-04-17T21:32:48.176335+00:00 | Umbrella - Radio | Rihanna_Feat._Jay-Z | source:amperwave-api
2026-04-17T21:33:24.348998+00:00 | Umbrella - Radio | Rihanna_Feat._Jay-Z | source:amperwave-api
2026-04-17T21:34:00.353164+00:00 | Umbrella - Radio | Rihanna_Feat._Jay-Z | source:amperwave-api
2026-04-17T21:34:55.538810+00:00 | Umbrella - Radio | Rihanna_Feat._Jay-Z | source:amperwave-api
2026-04-17T21:35:31.368842+00:00 | Umbrella - Radio | Rihanna_Feat._Jay-Z | source:amperwave-api
2026-04-17T21:36:07.926794+00:00 | Umbrella - Radio | Rihanna_Feat._Jay-Z | source:amperwave-api
2026-04-17T21:37:11.671474+00:00 | Umbrella - Radio | Rihanna_Feat._Jay-Z | source:amperwave-api
2026-04-17T21:37:51.621648+00:00 | Umbrella - Radio | Rihanna_Feat._Jay-Z | source:amperwave-api
2026-04-17T21:38:27.687308+00:00 | Umbrella - Radio | Rihanna_Feat._Jay-Z | source:amperwave-api
2026-04-17T21:39:03.314298+00:00 | Umbrella - Radio | Rihanna_Feat._Jay-Z | source:amperwave-api
2026-04-17T21:39:55.557410+00:00 | Umbrella - Radio | Rihanna_Feat._Jay-Z | source:amperwave-api
2026-04-17T21:40:32.529700+00:00 | Umbrella - Radio | Rihanna_Feat._Jay-Z | source:amperwave-api
2026-04-17T21:41:08.623339+00:00 | Umbrella - Radio | Rihanna_Feat._Jay-Z | source:amperwave-api
2026-04-17T21:41:44.550952+00:00 | Umbrella - Radio | Rihanna_Feat._Jay-Z | source:amperwave-api
2026-04-17T21:42:31.226405+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T21:43:09.402552+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T21:43:46.312134+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T21:44:22.728429+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-17T21:44:59.484050+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-17T21:45:35.953587+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-17T21:46:11.925095+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-17T21:46:47.664097+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-17T21:47:23.392259+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-17T21:48:00.930826+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-17T21:48:36.996641+00:00 | Dancing With A Stranger | Sam Smith Ft. Normani | source:amperwave-api
2026-04-17T21:49:12.717530+00:00 | Dancing With A Stranger | Sam Smith Ft. Normani | source:amperwave-api
2026-04-17T21:49:48.316626+00:00 | Dancing With A Stranger | Sam Smith Ft. Normani | source:amperwave-api
2026-04-17T21:50:25.237617+00:00 | Dancing With A Stranger | Sam Smith Ft. Normani | source:amperwave-api
2026-04-17T21:51:03.959994+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-17T21:51:40.645392+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-17T21:52:45.102042+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-17T21:53:24.298020+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-17T21:54:00.447898+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-17T21:55:07.325131+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-17T21:55:50.210841+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-17T21:56:26.638538+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-17T21:57:04.037477+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-17T21:57:48.202915+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-17T21:58:26.194551+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-17T21:59:02.417682+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-17T21:59:38.425633+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-17T22:00:28.131957+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-17T22:01:08.719096+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-17T22:01:45.070036+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-17T22:02:46.278564+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-17T22:03:26.113159+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-17T22:04:02.328429+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-17T22:04:38.842320+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-17T22:05:50.872170+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T22:06:28.382834+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T22:07:04.965715+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T22:07:40.968254+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T22:08:16.687987+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T22:08:51.833100+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-17T22:09:27.277601+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T22:10:03.165258+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T22:10:40.261561+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T22:11:17.923736+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T22:11:53.495299+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T22:12:29.074095+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-17T22:13:04.434429+00:00 | Side To Side (Feat. Nicki Minaj) | Ariana Grande | source:amperwave-api
2026-04-17T22:13:39.885266+00:00 | Side To Side (Feat. Nicki Minaj) | Ariana Grande | source:amperwave-api
2026-04-17T22:14:37.388609+00:00 | Side To Side (Feat. Nicki Minaj) | Ariana Grande | source:amperwave-api
2026-04-17T22:15:15.073322+00:00 | Side To Side (Feat. Nicki Minaj) | Ariana Grande | source:amperwave-api
2026-04-17T22:15:52.003095+00:00 | Side To Side (Feat. Nicki Minaj) | Ariana Grande | source:amperwave-api
2026-04-17T22:16:28.040582+00:00 | Side To Side (Feat. Nicki Minaj) | Ariana Grande | source:amperwave-api
2026-04-17T22:17:23.828105+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-17T22:18:00.668295+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-17T22:18:37.526526+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-17T22:19:47.110732+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-17T22:20:27.034080+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-17T22:21:03.231158+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-17T22:22:13.269937+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T22:22:52.527134+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T22:23:28.411086+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T22:24:27.709413+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-17T22:25:04.508731+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-17T22:25:41.241382+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-17T22:26:43.125839+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-17T22:27:23.520736+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-17T22:28:00.173982+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T22:28:37.699491+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T22:29:13.511368+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T22:29:49.476087+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T22:30:25.239040+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T22:31:02.238443+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T22:31:38.053940+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T22:32:14.705288+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T22:32:50.442689+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T22:33:26.311365+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T22:34:02.028725+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T22:34:38.090586+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T22:35:13.820611+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T22:35:49.911290+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T22:36:37.100644+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T22:37:16.733590+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T22:37:53.897067+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T22:38:30.627112+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T22:39:27.154492+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T22:40:04.460922+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T22:40:42.081055+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T22:41:35.222460+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T22:42:11.852293+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T22:42:47.864560+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-17T22:43:25.304500+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-17T22:44:09.194630+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-17T22:44:45.818426+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-17T22:45:21.801853+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-17T22:45:58.030179+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-17T22:46:53.968080+00:00 | I Took A Pill In Ibiza (Seeb Remix) | Mike Posner | source:amperwave-api
2026-04-17T22:47:30.190492+00:00 | I Took A Pill In Ibiza (Seeb Remix) | Mike Posner | source:amperwave-api
2026-04-17T22:48:07.449721+00:00 | I Took A Pill In Ibiza (Seeb Remix) | Mike Posner | source:amperwave-api
2026-04-17T22:49:11.994610+00:00 | I Took A Pill In Ibiza (Seeb Remix) | Mike Posner | source:amperwave-api
2026-04-17T22:49:51.641352+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T22:50:27.931565+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T22:51:04.711439+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T22:51:41.243788+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T22:52:17.173787+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-17T22:52:52.645061+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-17T22:53:28.438551+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-17T22:54:04.447182+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-17T22:54:41.312336+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-17T22:55:16.918621+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-17T22:55:53.006877+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-17T22:56:29.781911+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-17T22:57:05.203560+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-17T22:57:42.052930+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-17T22:58:35.863548+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-17T22:59:13.364341+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-17T22:59:48.855595+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-17T23:00:24.801753+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-17T23:01:06.640630+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-17T23:01:46.620718+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-17T23:02:23.390525+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-17T23:03:30.595698+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-17T23:04:10.100614+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-17T23:04:45.567668+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-17T23:05:21.326493+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-17T23:06:03.416582+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-17T23:06:40.426587+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-17T23:07:16.143047+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-17T23:08:16.905607+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-17T23:08:54.427431+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-17T23:09:30.298170+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-17T23:10:24.822859+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-17T23:11:02.933403+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:11:38.327338+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:12:14.199310+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:12:50.709246+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-17T23:13:26.722293+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T23:14:02.597802+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T23:14:38.641789+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T23:15:14.659453+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T23:15:50.970591+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T23:16:27.750803+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-17T23:17:03.877424+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-17T23:17:41.364048+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-17T23:18:17.672575+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-17T23:18:53.418754+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-17T23:19:39.648003+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-17T23:20:15.451922+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-17T23:20:51.462508+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-17T23:21:59.290957+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-17T23:22:39.102818+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-17T23:23:16.001679+00:00 | Say So | Doja Cat | source:amperwave-api
2026-04-17T23:23:51.968382+00:00 | Say So | Doja Cat | source:amperwave-api
2026-04-17T23:24:32.108632+00:00 | Say So | Doja Cat | source:amperwave-api
2026-04-17T23:25:09.689546+00:00 | Say So | Doja Cat | source:amperwave-api
2026-04-17T23:25:45.469345+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T23:26:21.396187+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T23:27:17.462128+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T23:27:53.088558+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T23:28:29.212993+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T23:29:28.067391+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T23:30:04.849810+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T23:30:42.005117+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T23:31:47.562331+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T23:32:26.802592+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T23:33:03.082098+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T23:33:38.636776+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T23:34:14.109402+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T23:34:52.808240+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T23:35:28.442959+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T23:36:04.097223+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T23:36:40.020551+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T23:37:16.703133+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T23:37:52.489877+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T23:38:28.220189+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T23:39:04.892872+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T23:39:40.743484+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T23:40:16.062350+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T23:40:51.564893+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-17T23:41:44.261758+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T23:42:21.535977+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T23:42:57.462299+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T23:44:03.023633+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-17T23:44:38.484037+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-17T23:45:13.940082+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-17T23:47:01.625459+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-17T23:47:37.662798+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-17T23:48:39.336929+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-17T23:49:19.061400+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-17T23:49:55.403345+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-17T23:50:56.707322+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T23:51:37.981218+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T23:52:14.147616+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T23:53:18.152428+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T23:53:57.963902+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T23:54:34.015116+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T23:55:11.577847+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T23:55:47.846182+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T23:56:24.251111+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T23:57:00.141936+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T23:57:36.234163+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T23:58:13.159397+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T23:58:48.878466+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-17T23:59:24.243729+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
