2026-04-13T00:00:32.484547+00:00 | Crazy In Love (Feat. Jay-Z) | Beyonce | source:amperwave-api
2026-04-13T15:25:45.387808+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T15:26:21.416846+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T15:26:56.884692+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T15:27:58.325458+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T15:28:33.249819+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T15:29:10.134879+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T15:29:45.628443+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T15:30:20.741660+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T15:30:55.288154+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T15:31:30.796332+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T15:32:05.882119+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T15:32:40.722084+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T15:33:14.936224+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T15:33:51.025131+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T15:34:25.891067+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T15:35:01.049248+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T15:35:36.329622+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T15:36:30.731516+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T15:37:07.573495+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T15:37:42.063526+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T15:38:16.886646+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T15:38:51.988122+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T15:39:27.101106+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-13T15:40:27.610228+00:00 | What It Is (Block Boy) | Doechii | source:amperwave-api
2026-04-13T15:41:03.052902+00:00 | What It Is (Block Boy) | Doechii | source:amperwave-api
2026-04-13T15:41:40.050747+00:00 | What It Is (Block Boy) | Doechii | source:amperwave-api
2026-04-13T15:42:16.244210+00:00 | What It Is (Block Boy) | Doechii | source:amperwave-api
2026-04-13T15:42:51.445103+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-13T15:43:26.750510+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-13T15:44:03.792654+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-13T15:44:38.972053+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-13T15:45:17.119528+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-13T15:45:53.906468+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-13T15:46:30.159845+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-13T15:47:05.107164+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-13T15:47:40.281847+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-13T15:48:15.937125+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-13T15:48:50.814733+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-13T15:49:26.007993+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-13T15:50:00.825472+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-13T15:50:35.687809+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-13T15:51:11.921988+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-13T15:51:47.231033+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-13T15:52:21.919416+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T15:52:56.539842+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T15:53:32.930833+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T15:54:08.249612+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T15:54:43.260584+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T15:55:18.434261+00:00 | Side To Side (Feat. Nicki Minaj) | Ariana Grande | source:amperwave-api
2026-04-13T15:55:53.973851+00:00 | Side To Side (Feat. Nicki Minaj) | Ariana Grande | source:amperwave-api
2026-04-13T15:56:29.113872+00:00 | Side To Side (Feat. Nicki Minaj) | Ariana Grande | source:amperwave-api
2026-04-13T15:57:24.158318+00:00 | Side To Side (Feat. Nicki Minaj) | Ariana Grande | source:amperwave-api
2026-04-13T15:57:59.108996+00:00 | Side To Side (Feat. Nicki Minaj) | Ariana Grande | source:amperwave-api
2026-04-13T15:58:46.368037+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T15:59:22.269090+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T15:59:57.206648+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T16:00:34.001075+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T16:01:08.860568+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-13T16:02:49.290328+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-13T16:03:24.360909+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-13T16:03:59.266651+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-13T16:04:35.082418+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-13T16:05:10.603539+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-13T16:05:45.902722+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-13T16:06:21.517705+00:00 | Better Now | Post Malone | source:amperwave-api
2026-04-13T16:06:56.143714+00:00 | Better Now | Post Malone | source:amperwave-api
2026-04-13T16:07:30.922205+00:00 | Better Now | Post Malone | source:amperwave-api
2026-04-13T16:08:06.225802+00:00 | Better Now | Post Malone | source:amperwave-api
2026-04-13T16:08:41.170062+00:00 | Better Now | Post Malone | source:amperwave-api
2026-04-13T16:09:33.772851+00:00 | Better Now | Post Malone | source:amperwave-api
2026-04-13T16:10:11.013496+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-13T16:10:45.893684+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-13T16:11:21.706882+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-13T16:11:56.655971+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-13T16:12:56.301437+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-13T16:13:31.677276+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-13T16:14:06.206790+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-13T16:14:44.733005+00:00 | Thats So True | Gracie Abrams | source:amperwave-api
2026-04-13T16:15:19.926287+00:00 | Thats So True | Gracie Abrams | source:amperwave-api
2026-04-13T16:15:54.991908+00:00 | Thats So True | Gracie Abrams | source:amperwave-api
2026-04-13T16:16:30.590095+00:00 | Thats So True | Gracie Abrams | source:amperwave-api
2026-04-13T16:17:06.076189+00:00 | Thats So True | Gracie Abrams | source:amperwave-api
2026-04-13T16:18:07.320377+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T16:18:43.197342+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T16:19:18.247738+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T16:19:54.117381+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T16:20:29.264473+00:00 | Buy U A Drank | T-Pain | source:amperwave-api
2026-04-13T16:21:03.900995+00:00 | Buy U A Drank | T-Pain | source:amperwave-api
2026-04-13T16:21:40.154208+00:00 | Buy U A Drank | T-Pain | source:amperwave-api
2026-04-13T16:22:15.256940+00:00 | Buy U A Drank | T-Pain | source:amperwave-api
2026-04-13T16:22:49.700340+00:00 | Buy U A Drank | T-Pain | source:amperwave-api
2026-04-13T16:23:24.831925+00:00 | Buy U A Drank | T-Pain | source:amperwave-api
2026-04-13T16:24:00.124725+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T16:24:34.975889+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T16:25:28.215948+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T16:26:04.041910+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T16:26:39.759895+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T16:27:15.110168+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T16:27:50.473194+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T16:28:25.789052+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T16:29:06.047633+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T16:29:40.931274+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T16:30:16.093540+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T16:30:55.993769+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T16:31:33.063339+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T16:32:26.121601+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T16:33:11.937090+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T16:34:11.425111+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T16:34:47.337412+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-13T16:35:22.767790+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T16:35:58.332349+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T16:36:33.200175+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T16:37:09.268221+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T16:37:44.605954+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T16:38:20.449187+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T16:38:55.625887+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T16:39:31.823536+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T16:40:06.662303+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T16:40:44.391427+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T16:41:20.213615+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T16:41:57.264443+00:00 | Dance The Night | Dua Lipa | source:amperwave-api
2026-04-13T16:42:32.611996+00:00 | Dance The Night | Dua Lipa | source:amperwave-api
2026-04-13T16:43:08.081604+00:00 | Dance The Night | Dua Lipa | source:amperwave-api
2026-04-13T16:44:07.505919+00:00 | Dance The Night | Dua Lipa | source:amperwave-api
2026-04-13T16:44:42.681960+00:00 | Dance The Night | Dua Lipa | source:amperwave-api
2026-04-13T16:45:18.169357+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-13T16:45:57.898161+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-13T16:46:32.918571+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-13T16:47:08.487999+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-13T16:47:44.008244+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-13T16:48:18.900158+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-13T16:49:17.076777+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-13T16:49:51.875453+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-13T16:50:46.117530+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-13T16:51:27.190071+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-13T16:52:03.621064+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-13T16:52:39.270258+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-13T16:53:14.161750+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-13T16:53:49.837179+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-13T16:54:25.700567+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-13T16:55:01.545802+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-13T16:55:37.109680+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T16:56:12.319872+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T16:56:48.577246+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T16:57:24.070415+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T16:57:59.368575+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T16:58:34.945788+00:00 | The Hills | The Weeknd | source:amperwave-api
2026-04-13T16:59:09.853162+00:00 | The Hills | The Weeknd | source:amperwave-api
2026-04-13T16:59:45.653483+00:00 | The Hills | The Weeknd | source:amperwave-api
2026-04-13T17:00:21.447755+00:00 | The Hills | The Weeknd | source:amperwave-api
2026-04-13T17:00:57.865754+00:00 | The Hills | The Weeknd | source:amperwave-api
2026-04-13T17:01:33.046815+00:00 | The Hills | The Weeknd | source:amperwave-api
2026-04-13T17:02:12.672263+00:00 | The Hills | The Weeknd | source:amperwave-api
2026-04-13T17:05:39.761884+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-13T17:06:17.145539+00:00 | I Need Your Love (Feat. Ellie Goulding) | Calvin Harris | source:amperwave-api
2026-04-13T17:06:54.012904+00:00 | I Need Your Love (Feat. Ellie Goulding) | Calvin Harris | source:amperwave-api
2026-04-13T17:07:36.375367+00:00 | I Need Your Love (Feat. Ellie Goulding) | Calvin Harris | source:amperwave-api
2026-04-13T17:08:12.062538+00:00 | I Need Your Love (Feat. Ellie Goulding) | Calvin Harris | source:amperwave-api
2026-04-13T17:08:49.163594+00:00 | I Need Your Love (Feat. Ellie Goulding) | Calvin Harris | source:amperwave-api
2026-04-13T17:09:26.087260+00:00 | I Need Your Love (Feat. Ellie Goulding) | Calvin Harris | source:amperwave-api
2026-04-13T17:10:02.706463+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T17:10:40.162592+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T17:11:16.544567+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T17:11:52.368374+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T17:12:28.433227+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T17:13:04.009620+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T17:13:39.914168+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-13T17:14:15.695362+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-13T17:14:51.038705+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-13T17:15:33.779949+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-13T17:16:09.270160+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-13T17:16:45.068870+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-13T17:17:22.358575+00:00 | Suga Suga | Baby Bash | source:amperwave-api
2026-04-13T17:17:59.052391+00:00 | Suga Suga | Baby Bash | source:amperwave-api
2026-04-13T17:18:33.705511+00:00 | Suga Suga | Baby Bash | source:amperwave-api
2026-04-13T17:19:30.119150+00:00 | Suga Suga | Baby Bash | source:amperwave-api
2026-04-13T17:20:06.987394+00:00 | Suga Suga | Baby Bash | source:amperwave-api
2026-04-13T17:20:54.047489+00:00 | Suga Suga | Baby Bash | source:amperwave-api
2026-04-13T17:21:29.036083+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-13T17:22:04.050935+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-13T17:22:39.806675+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-13T17:23:18.291790+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-13T17:24:19.275834+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-13T17:24:54.840406+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-13T17:25:30.351038+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-13T17:26:05.417405+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-13T17:26:40.634756+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-13T17:27:15.577756+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-13T17:27:51.592798+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-13T17:28:28.140972+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-13T17:29:03.739212+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-13T17:29:39.129883+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-13T17:30:13.682701+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-13T17:30:48.506354+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-13T17:31:23.511672+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-13T17:31:59.738722+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-13T17:33:00.292139+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-13T17:33:35.837146+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-13T17:34:21.785083+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-13T17:34:58.178217+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-13T17:35:34.898759+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-13T17:36:12.614954+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-13T17:36:47.918823+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-13T17:37:22.798264+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-13T17:38:03.561043+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-13T17:38:38.657765+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-13T17:39:13.376068+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-13T17:39:48.504901+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-13T17:40:23.845388+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-13T17:41:27.086878+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-13T17:42:02.706933+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-13T17:42:38.273578+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-13T17:43:13.455887+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T17:43:48.912755+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T17:44:25.674324+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T17:45:01.218448+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T17:45:36.719330+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-13T17:46:12.225014+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T17:46:47.459747+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T17:47:22.353505+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T17:47:58.102475+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T17:48:33.793355+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T17:49:28.263379+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T17:50:04.089589+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T17:50:41.698308+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T17:51:17.960257+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T17:51:53.520864+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T17:52:52.182430+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T17:53:30.793595+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T17:54:05.515530+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T17:54:42.538808+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T17:55:17.821411+00:00 | Swim | Bts | source:amperwave-api
2026-04-13T17:55:54.097611+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T17:56:30.499702+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T17:57:06.910419+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T17:58:02.216805+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-13T17:58:37.623319+00:00 | In My Head | Jason Derulo | source:amperwave-api
2026-04-13T17:59:12.811934+00:00 | In My Head | Jason Derulo | source:amperwave-api
2026-04-13T17:59:47.987522+00:00 | In My Head | Jason Derulo | source:amperwave-api
2026-04-13T18:00:22.805051+00:00 | In My Head | Jason Derulo | source:amperwave-api
2026-04-13T18:00:59.442365+00:00 | In My Head | Jason Derulo | source:amperwave-api
2026-04-13T18:01:35.965166+00:00 | In My Head | Jason Derulo | source:amperwave-api
2026-04-13T18:02:12.131376+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-13T18:02:48.609171+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-13T18:03:23.748744+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-13T18:03:58.341462+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-13T18:04:34.225638+00:00 | Circles | Post Malone | source:amperwave-api
2026-04-13T18:05:30.921849+00:00 | Circles | Post Malone | source:amperwave-api
2026-04-13T18:06:07.345055+00:00 | Circles | Post Malone | source:amperwave-api
2026-04-13T18:06:43.307604+00:00 | Circles | Post Malone | source:amperwave-api
2026-04-13T18:07:19.475634+00:00 | Circles | Post Malone | source:amperwave-api
2026-04-13T18:07:54.841439+00:00 | Circles | Post Malone | source:amperwave-api
2026-04-13T18:08:29.830426+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-13T18:09:24.718046+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-13T18:10:00.653947+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-13T18:10:44.249370+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-13T18:11:19.142618+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-13T18:11:54.461963+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-13T18:12:30.388758+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-13T18:13:07.650336+00:00 | Stay | The Kid Laroi Ft. Justin Bieber | source:amperwave-api
2026-04-13T18:14:10.997032+00:00 | Stay | The Kid Laroi Ft. Justin Bieber | source:amperwave-api
2026-04-13T18:14:46.726300+00:00 | Stay | The Kid Laroi Ft. Justin Bieber | source:amperwave-api
2026-04-13T18:15:21.417241+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T18:15:56.622386+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T18:16:32.025574+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T18:17:07.805027+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T18:17:43.104444+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-13T18:18:18.381200+00:00 | Whats My Name (Clean) | Rihanna Ft Drake | source:amperwave-api
2026-04-13T18:18:52.874143+00:00 | Whats My Name (Clean) | Rihanna Ft Drake | source:amperwave-api
2026-04-13T18:19:28.117176+00:00 | Whats My Name (Clean) | Rihanna Ft Drake | source:amperwave-api
2026-04-13T18:20:04.290557+00:00 | Whats My Name (Clean) | Rihanna Ft Drake | source:amperwave-api
2026-04-13T18:20:40.558804+00:00 | Whats My Name (Clean) | Rihanna Ft Drake | source:amperwave-api
2026-04-13T18:21:32.895897+00:00 | Whats My Name (Clean) | Rihanna Ft Drake | source:amperwave-api
2026-04-13T18:22:09.096077+00:00 | Whats My Name (Clean) | Rihanna Ft Drake | source:amperwave-api
2026-04-13T18:22:44.180831+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T18:23:20.442130+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T18:23:56.618022+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T18:24:32.036760+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T18:25:09.305409+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T18:25:47.833738+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T18:26:48.429019+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T18:27:26.377030+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T18:28:01.596648+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T18:28:42.238627+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T18:29:17.203736+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T18:29:52.297165+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T18:30:33.190534+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T18:31:10.722709+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T18:31:46.797920+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T18:32:22.661161+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T18:32:57.789286+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-13T18:33:34.236678+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T18:34:09.814717+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T18:34:45.959171+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T18:35:21.941780+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T18:35:58.665849+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-13T18:36:34.659802+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T18:37:10.456539+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T18:37:46.244836+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T18:38:31.333790+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T18:39:08.504607+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T18:39:43.792401+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-13T18:40:20.557095+00:00 | Need To Know | Doja Cat | source:amperwave-api
2026-04-13T18:40:56.647348+00:00 | Need To Know | Doja Cat | source:amperwave-api
2026-04-13T18:41:58.052423+00:00 | Need To Know | Doja Cat | source:amperwave-api
2026-04-13T18:42:33.929171+00:00 | Need To Know | Doja Cat | source:amperwave-api
2026-04-13T18:43:09.084565+00:00 | Need To Know | Doja Cat | source:amperwave-api
2026-04-13T18:43:44.662131+00:00 | Risk It All | Bruno Mars | source:amperwave-api
