2026-04-14T00:04:53.043402+00:00 | Bye Bye Bye | N Sync | source:amperwave-api
2026-04-14T09:43:03.182507+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T09:43:39.251948+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T09:44:14.350299+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T09:44:49.374458+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T09:45:25.149604+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T09:46:27.536338+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T09:47:02.333530+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T09:47:39.002006+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T09:48:13.898220+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T09:48:49.508687+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T09:49:49.023154+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T09:50:24.606843+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T09:51:25.339404+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T09:52:00.401299+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T09:52:35.164833+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T09:53:11.087304+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T09:53:46.185888+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T09:54:21.225223+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T09:54:55.730898+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T09:55:31.544342+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T09:56:07.468188+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T09:56:42.514769+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T09:57:17.016206+00:00 | Dark Horse (Feat. Juicy J) | Katy Perry | source:amperwave-api
2026-04-14T09:57:51.566718+00:00 | Dark Horse (Feat. Juicy J) | Katy Perry | source:amperwave-api
2026-04-14T09:58:29.199783+00:00 | Dark Horse (Feat. Juicy J) | Katy Perry | source:amperwave-api
2026-04-14T09:59:04.501165+00:00 | Dark Horse (Feat. Juicy J) | Katy Perry | source:amperwave-api
2026-04-14T09:59:38.980437+00:00 | Dark Horse (Feat. Juicy J) | Katy Perry | source:amperwave-api
2026-04-14T10:00:14.109136+00:00 | Dark Horse (Feat. Juicy J) | Katy Perry | source:amperwave-api
2026-04-14T10:00:51.193840+00:00 | Dark Horse (Feat. Juicy J) | Katy Perry | source:amperwave-api
2026-04-14T10:01:25.785595+00:00 | Dark Horse (Feat. Juicy J) | Katy Perry | source:amperwave-api
2026-04-14T10:02:03.363747+00:00 | Dark Horse (Feat. Juicy J) | Katy Perry | source:amperwave-api
2026-04-14T10:02:38.906291+00:00 | Dark Horse (Feat. Juicy J) | Katy Perry | source:amperwave-api
2026-04-14T10:03:35.629743+00:00 | Dark Horse (Feat. Juicy J) | Katy Perry | source:amperwave-api
2026-04-14T10:04:12.942052+00:00 | Dark Horse (Feat. Juicy J) | Katy Perry | source:amperwave-api
2026-04-14T10:05:07.710768+00:00 | Dark Horse (Feat. Juicy J) | Katy Perry | source:amperwave-api
2026-04-14T10:05:45.415886+00:00 | Dark Horse (Feat. Juicy J) | Katy Perry | source:amperwave-api
2026-04-14T10:06:37.973878+00:00 | Dark Horse (Feat. Juicy J) | Katy Perry | source:amperwave-api
2026-04-14T10:07:17.998636+00:00 | Dark Horse (Feat. Juicy J) | Katy Perry | source:amperwave-api
2026-04-14T10:07:53.014575+00:00 | Dark Horse (Feat. Juicy J) | Katy Perry | source:amperwave-api
2026-04-14T10:08:27.982358+00:00 | Dark Horse (Feat. Juicy J) | Katy Perry | source:amperwave-api
2026-04-14T10:09:03.253061+00:00 | Dark Horse (Feat. Juicy J) | Katy Perry | source:amperwave-api
2026-04-14T10:09:38.076023+00:00 | Dark Horse (Feat. Juicy J) | Katy Perry | source:amperwave-api
2026-04-14T10:10:13.153786+00:00 | Dark Horse (Feat. Juicy J) | Katy Perry | source:amperwave-api
2026-04-14T10:10:48.464677+00:00 | Dark Horse (Feat. Juicy J) | Katy Perry | source:amperwave-api
2026-04-14T10:11:23.836682+00:00 | Dark Horse (Feat. Juicy J) | Katy Perry | source:amperwave-api
2026-04-14T10:12:00.514876+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T10:12:36.367749+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T10:13:12.623458+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T10:13:48.381523+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T10:14:27.647571+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T10:15:02.987061+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T10:15:55.689854+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T10:16:34.529317+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T10:17:32.277767+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T10:18:10.259057+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T10:19:07.167917+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T10:19:44.887999+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T10:20:40.937203+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T10:21:19.775577+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-14T10:22:17.313827+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-14T10:22:53.975820+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-14T10:23:29.755459+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-14T10:24:05.174318+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-14T10:24:40.219309+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-14T10:25:15.773601+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-14T10:25:50.934796+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-14T10:26:29.356725+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-14T10:27:05.273563+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-14T10:27:40.794251+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-14T10:28:15.499337+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-14T10:28:50.682023+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-14T10:29:26.329704+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-14T10:30:02.288754+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-14T10:30:55.127440+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-14T10:31:34.346306+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-14T10:32:26.738105+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-14T10:33:09.664658+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-14T10:33:57.568824+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-14T10:34:35.840803+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-14T10:35:25.439749+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-14T10:36:04.909264+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-14T10:36:58.088955+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-14T10:37:34.803330+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-14T10:38:10.704223+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-14T10:38:45.806120+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-14T10:39:22.034627+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T10:39:57.652073+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T10:40:32.411783+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T10:41:08.587388+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T10:41:43.691871+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T10:42:18.641447+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T10:42:54.304060+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T10:43:29.373470+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T10:44:25.252164+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T10:45:01.227446+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T10:45:57.201620+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T10:46:35.678937+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T10:47:33.394305+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T10:48:10.898950+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T10:49:04.479120+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T10:49:41.407136+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T10:50:38.856666+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T10:51:17.449343+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T10:52:10.741840+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T10:52:47.907613+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T10:53:23.438190+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T10:53:57.724029+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T10:54:32.984121+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T10:55:08.161573+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T10:55:43.146907+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T10:56:19.254049+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T10:56:57.695643+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T10:57:33.751471+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T10:58:09.703359+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T10:58:44.900294+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-14T10:59:25.168555+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-14T11:00:01.863127+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-14T11:00:57.746493+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-14T11:01:39.219695+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-14T11:02:31.036247+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-14T11:03:08.703331+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-14T11:04:04.692618+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-14T11:04:41.082415+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-14T11:05:31.483760+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-14T11:06:09.425637+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-14T11:06:57.149312+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-14T11:07:34.311899+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-14T11:08:09.644816+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-14T11:08:44.872898+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-14T11:09:20.091890+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-14T11:09:55.697866+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-14T11:10:30.476927+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-14T11:11:05.901809+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-14T11:11:41.366040+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-14T11:12:16.866381+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-14T11:12:52.600333+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-14T11:13:28.115095+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-14T11:14:25.778016+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T11:15:02.236907+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T11:15:59.601573+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T11:16:37.795893+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T11:17:33.912763+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T11:18:10.393524+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T11:19:06.066457+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T11:19:44.203643+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T11:20:40.314512+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T11:21:18.568067+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T11:22:09.285869+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T11:22:45.949736+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T11:23:21.366559+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T11:23:56.699940+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T11:24:32.694235+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T11:25:08.143165+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T11:25:44.142431+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T11:26:20.061278+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T11:26:55.867535+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T11:27:30.398729+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T11:28:05.693427+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T11:28:41.464344+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T11:29:26.803959+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T11:30:02.874461+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T11:30:57.897485+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T11:31:36.728939+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T11:32:34.120957+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T11:33:13.433054+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T11:34:02.215058+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T11:34:38.590764+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T11:35:34.223497+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T11:36:13.535099+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T11:37:12.717836+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T11:37:49.137314+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T11:38:26.982352+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T11:39:02.465130+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T11:39:38.323393+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T11:40:14.149712+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T11:40:49.701525+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T11:41:24.973001+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T11:41:59.549609+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T11:42:34.341644+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T11:43:09.826747+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T11:43:45.459793+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T11:44:25.999903+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T11:45:01.775791+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T11:45:36.936561+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T11:46:35.829440+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T11:47:10.777320+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T11:48:10.551330+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T11:48:45.243486+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T11:49:20.451670+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T11:49:57.112022+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T11:50:46.092593+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T11:51:22.400582+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T11:52:14.640123+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T11:52:51.552495+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T11:53:25.964037+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T11:54:01.207840+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T11:54:36.278102+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T11:55:11.672908+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T11:55:47.308474+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T11:56:22.645699+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T11:56:57.858621+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T11:57:33.342702+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T11:58:09.565734+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T11:58:45.129068+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T11:59:23.325624+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T11:59:59.498487+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T12:00:56.994750+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T12:01:34.805536+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T12:02:32.713320+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T12:03:11.274450+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T12:03:46.057889+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T12:04:41.836371+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T12:05:16.130022+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T12:06:15.407425+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T12:07:11.360232+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T12:07:49.544095+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T12:08:24.659338+00:00 | Yukon | Justin Bieber | source:amperwave-api
