2026-04-19T00:00:00.180752+00:00 | Beer In Mexico | Kenny Chesney | source:amperwave-api
2026-04-19T19:01:08.892954+00:00 | 20 Cigarettes | Morgan Wallen | source:amperwave-api
2026-04-19T19:01:49.774441+00:00 | 20 Cigarettes | Morgan Wallen | source:amperwave-api
2026-04-19T19:02:34.901519+00:00 | One Of Them Girls | Lee Brice | source:amperwave-api
2026-04-19T19:03:20.073241+00:00 | One Of Them Girls | Lee Brice | source:amperwave-api
2026-04-19T19:04:33.948602+00:00 | One Of Them Girls | Lee Brice | source:amperwave-api
2026-04-19T19:05:16.297056+00:00 | One Of Them Girls | Lee Brice | source:amperwave-api
2026-04-19T19:05:57.831889+00:00 | What Hell Never Have | Dylan Scott | source:amperwave-api
2026-04-19T19:06:41.406186+00:00 | What Hell Never Have | Dylan Scott | source:amperwave-api
2026-04-19T19:07:22.135355+00:00 | What Hell Never Have | Dylan Scott | source:amperwave-api
2026-04-19T19:08:03.303508+00:00 | Shes Country | Jason Aldean | source:amperwave-api
2026-04-19T19:09:04.077387+00:00 | Shes Country | Jason Aldean | source:amperwave-api
2026-04-19T19:09:44.171342+00:00 | Shes Country | Jason Aldean | source:amperwave-api
2026-04-19T19:10:25.240339+00:00 | Shes Country | Jason Aldean | source:amperwave-api
2026-04-19T19:11:04.715715+00:00 | Shes Country | Jason Aldean | source:amperwave-api
2026-04-19T19:11:51.027575+00:00 | Boys Back Home (Fea. Dylan Scott) | Dylan Marlowe | source:amperwave-api
2026-04-19T19:12:31.990489+00:00 | Boys Back Home (Fea. Dylan Scott) | Dylan Marlowe | source:amperwave-api
2026-04-19T19:13:19.567595+00:00 | Boys Back Home (Fea. Dylan Scott) | Dylan Marlowe | source:amperwave-api
2026-04-19T19:13:59.511811+00:00 | Boys Back Home (Fea. Dylan Scott) | Dylan Marlowe | source:amperwave-api
2026-04-19T19:14:40.168375+00:00 | Mcarthur With Tim Mcgraw, Eric Church, And Morgan Wallen | Hardy | source:amperwave-api
2026-04-19T19:15:20.438287+00:00 | Mcarthur With Tim Mcgraw, Eric Church, And Morgan Wallen | Hardy | source:amperwave-api
2026-04-19T19:16:03.857365+00:00 | Mcarthur With Tim Mcgraw, Eric Church, And Morgan Wallen | Hardy | source:amperwave-api
2026-04-19T19:16:43.807496+00:00 | Mcarthur With Tim Mcgraw, Eric Church, And Morgan Wallen | Hardy | source:amperwave-api
2026-04-19T19:17:35.824391+00:00 | Mcarthur With Tim Mcgraw, Eric Church, And Morgan Wallen | Hardy | source:amperwave-api
2026-04-19T19:18:16.607231+00:00 | Mcarthur With Tim Mcgraw, Eric Church, And Morgan Wallen | Hardy | source:amperwave-api
2026-04-19T19:18:59.489662+00:00 | Mcarthur With Tim Mcgraw, Eric Church, And Morgan Wallen | Hardy | source:amperwave-api
2026-04-19T19:20:00.218425+00:00 | Mcarthur With Tim Mcgraw, Eric Church, And Morgan Wallen | Hardy | source:amperwave-api
2026-04-19T19:20:40.407266+00:00 | Mcarthur With Tim Mcgraw, Eric Church, And Morgan Wallen | Hardy | source:amperwave-api
2026-04-19T19:21:43.864516+00:00 | Mcarthur With Tim Mcgraw, Eric Church, And Morgan Wallen | Hardy | source:amperwave-api
2026-04-19T19:22:30.425194+00:00 | Mcarthur With Tim Mcgraw, Eric Church, And Morgan Wallen | Hardy | source:amperwave-api
2026-04-19T19:23:43.335662+00:00 | Mcarthur With Tim Mcgraw, Eric Church, And Morgan Wallen | Hardy | source:amperwave-api
2026-04-19T19:24:24.741936+00:00 | Mcarthur With Tim Mcgraw, Eric Church, And Morgan Wallen | Hardy | source:amperwave-api
2026-04-19T19:25:05.688654+00:00 | Mcarthur With Tim Mcgraw, Eric Church, And Morgan Wallen | Hardy | source:amperwave-api
2026-04-19T19:25:52.711126+00:00 | Mcarthur With Tim Mcgraw, Eric Church, And Morgan Wallen | Hardy | source:amperwave-api
2026-04-19T19:26:33.388272+00:00 | Mcarthur With Tim Mcgraw, Eric Church, And Morgan Wallen | Hardy | source:amperwave-api
2026-04-19T19:27:45.344820+00:00 | Who Wouldnt Wanna Be Me | Keith Urban | source:amperwave-api
2026-04-19T19:28:31.342217+00:00 | Who Wouldnt Wanna Be Me | Keith Urban | source:amperwave-api
2026-04-19T19:29:12.211568+00:00 | Who Wouldnt Wanna Be Me | Keith Urban | source:amperwave-api
2026-04-19T19:30:03.294020+00:00 | Who Wouldnt Wanna Be Me | Keith Urban | source:amperwave-api
2026-04-19T19:30:43.857465+00:00 | Who Wouldnt Wanna Be Me | Keith Urban | source:amperwave-api
2026-04-19T19:31:24.174824+00:00 | The Fall | Cody Johnson | source:amperwave-api
2026-04-19T19:32:07.439137+00:00 | The Fall | Cody Johnson | source:amperwave-api
2026-04-19T19:32:48.252158+00:00 | The Fall | Cody Johnson | source:amperwave-api
2026-04-19T19:33:29.339796+00:00 | The Fall | Cody Johnson | source:amperwave-api
2026-04-19T19:34:09.592700+00:00 | Wind Up Missin You | Tucker Wetmore | source:amperwave-api
2026-04-19T19:34:50.471695+00:00 | Wind Up Missin You | Tucker Wetmore | source:amperwave-api
2026-04-19T19:35:30.340883+00:00 | Wind Up Missin You | Tucker Wetmore | source:amperwave-api
2026-04-19T19:36:39.425683+00:00 | Dont We | Morgan Wallen | source:amperwave-api
2026-04-19T19:37:21.196271+00:00 | Dont We | Morgan Wallen | source:amperwave-api
2026-04-19T19:38:02.178071+00:00 | Dont We | Morgan Wallen | source:amperwave-api
2026-04-19T19:39:03.027427+00:00 | Dont We | Morgan Wallen | source:amperwave-api
2026-04-19T19:39:43.743580+00:00 | Dont We | Morgan Wallen | source:amperwave-api
2026-04-19T19:40:33.855676+00:00 | Dont We | Morgan Wallen | source:amperwave-api
2026-04-19T19:41:13.725209+00:00 | Dont We | Morgan Wallen | source:amperwave-api
2026-04-19T19:42:24.520031+00:00 | Dont We | Morgan Wallen | source:amperwave-api
2026-04-19T19:43:07.093774+00:00 | Dont We | Morgan Wallen | source:amperwave-api
2026-04-19T19:44:12.806683+00:00 | Dont We | Morgan Wallen | source:amperwave-api
2026-04-19T19:44:54.114380+00:00 | Dont We | Morgan Wallen | source:amperwave-api
2026-04-19T19:46:05.586942+00:00 | Me And A Beer | Chris Janson | source:amperwave-api
2026-04-19T19:46:50.027864+00:00 | Me And A Beer | Chris Janson | source:amperwave-api
2026-04-19T19:47:30.935528+00:00 | Me And A Beer | Chris Janson | source:amperwave-api
2026-04-19T19:48:11.690800+00:00 | Me And A Beer | Chris Janson | source:amperwave-api
2026-04-19T19:48:51.699803+00:00 | Me And A Beer | Chris Janson | source:amperwave-api
2026-04-19T19:49:33.374079+00:00 | Play It Again | Luke Bryan | source:amperwave-api
2026-04-19T19:50:15.436666+00:00 | Play It Again | Luke Bryan | source:amperwave-api
2026-04-19T19:51:13.882510+00:00 | Play It Again | Luke Bryan | source:amperwave-api
2026-04-19T19:52:02.130567+00:00 | Play It Again | Luke Bryan | source:amperwave-api
2026-04-19T19:52:43.030014+00:00 | After All The Bars Are Closed | Thomas Rhett | source:amperwave-api
2026-04-19T19:53:35.685638+00:00 | After All The Bars Are Closed | Thomas Rhett | source:amperwave-api
2026-04-19T19:54:37.942228+00:00 | After All The Bars Are Closed | Thomas Rhett | source:amperwave-api
2026-04-19T19:55:18.612817+00:00 | After All The Bars Are Closed | Thomas Rhett | source:amperwave-api
2026-04-19T19:55:59.545920+00:00 | After All The Bars Are Closed | Thomas Rhett | source:amperwave-api
2026-04-19T19:57:01.299129+00:00 | Devil Aint Done | Atlus | source:amperwave-api
2026-04-19T19:57:47.741743+00:00 | Devil Aint Done | Atlus | source:amperwave-api
2026-04-19T19:58:36.807335+00:00 | Devil Aint Done | Atlus | source:amperwave-api
2026-04-19T19:59:16.894250+00:00 | Happen To Me | Russell Dickerson | source:amperwave-api
2026-04-19T20:00:23.817136+00:00 | Happen To Me | Russell Dickerson | source:amperwave-api
2026-04-19T20:01:10.291687+00:00 | Happen To Me | Russell Dickerson | source:amperwave-api
2026-04-19T20:01:52.407074+00:00 | Happen To Me | Russell Dickerson | source:amperwave-api
2026-04-19T20:02:55.218911+00:00 | Days Like These | Luke Combs | source:amperwave-api
2026-04-19T20:03:42.888127+00:00 | Days Like These | Luke Combs | source:amperwave-api
2026-04-19T20:04:40.923317+00:00 | Days Like These | Luke Combs | source:amperwave-api
2026-04-19T20:05:25.935607+00:00 | Days Like These | Luke Combs | source:amperwave-api
2026-04-19T20:06:07.142542+00:00 | Why We Drink | Justin Moore | source:amperwave-api
2026-04-19T20:06:49.918462+00:00 | Why We Drink | Justin Moore | source:amperwave-api
2026-04-19T20:07:37.294581+00:00 | Why We Drink | Justin Moore | source:amperwave-api
2026-04-19T20:08:18.234870+00:00 | Why We Drink | Justin Moore | source:amperwave-api
2026-04-19T20:09:00.544909+00:00 | Pour Me A Drink (Fea. Blake Shelton) | Post Malone | source:amperwave-api
2026-04-19T20:09:41.784668+00:00 | Pour Me A Drink (Fea. Blake Shelton) | Post Malone | source:amperwave-api
2026-04-19T20:10:22.265854+00:00 | Pour Me A Drink (Fea. Blake Shelton) | Post Malone | source:amperwave-api
2026-04-19T20:11:02.142646+00:00 | Pour Me A Drink (Fea. Blake Shelton) | Post Malone | source:amperwave-api
2026-04-19T20:11:42.984207+00:00 | Pour Me A Drink (Fea. Blake Shelton) | Post Malone | source:amperwave-api
2026-04-19T20:12:22.636297+00:00 | Church Bells | Carrie Underwood | source:amperwave-api
2026-04-19T20:13:30.994508+00:00 | Church Bells | Carrie Underwood | source:amperwave-api
2026-04-19T20:14:39.670912+00:00 | Church Bells | Carrie Underwood | source:amperwave-api
2026-04-19T20:15:33.701057+00:00 | Turn This Truck Around | Jordan Davis | source:amperwave-api
2026-04-19T20:16:15.717674+00:00 | Turn This Truck Around | Jordan Davis | source:amperwave-api
2026-04-19T20:17:23.814714+00:00 | Turn This Truck Around | Jordan Davis | source:amperwave-api
2026-04-19T20:18:05.986311+00:00 | Turn This Truck Around | Jordan Davis | source:amperwave-api
2026-04-19T20:18:45.976484+00:00 | Turn This Truck Around | Jordan Davis | source:amperwave-api
2026-04-19T20:19:29.238081+00:00 | Turn This Truck Around | Jordan Davis | source:amperwave-api
2026-04-19T20:20:11.607166+00:00 | Turn This Truck Around | Jordan Davis | source:amperwave-api
2026-04-19T20:21:23.135098+00:00 | Turn This Truck Around | Jordan Davis | source:amperwave-api
2026-04-19T20:22:05.951394+00:00 | Turn This Truck Around | Jordan Davis | source:amperwave-api
2026-04-19T20:22:56.385588+00:00 | Turn This Truck Around | Jordan Davis | source:amperwave-api
2026-04-19T20:23:38.408458+00:00 | Turn This Truck Around | Jordan Davis | source:amperwave-api
2026-04-19T20:24:19.124446+00:00 | Turn This Truck Around | Jordan Davis | source:amperwave-api
2026-04-19T20:25:00.216483+00:00 | Turn This Truck Around | Jordan Davis | source:amperwave-api
2026-04-19T20:25:40.358189+00:00 | Turn This Truck Around | Jordan Davis | source:amperwave-api
2026-04-19T20:26:22.034932+00:00 | Turn This Truck Around | Jordan Davis | source:amperwave-api
2026-04-19T20:27:02.619932+00:00 | Turn This Truck Around | Jordan Davis | source:amperwave-api
2026-04-19T20:27:54.283228+00:00 | Turn This Truck Around | Jordan Davis | source:amperwave-api
2026-04-19T20:28:35.637082+00:00 | American Kids | Kenny Chesney | source:amperwave-api
2026-04-19T20:29:16.203383+00:00 | American Kids | Kenny Chesney | source:amperwave-api
2026-04-19T20:30:00.059689+00:00 | American Kids | Kenny Chesney | source:amperwave-api
2026-04-19T20:30:46.403451+00:00 | American Kids | Kenny Chesney | source:amperwave-api
2026-04-19T20:31:39.815559+00:00 | Woman | Kane Brown | source:amperwave-api
2026-04-19T20:32:43.456731+00:00 | Woman | Kane Brown | source:amperwave-api
2026-04-19T20:33:26.572126+00:00 | Woman | Kane Brown | source:amperwave-api
2026-04-19T20:34:41.633743+00:00 | Son Of A Sinner | Jelly Roll | source:amperwave-api
2026-04-19T20:35:22.589810+00:00 | Son Of A Sinner | Jelly Roll | source:amperwave-api
2026-04-19T20:36:02.537875+00:00 | Son Of A Sinner | Jelly Roll | source:amperwave-api
2026-04-19T20:36:47.501666+00:00 | Son Of A Sinner | Jelly Roll | source:amperwave-api
2026-04-19T20:37:27.367650+00:00 | Son Of A Sinner | Jelly Roll | source:amperwave-api
2026-04-19T20:38:09.209864+00:00 | I Aint Coming Back Ft Post Malone | Morgan Wallen | source:amperwave-api
2026-04-19T20:38:49.915773+00:00 | I Aint Coming Back Ft Post Malone | Morgan Wallen | source:amperwave-api
2026-04-19T20:39:37.814717+00:00 | I Aint Coming Back Ft Post Malone | Morgan Wallen | source:amperwave-api
2026-04-19T20:40:40.046653+00:00 | I Aint Coming Back Ft Post Malone | Morgan Wallen | source:amperwave-api
2026-04-19T20:41:20.239961+00:00 | I Aint Coming Back Ft Post Malone | Morgan Wallen | source:amperwave-api
2026-04-19T20:42:04.678343+00:00 | I Aint Coming Back Ft Post Malone | Morgan Wallen | source:amperwave-api
2026-04-19T20:42:46.992171+00:00 | I Aint Coming Back Ft Post Malone | Morgan Wallen | source:amperwave-api
2026-04-19T20:43:27.545550+00:00 | I Aint Coming Back Ft Post Malone | Morgan Wallen | source:amperwave-api
2026-04-19T20:44:07.482239+00:00 | I Aint Coming Back Ft Post Malone | Morgan Wallen | source:amperwave-api
2026-04-19T20:44:48.494888+00:00 | I Aint Coming Back Ft Post Malone | Morgan Wallen | source:amperwave-api
2026-04-19T20:45:28.885175+00:00 | I Aint Coming Back Ft Post Malone | Morgan Wallen | source:amperwave-api
2026-04-19T20:46:09.658620+00:00 | I Aint Coming Back Ft Post Malone | Morgan Wallen | source:amperwave-api
2026-04-19T20:46:52.586123+00:00 | Dirt On My Boots | Jon Pardi | source:amperwave-api
2026-04-19T20:47:34.197311+00:00 | Dirt On My Boots | Jon Pardi | source:amperwave-api
2026-04-19T20:48:13.473488+00:00 | Dirt On My Boots | Jon Pardi | source:amperwave-api
2026-04-19T20:48:55.405637+00:00 | Dirt On My Boots | Jon Pardi | source:amperwave-api
2026-04-19T20:49:35.654145+00:00 | Dirt On My Boots | Jon Pardi | source:amperwave-api
2026-04-19T20:50:17.874672+00:00 | Change My Mind | Riley Green | source:amperwave-api
2026-04-19T20:50:59.211588+00:00 | Change My Mind | Riley Green | source:amperwave-api
2026-04-19T20:51:43.319949+00:00 | Change My Mind | Riley Green | source:amperwave-api
2026-04-19T20:52:25.245508+00:00 | Change My Mind | Riley Green | source:amperwave-api
2026-04-19T20:53:31.629163+00:00 | Drink In My Hand | Eric Church | source:amperwave-api
2026-04-19T20:54:12.821525+00:00 | Drink In My Hand | Eric Church | source:amperwave-api
2026-04-19T20:54:52.268880+00:00 | Drink In My Hand | Eric Church | source:amperwave-api
2026-04-19T20:55:44.811797+00:00 | Drink In My Hand | Eric Church | source:amperwave-api
2026-04-19T20:56:24.494878+00:00 | Drink In My Hand | Eric Church | source:amperwave-api
2026-04-19T20:57:11.649870+00:00 | Whiskey Drink | Jason Aldean | source:amperwave-api
2026-04-19T20:57:54.571356+00:00 | Whiskey Drink | Jason Aldean | source:amperwave-api
2026-04-19T20:58:35.657367+00:00 | Whiskey Drink | Jason Aldean | source:amperwave-api
2026-04-19T20:59:43.419049+00:00 | Werent For The Wind | Ella Langley | source:amperwave-api
2026-04-19T21:00:30.148376+00:00 | Werent For The Wind | Ella Langley | source:amperwave-api
2026-04-19T21:01:13.753169+00:00 | Werent For The Wind | Ella Langley | source:amperwave-api
2026-04-19T21:02:23.543118+00:00 | Werent For The Wind | Ella Langley | source:amperwave-api
2026-04-19T21:03:06.937935+00:00 | Sleepless In A Hotel Room | Luke Combs | source:amperwave-api
2026-04-19T21:03:53.179088+00:00 | Sleepless In A Hotel Room | Luke Combs | source:amperwave-api
2026-04-19T21:04:34.543768+00:00 | Sleepless In A Hotel Room | Luke Combs | source:amperwave-api
2026-04-19T21:05:16.093356+00:00 | Sleepless In A Hotel Room | Luke Combs | source:amperwave-api
2026-04-19T21:06:08.837123+00:00 | Truck Bed | Hardy | source:amperwave-api
2026-04-19T21:06:50.859164+00:00 | Truck Bed | Hardy | source:amperwave-api
2026-04-19T21:07:31.539336+00:00 | Truck Bed | Hardy | source:amperwave-api
2026-04-19T21:08:15.296639+00:00 | Truck Bed | Hardy | source:amperwave-api
2026-04-19T21:08:55.466159+00:00 | Good Directions | Billy Currington | source:amperwave-api
2026-04-19T21:09:36.630391+00:00 | Good Directions | Billy Currington | source:amperwave-api
2026-04-19T21:10:34.837018+00:00 | Good Directions | Billy Currington | source:amperwave-api
2026-04-19T21:11:15.202827+00:00 | Good Directions | Billy Currington | source:amperwave-api
2026-04-19T21:11:56.574748+00:00 | Just In Case | Morgan Wallen | source:amperwave-api
2026-04-19T21:12:37.931997+00:00 | Just In Case | Morgan Wallen | source:amperwave-api
2026-04-19T21:13:19.018269+00:00 | Just In Case | Morgan Wallen | source:amperwave-api
2026-04-19T21:13:58.543146+00:00 | Just In Case | Morgan Wallen | source:amperwave-api
2026-04-19T21:14:42.364489+00:00 | Brunette | Tucker Wetmore | source:amperwave-api
2026-04-19T21:15:24.230951+00:00 | Brunette | Tucker Wetmore | source:amperwave-api
2026-04-19T21:16:04.922036+00:00 | Brunette | Tucker Wetmore | source:amperwave-api
2026-04-19T21:16:49.705684+00:00 | Brunette | Tucker Wetmore | source:amperwave-api
2026-04-19T21:17:30.830115+00:00 | Brunette | Tucker Wetmore | source:amperwave-api
2026-04-19T21:18:10.682335+00:00 | Brunette | Tucker Wetmore | source:amperwave-api
2026-04-19T21:18:52.915564+00:00 | Brunette | Tucker Wetmore | source:amperwave-api
2026-04-19T21:19:39.934717+00:00 | Brunette | Tucker Wetmore | source:amperwave-api
2026-04-19T21:20:20.464591+00:00 | Brunette | Tucker Wetmore | source:amperwave-api
2026-04-19T21:21:22.720184+00:00 | Brunette | Tucker Wetmore | source:amperwave-api
