2026-04-15T00:00:15.810600+00:00 | Sorry | Justin Bieber | source:amperwave-api
2026-04-15T09:12:24.214091+00:00 | Pretty Faces | Paper Money | source:amperwave-api
2026-04-15T09:12:58.853744+00:00 | Yukon [Remix] | Justin Bieber | source:amperwave-api
2026-04-15T09:13:33.506586+00:00 | Yukon [Remix] | Justin Bieber | source:amperwave-api
2026-04-15T09:14:08.049457+00:00 | Yukon [Remix] | Justin Bieber | source:amperwave-api
2026-04-15T09:14:43.102317+00:00 | Yukon [Remix] | Justin Bieber | source:amperwave-api
2026-04-15T09:15:17.816040+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T09:15:53.084912+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T09:16:28.921053+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T09:17:04.970582+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T09:17:43.616010+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T09:18:21.018551+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T09:18:57.363537+00:00 | Sexy For Me | Jason Derulo | source:amperwave-api
2026-04-15T09:19:38.091126+00:00 | Sexy For Me | Jason Derulo | source:amperwave-api
2026-04-15T09:20:21.179531+00:00 | Sexy For Me | Jason Derulo | source:amperwave-api
2026-04-15T09:21:07.179440+00:00 | Dracula | Tame Impala Ft Jennie | source:amperwave-api
2026-04-15T09:22:01.342717+00:00 | Dracula | Tame Impala Ft Jennie | source:amperwave-api
2026-04-15T09:22:44.009743+00:00 | Dracula | Tame Impala Ft Jennie | source:amperwave-api
2026-04-15T09:23:27.702480+00:00 | Dracula | Tame Impala Ft Jennie | source:amperwave-api
2026-04-15T09:24:18.490964+00:00 | Dracula | Tame Impala Ft Jennie | source:amperwave-api
2026-04-15T09:24:56.463446+00:00 | Dracula | Tame Impala Ft Jennie | source:amperwave-api
2026-04-15T09:25:31.315701+00:00 | Dracula | Tame Impala Ft Jennie | source:amperwave-api
2026-04-15T09:26:27.587388+00:00 | Dracula | Tame Impala Ft Jennie | source:amperwave-api
2026-04-15T09:27:02.254129+00:00 | Dracula | Tame Impala Ft Jennie | source:amperwave-api
2026-04-15T09:27:37.417861+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-15T09:28:12.491500+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-15T09:28:47.570857+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-15T09:29:22.544856+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-15T09:29:57.476681+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-15T09:30:32.184986+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-15T09:31:06.978063+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-15T09:31:42.990240+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-15T09:32:18.091315+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-15T09:32:53.038817+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-15T09:33:28.496170+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-15T09:34:03.374801+00:00 | Wheres My Husband | Raye | source:amperwave-api
2026-04-15T09:34:38.145442+00:00 | Wheres My Husband | Raye | source:amperwave-api
2026-04-15T09:35:26.343629+00:00 | Wheres My Husband | Raye | source:amperwave-api
2026-04-15T09:36:04.599123+00:00 | Wheres My Husband | Raye | source:amperwave-api
2026-04-15T09:36:39.433822+00:00 | Wheres My Husband | Raye | source:amperwave-api
2026-04-15T09:37:15.774386+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T09:37:51.584316+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T09:38:26.620201+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T09:39:01.780559+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T09:39:37.226537+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T09:40:31.197434+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T09:41:08.277763+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T09:41:43.957101+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T09:42:42.616012+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T09:43:18.095912+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T09:43:55.275624+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T09:44:34.319380+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T09:45:11.577769+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T09:45:47.966828+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T09:46:24.719845+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-15T09:46:59.779646+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-15T09:47:35.054442+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-15T09:48:11.105171+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-15T09:48:46.673205+00:00 | Blink | Corbyn Besson | source:amperwave-api
2026-04-15T09:49:23.114008+00:00 | Blink | Corbyn Besson | source:amperwave-api
2026-04-15T09:49:59.032435+00:00 | Blink | Corbyn Besson | source:amperwave-api
2026-04-15T09:50:35.078412+00:00 | Blink | Corbyn Besson | source:amperwave-api
2026-04-15T09:51:31.376764+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-15T09:52:16.232695+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-15T09:53:15.827705+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-15T09:53:52.177539+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-15T09:54:28.222167+00:00 | Die With A Smile | Lady Gaga Ft Bruno Mars | source:amperwave-api
2026-04-15T09:55:05.690551+00:00 | Die With A Smile | Lady Gaga Ft Bruno Mars | source:amperwave-api
2026-04-15T09:55:41.647238+00:00 | Die With A Smile | Lady Gaga Ft Bruno Mars | source:amperwave-api
2026-04-15T09:56:16.373674+00:00 | Die With A Smile | Lady Gaga Ft Bruno Mars | source:amperwave-api
2026-04-15T09:57:16.682538+00:00 | Die With A Smile | Lady Gaga Ft Bruno Mars | source:amperwave-api
2026-04-15T09:57:52.040424+00:00 | Die With A Smile | Lady Gaga Ft Bruno Mars | source:amperwave-api
2026-04-15T09:58:51.017187+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-15T09:59:26.065529+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-15T10:00:01.347055+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-15T10:00:37.196035+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-15T10:01:13.891268+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-15T10:01:51.388013+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-15T10:02:26.782015+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T10:03:01.984052+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T10:03:36.476237+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T10:04:11.577219+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T10:04:46.825974+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T10:05:22.048838+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T10:05:56.964031+00:00 | Dracula | Tame Impala Ft Jennie | source:amperwave-api
2026-04-15T10:06:32.817501+00:00 | Dracula | Tame Impala Ft Jennie | source:amperwave-api
2026-04-15T10:07:29.824399+00:00 | Dracula | Tame Impala Ft Jennie | source:amperwave-api
2026-04-15T10:08:07.613620+00:00 | Dracula | Tame Impala Ft Jennie | source:amperwave-api
2026-04-15T10:08:42.396531+00:00 | Dracula | Tame Impala Ft Jennie | source:amperwave-api
2026-04-15T10:09:41.967676+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T10:10:17.273583+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T10:10:54.386520+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T10:11:32.297793+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T10:12:27.304466+00:00 | Hit The Road | Matti Pruett | source:amperwave-api
2026-04-15T10:13:06.025340+00:00 | Hit The Road | Matti Pruett | source:amperwave-api
2026-04-15T10:14:01.500927+00:00 | Hit The Road | Matti Pruett | source:amperwave-api
2026-04-15T10:14:39.007353+00:00 | Yukon [Remix] | Justin Bieber | source:amperwave-api
2026-04-15T10:15:35.299823+00:00 | Yukon [Remix] | Justin Bieber | source:amperwave-api
2026-04-15T10:16:20.777778+00:00 | Yukon [Remix] | Justin Bieber | source:amperwave-api
2026-04-15T10:16:55.615993+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-15T10:17:31.140251+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-15T10:18:06.753568+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-15T10:18:41.957994+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-15T10:19:17.286917+00:00 | Go! | Cortis | source:amperwave-api
2026-04-15T10:19:53.466767+00:00 | Go! | Cortis | source:amperwave-api
2026-04-15T10:20:28.738080+00:00 | Go! | Cortis | source:amperwave-api
2026-04-15T10:21:03.958213+00:00 | Go! | Cortis | source:amperwave-api
2026-04-15T10:21:39.269572+00:00 | Go! | Cortis | source:amperwave-api
2026-04-15T10:22:14.657585+00:00 | Go | Blackpink | source:amperwave-api
2026-04-15T10:22:59.578642+00:00 | Go | Blackpink | source:amperwave-api
2026-04-15T10:24:00.274319+00:00 | Go | Blackpink | source:amperwave-api
2026-04-15T10:24:35.703257+00:00 | Go | Blackpink | source:amperwave-api
2026-04-15T10:25:34.025171+00:00 | Go | Blackpink | source:amperwave-api
2026-04-15T10:26:09.950787+00:00 | Go | Blackpink | source:amperwave-api
2026-04-15T10:26:46.377605+00:00 | Go | Blackpink | source:amperwave-api
2026-04-15T10:27:21.955242+00:00 | Go | Blackpink | source:amperwave-api
2026-04-15T10:28:19.480330+00:00 | Go | Blackpink | source:amperwave-api
2026-04-15T10:28:56.774336+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T10:29:55.035745+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T10:30:31.145135+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T10:31:29.816897+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T10:32:10.568717+00:00 | Swim | Bts | source:amperwave-api
2026-04-15T10:32:46.180075+00:00 | Swim | Bts | source:amperwave-api
2026-04-15T10:33:21.536471+00:00 | Swim | Bts | source:amperwave-api
2026-04-15T10:33:56.903288+00:00 | Swim | Bts | source:amperwave-api
2026-04-15T10:34:32.764753+00:00 | Swim | Bts | source:amperwave-api
2026-04-15T10:35:07.268483+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T10:35:42.221250+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T10:36:17.523684+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T10:36:53.033724+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T10:37:28.302525+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T10:38:03.959143+00:00 | Stateside [Remix] | Pink Pantheress Ft Zara Larson | source:amperwave-api
2026-04-15T10:38:38.919197+00:00 | Stateside [Remix] | Pink Pantheress Ft Zara Larson | source:amperwave-api
2026-04-15T10:39:28.387622+00:00 | Stateside [Remix] | Pink Pantheress Ft Zara Larson | source:amperwave-api
2026-04-15T10:40:05.993295+00:00 | Stateside [Remix] | Pink Pantheress Ft Zara Larson | source:amperwave-api
2026-04-15T10:41:07.738956+00:00 | Stateside [Remix] | Pink Pantheress Ft Zara Larson | source:amperwave-api
2026-04-15T10:41:46.205902+00:00 | Stateside [Remix] | Pink Pantheress Ft Zara Larson | source:amperwave-api
2026-04-15T10:42:42.386308+00:00 | Stateside [Remix] | Pink Pantheress Ft Zara Larson | source:amperwave-api
2026-04-15T10:43:23.145842+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-15T10:43:58.037052+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-15T10:44:59.904051+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-15T10:45:35.509151+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-15T10:46:35.737253+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-15T10:47:11.797692+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-15T10:47:48.479834+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-15T10:48:24.864411+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-15T10:49:00.297184+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-15T10:49:36.085855+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-15T10:50:12.566711+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-15T10:50:47.431083+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-15T10:51:22.754273+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-15T10:51:58.416190+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-15T10:52:33.542468+00:00 | Wheres My Husband | Raye | source:amperwave-api
2026-04-15T10:53:09.006764+00:00 | Wheres My Husband | Raye | source:amperwave-api
2026-04-15T10:53:44.417961+00:00 | Wheres My Husband | Raye | source:amperwave-api
2026-04-15T10:54:20.350817+00:00 | Wheres My Husband | Raye | source:amperwave-api
2026-04-15T10:54:55.177606+00:00 | Wheres My Husband | Raye | source:amperwave-api
2026-04-15T10:55:32.035133+00:00 | Ghost | Justin Bieber | source:amperwave-api
2026-04-15T10:56:10.025427+00:00 | Ghost | Justin Bieber | source:amperwave-api
2026-04-15T10:57:08.312614+00:00 | Ghost | Justin Bieber | source:amperwave-api
2026-04-15T10:57:45.003946+00:00 | Ghost | Justin Bieber | source:amperwave-api
2026-04-15T10:58:20.913575+00:00 | Dynamite | Taio Cruz | source:amperwave-api
2026-04-15T10:58:56.657253+00:00 | Dynamite | Taio Cruz | source:amperwave-api
2026-04-15T10:59:33.034099+00:00 | Dynamite | Taio Cruz | source:amperwave-api
2026-04-15T11:00:34.483381+00:00 | Dynamite | Taio Cruz | source:amperwave-api
2026-04-15T11:01:11.259702+00:00 | Dynamite | Taio Cruz | source:amperwave-api
2026-04-15T11:02:10.522489+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T11:02:50.659503+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T11:03:26.656631+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T11:04:25.904269+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T11:05:02.037729+00:00 | Tokyo Drift | One Or Eight | source:amperwave-api
2026-04-15T11:05:37.845981+00:00 | Tokyo Drift | One Or Eight | source:amperwave-api
2026-04-15T11:06:13.953503+00:00 | Tokyo Drift | One Or Eight | source:amperwave-api
2026-04-15T11:06:50.288795+00:00 | Tokyo Drift | One Or Eight | source:amperwave-api
2026-04-15T11:07:25.413610+00:00 | Tokyo Drift | One Or Eight | source:amperwave-api
2026-04-15T11:08:01.117829+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-15T11:08:36.531157+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-15T11:09:11.950142+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-15T11:09:47.448704+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-15T11:10:23.067953+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-15T11:11:01.188516+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-15T11:12:04.635395+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-15T11:12:39.513055+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-15T11:13:40.607636+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T11:14:15.748665+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T11:14:53.074017+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T11:15:29.811230+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T11:17:11.196962+00:00 | Runway | Lady Gaga Ft Doechii | source:amperwave-api
2026-04-15T11:17:46.236497+00:00 | Runway | Lady Gaga Ft Doechii | source:amperwave-api
2026-04-15T11:18:41.883554+00:00 | Runway | Lady Gaga Ft Doechii | source:amperwave-api
2026-04-15T11:19:18.430307+00:00 | Runway | Lady Gaga Ft Doechii | source:amperwave-api
2026-04-15T11:19:56.940986+00:00 | Umbrella | Rihanna Ft Jay-Z | source:amperwave-api
2026-04-15T11:20:32.358517+00:00 | Umbrella | Rihanna Ft Jay-Z | source:amperwave-api
2026-04-15T11:21:09.453102+00:00 | Umbrella | Rihanna Ft Jay-Z | source:amperwave-api
2026-04-15T11:21:45.146182+00:00 | Umbrella | Rihanna Ft Jay-Z | source:amperwave-api
2026-04-15T11:22:20.589488+00:00 | Umbrella | Rihanna Ft Jay-Z | source:amperwave-api
2026-04-15T11:22:56.765642+00:00 | Umbrella | Rihanna Ft Jay-Z | source:amperwave-api
2026-04-15T11:23:32.176816+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T11:24:06.802773+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T11:24:42.235396+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T11:25:18.260323+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T11:25:53.399097+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T11:26:27.901763+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T11:27:30.245966+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T11:28:06.844994+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T11:28:42.449072+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T11:29:20.313331+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T11:29:55.382021+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T11:30:30.349639+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T11:31:08.197671+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T11:31:48.250254+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T11:32:50.905186+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T11:33:27.459092+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T11:34:02.138887+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T11:35:01.016414+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T11:35:35.586061+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T11:36:17.452253+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T11:36:53.373553+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T11:37:29.650092+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T11:38:06.073555+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T11:38:41.728076+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T11:39:17.214228+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T11:39:52.624271+00:00 | Right Round | Flo-Rida | source:amperwave-api
2026-04-15T11:40:27.279546+00:00 | Right Round | Flo-Rida | source:amperwave-api
