2026-04-14T00:04:53.420326+00:00 | Whats My Name | Rihanna Ft Drake | source:amperwave-api
2026-04-14T09:22:33.679084+00:00 | Roommates | Hillary Duff | source:amperwave-api
2026-04-14T09:23:08.732921+00:00 | Roommates | Hillary Duff | source:amperwave-api
2026-04-14T09:23:43.669506+00:00 | Roommates | Hillary Duff | source:amperwave-api
2026-04-14T09:24:18.611340+00:00 | Roommates | Hillary Duff | source:amperwave-api
2026-04-14T09:24:53.167479+00:00 | Roommates | Hillary Duff | source:amperwave-api
2026-04-14T09:25:28.846606+00:00 | Roommates | Hillary Duff | source:amperwave-api
2026-04-14T09:26:26.082751+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T09:27:03.065376+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T09:27:38.647402+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T09:28:13.948347+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T09:28:49.509585+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T09:29:46.440134+00:00 | Hit The Road | Matti Pruett | source:amperwave-api
2026-04-14T09:30:23.548455+00:00 | Hit The Road | Matti Pruett | source:amperwave-api
2026-04-14T09:31:24.506838+00:00 | Hit The Road | Matti Pruett | source:amperwave-api
2026-04-14T09:32:03.633332+00:00 | Go! | Cortis | source:amperwave-api
2026-04-14T09:32:59.462497+00:00 | Go! | Cortis | source:amperwave-api
2026-04-14T09:33:38.252248+00:00 | Go! | Cortis | source:amperwave-api
2026-04-14T09:34:35.567786+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T09:35:11.827801+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T09:35:48.471471+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T09:36:23.934827+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T09:36:58.896373+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T09:37:33.698154+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T09:38:08.840659+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T09:38:44.188246+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T09:39:19.283112+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T09:39:54.539408+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T09:40:29.913381+00:00 | Yukon [Remix] | Justin Bieber | source:amperwave-api
2026-04-14T09:41:04.881826+00:00 | Yukon [Remix] | Justin Bieber | source:amperwave-api
2026-04-14T09:41:40.200752+00:00 | Yukon [Remix] | Justin Bieber | source:amperwave-api
2026-04-14T09:42:26.727584+00:00 | Yukon [Remix] | Justin Bieber | source:amperwave-api
2026-04-14T09:43:03.692772+00:00 | Dracula | Tame Impala Ft Jennie | source:amperwave-api
2026-04-14T09:43:39.585550+00:00 | Dracula | Tame Impala Ft Jennie | source:amperwave-api
2026-04-14T09:44:14.667885+00:00 | Dracula | Tame Impala Ft Jennie | source:amperwave-api
2026-04-14T09:44:49.686579+00:00 | Dracula | Tame Impala Ft Jennie | source:amperwave-api
2026-04-14T09:46:27.890325+00:00 | Wheres My Husband | Raye | source:amperwave-api
2026-04-14T09:47:02.687463+00:00 | Wheres My Husband | Raye | source:amperwave-api
2026-04-14T09:47:39.390963+00:00 | Wheres My Husband | Raye | source:amperwave-api
2026-04-14T09:48:14.247432+00:00 | Wheres My Husband | Raye | source:amperwave-api
2026-04-14T09:48:49.766215+00:00 | Wheres My Husband | Raye | source:amperwave-api
2026-04-14T09:49:49.395120+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-14T09:50:25.328117+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-14T09:51:25.685719+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-14T09:52:00.670129+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-14T09:52:35.546903+00:00 | Starships | Nicki Minaj | source:amperwave-api
2026-04-14T09:53:11.368936+00:00 | Starships | Nicki Minaj | source:amperwave-api
2026-04-14T09:53:46.549788+00:00 | Starships | Nicki Minaj | source:amperwave-api
2026-04-14T09:54:21.512981+00:00 | Starships | Nicki Minaj | source:amperwave-api
2026-04-14T09:54:56.038092+00:00 | Starships | Nicki Minaj | source:amperwave-api
2026-04-14T09:55:32.315993+00:00 | Lil Boo Thang | Paul Russell | source:amperwave-api
2026-04-14T09:56:07.766886+00:00 | Lil Boo Thang | Paul Russell | source:amperwave-api
2026-04-14T09:56:42.881301+00:00 | Lil Boo Thang | Paul Russell | source:amperwave-api
2026-04-14T09:57:17.353364+00:00 | Crazy In Love | Beyonce | source:amperwave-api
2026-04-14T09:57:51.953486+00:00 | Crazy In Love | Beyonce | source:amperwave-api
2026-04-14T09:58:29.498572+00:00 | Crazy In Love | Beyonce | source:amperwave-api
2026-04-14T09:59:04.820146+00:00 | Crazy In Love | Beyonce | source:amperwave-api
2026-04-14T09:59:39.312060+00:00 | Crazy In Love | Beyonce | source:amperwave-api
2026-04-14T10:00:14.538121+00:00 | Crazy In Love | Beyonce | source:amperwave-api
2026-04-14T10:00:51.495382+00:00 | Crazy In Love | Beyonce | source:amperwave-api
2026-04-14T10:01:26.209287+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-14T10:02:03.726023+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-14T10:02:39.261525+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-14T10:03:36.157828+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-14T10:04:13.229558+00:00 | Tokyo Drift | One Or Eight | source:amperwave-api
2026-04-14T10:05:10.018796+00:00 | Tokyo Drift | One Or Eight | source:amperwave-api
2026-04-14T10:05:45.689745+00:00 | Tokyo Drift | One Or Eight | source:amperwave-api
2026-04-14T10:06:41.386942+00:00 | Tokyo Drift | One Or Eight | source:amperwave-api
2026-04-14T10:07:18.317083+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-14T10:07:53.313759+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-14T10:08:28.222245+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-14T10:09:03.655702+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-14T10:09:38.356253+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-14T10:10:13.757180+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T10:10:48.941317+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T10:11:24.156354+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T10:12:00.928058+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T10:12:37.204936+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T10:13:12.962012+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T10:13:48.754055+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T10:14:28.124158+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T10:15:03.296993+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T10:15:57.568841+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T10:16:34.884809+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T10:17:32.913415+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T10:18:10.676358+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T10:19:08.614725+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T10:19:45.283340+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T10:20:41.819308+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-14T10:21:20.159288+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-14T10:22:17.623109+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-14T10:22:54.362712+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-14T10:23:30.176021+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-14T10:24:05.517845+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-14T10:24:40.538634+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-14T10:25:16.039752+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-14T10:25:51.248964+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-14T10:26:30.182017+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-14T10:27:05.543475+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-14T10:27:41.090920+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-14T10:28:15.805773+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-14T10:28:50.973235+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-14T10:29:26.660760+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T10:30:02.640534+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T10:30:55.924166+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T10:31:34.812387+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T10:32:28.074070+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-14T10:33:10.066072+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-14T10:33:58.669103+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-14T10:34:36.399248+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-14T10:35:27.387793+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-14T10:36:05.192898+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-14T10:36:59.159873+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T10:37:35.193756+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T10:38:10.964447+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T10:38:46.219648+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T10:39:22.301014+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T10:39:58.031539+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T10:40:32.833661+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T10:41:08.923657+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T10:41:43.935903+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T10:42:19.053388+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T10:42:54.594324+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T10:43:29.841672+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T10:44:25.748630+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T10:45:01.520103+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T10:45:58.233175+00:00 | Dracula | Tame Impala Ft Jennie | source:amperwave-api
2026-04-14T10:46:36.040283+00:00 | Dracula | Tame Impala Ft Jennie | source:amperwave-api
2026-04-14T10:47:33.839889+00:00 | Dracula | Tame Impala Ft Jennie | source:amperwave-api
2026-04-14T10:48:11.296606+00:00 | Dracula | Tame Impala Ft Jennie | source:amperwave-api
2026-04-14T10:49:04.813170+00:00 | Dracula | Tame Impala Ft Jennie | source:amperwave-api
2026-04-14T10:49:41.715945+00:00 | Wheres My Husband | Raye | source:amperwave-api
2026-04-14T10:50:40.893614+00:00 | Wheres My Husband | Raye | source:amperwave-api
2026-04-14T10:51:17.745184+00:00 | Wheres My Husband | Raye | source:amperwave-api
2026-04-14T10:52:11.609827+00:00 | Wheres My Husband | Raye | source:amperwave-api
2026-04-14T10:52:48.213526+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T10:53:23.725875+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T10:53:58.033065+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T10:54:33.302665+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T10:55:08.477120+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T10:55:43.483123+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T10:56:20.364288+00:00 | Dark Horse | Katy Perry | source:amperwave-api
2026-04-14T10:56:57.985114+00:00 | Dark Horse | Katy Perry | source:amperwave-api
2026-04-14T10:57:34.209304+00:00 | Dark Horse | Katy Perry | source:amperwave-api
2026-04-14T10:58:10.025279+00:00 | Dark Horse | Katy Perry | source:amperwave-api
2026-04-14T10:58:45.380688+00:00 | Dark Horse | Katy Perry | source:amperwave-api
2026-04-14T10:59:25.727932+00:00 | Dark Horse | Katy Perry | source:amperwave-api
2026-04-14T11:00:02.233333+00:00 | Yukon [Remix] | Justin Bieber | source:amperwave-api
2026-04-14T11:00:58.259362+00:00 | Yukon [Remix] | Justin Bieber | source:amperwave-api
2026-04-14T11:01:39.674572+00:00 | Yukon [Remix] | Justin Bieber | source:amperwave-api
2026-04-14T11:02:31.683762+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-14T11:03:09.184381+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-14T11:04:05.597481+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-14T11:04:41.363328+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-14T11:05:32.102599+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T11:06:10.164059+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T11:06:58.515018+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T11:07:34.671559+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T11:08:09.916310+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T11:08:45.151658+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T11:09:20.361693+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-14T11:09:56.041769+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-14T11:10:30.877763+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-14T11:11:06.425234+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-14T11:11:41.667827+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T11:12:17.291481+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T11:12:52.967699+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T11:13:28.484126+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T11:14:26.885651+00:00 | Go! | Cortis | source:amperwave-api
2026-04-14T11:15:02.671229+00:00 | Go! | Cortis | source:amperwave-api
2026-04-14T11:16:00.386682+00:00 | Go! | Cortis | source:amperwave-api
2026-04-14T11:16:38.264926+00:00 | Go! | Cortis | source:amperwave-api
2026-04-14T11:17:34.689825+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-14T11:18:10.797418+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-14T11:19:07.575062+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-14T11:19:44.744173+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-14T11:20:41.752675+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-14T11:21:18.948374+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-14T11:22:09.899348+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-14T11:22:46.283663+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-14T11:23:21.717595+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-14T11:23:57.087085+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-14T11:24:33.041300+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-14T11:25:08.707407+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-14T11:25:44.521649+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-14T11:26:20.368269+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-14T11:26:56.209021+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-14T11:27:30.733427+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-14T11:28:06.009385+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-14T11:28:41.767328+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-14T11:29:27.200993+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-14T11:30:03.339331+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-14T11:30:58.899328+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-14T11:31:37.146566+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-14T11:32:34.769422+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-14T11:33:13.848090+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-14T11:34:02.621075+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-14T11:34:38.954119+00:00 | Roommates | Hillary Duff | source:amperwave-api
2026-04-14T11:35:36.716997+00:00 | Roommates | Hillary Duff | source:amperwave-api
2026-04-14T11:36:13.934662+00:00 | Roommates | Hillary Duff | source:amperwave-api
2026-04-14T11:37:13.411914+00:00 | Roommates | Hillary Duff | source:amperwave-api
2026-04-14T11:37:49.498522+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T11:38:27.353593+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T11:39:02.973655+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T11:39:38.681515+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T11:40:14.449528+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T11:40:50.055960+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T11:41:25.355950+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T11:41:59.793154+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T11:42:34.657691+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T11:43:10.209664+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T11:43:45.762333+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T11:44:26.466442+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T11:45:02.229353+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T11:45:37.233731+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T11:46:36.244661+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T11:47:11.148252+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T11:48:10.883531+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T11:48:45.680808+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T11:49:20.837336+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T11:49:57.476205+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T11:50:47.148780+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-14T11:51:22.806056+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-14T11:52:16.490116+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-14T11:52:51.821497+00:00 | Bittersweet | Madison Beer | source:amperwave-api
