2026-04-15T00:00:17.223100+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-15T09:11:49.985503+00:00 | Die With A Smile | Bruno Mars | source:amperwave-api
2026-04-15T09:12:25.467205+00:00 | Die With A Smile | Bruno Mars | source:amperwave-api
2026-04-15T09:13:00.104279+00:00 | Die With A Smile | Bruno Mars | source:amperwave-api
2026-04-15T09:13:34.754381+00:00 | Die With A Smile | Bruno Mars | source:amperwave-api
2026-04-15T09:14:09.448073+00:00 | Die With A Smile | Bruno Mars | source:amperwave-api
2026-04-15T09:14:44.376603+00:00 | Die With A Smile | Bruno Mars | source:amperwave-api
2026-04-15T09:15:19.320091+00:00 | Die With A Smile | Bruno Mars | source:amperwave-api
2026-04-15T09:15:54.215796+00:00 | Die With A Smile | Bruno Mars | source:amperwave-api
2026-04-15T09:16:30.970019+00:00 | Die With A Smile | Bruno Mars | source:amperwave-api
2026-04-15T09:17:07.215228+00:00 | Die With A Smile | Bruno Mars | source:amperwave-api
2026-04-15T09:17:46.475350+00:00 | Die With A Smile | Bruno Mars | source:amperwave-api
2026-04-15T09:18:22.442641+00:00 | Die With A Smile | Bruno Mars | source:amperwave-api
2026-04-15T09:19:00.413415+00:00 | Die With A Smile | Bruno Mars | source:amperwave-api
2026-04-15T09:19:44.961136+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T09:20:27.090237+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T09:21:18.325271+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T09:22:02.845687+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T09:22:48.651411+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T09:23:29.290226+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T09:24:21.748660+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T09:24:57.720693+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T09:25:50.505340+00:00 | Lovin On Me | Jack Harlow | source:amperwave-api
2026-04-15T09:26:28.765755+00:00 | Lovin On Me | Jack Harlow | source:amperwave-api
2026-04-15T09:27:03.683370+00:00 | Lovin On Me | Jack Harlow | source:amperwave-api
2026-04-15T09:27:38.891036+00:00 | Lovin On Me | Jack Harlow | source:amperwave-api
2026-04-15T09:28:13.741320+00:00 | Falling | Trevor Daniel | source:amperwave-api
2026-04-15T09:28:48.764771+00:00 | Falling | Trevor Daniel | source:amperwave-api
2026-04-15T09:29:24.129720+00:00 | Falling | Trevor Daniel | source:amperwave-api
2026-04-15T09:29:58.934387+00:00 | Falling | Trevor Daniel | source:amperwave-api
2026-04-15T09:30:33.677542+00:00 | Falling | Trevor Daniel | source:amperwave-api
2026-04-15T09:31:08.596351+00:00 | Falling | Trevor Daniel | source:amperwave-api
2026-04-15T09:31:44.463229+00:00 | Falling | Trevor Daniel | source:amperwave-api
2026-04-15T09:32:19.526131+00:00 | Falling | Trevor Daniel | source:amperwave-api
2026-04-15T09:32:54.613768+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-15T09:33:29.814548+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-15T09:34:04.617038+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-15T09:34:40.367416+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-15T09:35:28.470339+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-15T09:36:05.872213+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-15T09:36:40.660109+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-15T09:37:18.318888+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-15T09:37:52.849983+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-15T09:38:27.978465+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-15T09:39:03.468286+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-15T09:39:38.426673+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-15T09:40:33.708090+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-15T09:41:09.655911+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T09:41:45.678953+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T09:42:44.044355+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T09:43:19.915888+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T09:43:59.340445+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T09:44:36.453283+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T09:45:13.541248+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T09:45:50.079159+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T09:46:26.107046+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T09:47:01.239082+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T09:47:36.818376+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T09:48:12.481771+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T09:48:48.188195+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T09:49:24.839309+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T09:50:00.945071+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T09:50:36.595629+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T09:51:41.176096+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T09:52:18.145623+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T09:53:17.759223+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T09:53:53.505226+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T09:54:30.898070+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T09:55:07.390606+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T09:55:42.785112+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T09:56:42.850098+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T09:57:18.043611+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T09:58:14.608647+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T09:58:52.513931+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T09:59:27.362733+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T10:00:03.349546+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T10:00:39.074562+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T10:01:17.043129+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T10:01:52.757713+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T10:02:28.518205+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T10:03:03.263303+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T10:03:37.695222+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T10:04:13.065680+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T10:04:48.252121+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T10:05:23.509020+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-15T10:05:58.355704+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-15T10:06:34.285678+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-15T10:07:34.132284+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-15T10:08:09.161080+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-15T10:09:01.755550+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-15T10:09:43.370366+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-15T10:10:18.887544+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-15T10:10:57.359184+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-15T10:11:33.973414+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-15T10:12:30.962403+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-15T10:13:07.445000+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-15T10:14:04.874511+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-15T10:14:40.647414+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-15T10:15:41.114283+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-15T10:16:22.145883+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-15T10:16:57.108817+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-15T10:17:32.901360+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-15T10:18:08.069775+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-15T10:18:43.234920+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-15T10:19:18.796926+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-15T10:19:55.244695+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T10:20:30.138834+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T10:21:05.467135+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T10:21:40.708316+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T10:22:16.112006+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T10:23:01.194702+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T10:24:01.728587+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-15T10:24:37.486311+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-15T10:25:35.928202+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-15T10:26:11.849078+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-15T10:26:48.077300+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-15T10:27:23.405075+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-15T10:28:22.847264+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-15T10:28:58.349055+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-15T10:29:56.822265+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-15T10:30:33.372295+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-15T10:31:33.596457+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-15T10:32:12.582689+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-15T10:32:47.618926+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-15T10:33:22.792635+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-15T10:33:58.451410+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T10:34:33.899079+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T10:35:08.633348+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T10:35:43.760158+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T10:36:19.107921+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T10:36:54.329002+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T10:37:30.031870+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T10:38:05.168324+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T10:38:40.423803+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T10:39:30.822782+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T10:40:07.409546+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T10:41:11.746290+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T10:41:48.107379+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T10:42:47.471342+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T10:43:24.613516+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T10:44:23.095215+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T10:45:01.516086+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T10:45:37.663376+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T10:46:37.893888+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T10:47:13.587329+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T10:47:50.456258+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T10:48:26.254606+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T10:49:02.013096+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T10:49:37.678201+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T10:50:13.966826+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T10:50:48.786053+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T10:51:24.584954+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T10:51:59.878501+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T10:52:35.033876+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T10:53:10.393699+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T10:53:45.835656+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T10:54:21.809553+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T10:54:56.826945+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T10:55:34.896907+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T10:56:11.376475+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T10:57:10.562364+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T10:57:46.656284+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T10:58:22.744213+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T10:58:58.266186+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T10:59:34.731161+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T11:00:36.963492+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T11:01:12.745383+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T11:02:15.231681+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T11:02:52.486258+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T11:03:50.756954+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T11:04:27.522844+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T11:05:03.503345+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T11:05:39.237205+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T11:06:15.797195+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T11:06:51.911086+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T11:07:26.757741+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T11:08:02.457140+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T11:08:37.967938+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T11:09:13.472066+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T11:09:48.782467+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T11:10:25.278276+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T11:11:27.804721+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T11:12:06.024849+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T11:12:59.194789+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T11:13:41.767685+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T11:14:16.971841+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T11:14:54.895679+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T11:15:32.571587+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T11:16:35.938694+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T11:17:12.546226+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T11:17:47.638541+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T11:18:43.274848+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T11:19:20.700818+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T11:19:58.579866+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T11:20:35.448242+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T11:21:11.113384+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T11:21:46.939056+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T11:22:22.357820+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T11:22:58.263685+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T11:23:33.465771+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T11:24:08.032640+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T11:24:44.390780+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T11:25:19.773482+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T11:25:54.559601+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T11:26:29.525976+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-15T11:27:32.685858+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-15T11:28:08.227762+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-15T11:28:43.717909+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-15T11:29:21.733910+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-15T11:29:56.918410+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-15T11:30:31.803923+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-15T11:31:12.525946+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-15T11:31:50.393658+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-15T11:32:53.423850+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-15T11:33:28.796641+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-15T11:34:03.508055+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-15T11:35:02.163155+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-15T11:35:37.115160+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-15T11:36:19.199148+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-15T11:36:54.979634+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-15T11:37:31.585451+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-15T11:38:07.810292+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
