2026-04-17T00:00:04.971836+00:00 | Dont Stand So Close To Me | Police | source:amperwave-api
2026-04-17T20:57:40.844992+00:00 | In Your Eyes | Peter Gabriel | source:amperwave-api
2026-04-17T20:58:18.343889+00:00 | In Your Eyes | Peter Gabriel | source:amperwave-api
2026-04-17T20:58:54.628012+00:00 | In Your Eyes | Peter Gabriel | source:amperwave-api
2026-04-17T20:59:30.646739+00:00 | In Your Eyes | Peter Gabriel | source:amperwave-api
2026-04-17T21:00:06.905581+00:00 | In Your Eyes | Peter Gabriel | source:amperwave-api
2026-04-17T21:00:44.083838+00:00 | In Your Eyes | Peter Gabriel | source:amperwave-api
2026-04-17T21:01:22.139868+00:00 | In Your Eyes | Peter Gabriel | source:amperwave-api
2026-04-17T21:01:58.545423+00:00 | Jungle Love | Steve Miller Band | source:amperwave-api
2026-04-17T21:02:35.379292+00:00 | Jungle Love | Steve Miller Band | source:amperwave-api
2026-04-17T21:03:11.556788+00:00 | Jungle Love | Steve Miller Band | source:amperwave-api
2026-04-17T21:03:48.488048+00:00 | Jungle Love | Steve Miller Band | source:amperwave-api
2026-04-17T21:04:25.526295+00:00 | Jungle Love | Steve Miller Band | source:amperwave-api
2026-04-17T21:05:03.008014+00:00 | Jungle Love | Steve Miller Band | source:amperwave-api
2026-04-17T21:05:40.154424+00:00 | Enter Sandman | Metallica | source:amperwave-api
2026-04-17T21:06:49.106592+00:00 | Enter Sandman | Metallica | source:amperwave-api
2026-04-17T21:07:25.464292+00:00 | Enter Sandman | Metallica | source:amperwave-api
2026-04-17T21:08:02.732577+00:00 | Enter Sandman | Metallica | source:amperwave-api
2026-04-17T21:09:18.283034+00:00 | Enter Sandman | Metallica | source:amperwave-api
2026-04-17T21:09:54.893822+00:00 | Enter Sandman | Metallica | source:amperwave-api
2026-04-17T21:10:31.273155+00:00 | Enter Sandman | Metallica | source:amperwave-api
2026-04-17T21:11:45.552894+00:00 | Born To Be Wild | Steppenwolf | source:amperwave-api
2026-04-17T21:12:22.352270+00:00 | Born To Be Wild | Steppenwolf | source:amperwave-api
2026-04-17T21:12:59.741266+00:00 | Born To Be Wild | Steppenwolf | source:amperwave-api
2026-04-17T21:14:07.837338+00:00 | Born To Be Wild | Steppenwolf | source:amperwave-api
2026-04-17T21:14:44.181523+00:00 | Wanted Dead Or Alive | Bon Jovi | source:amperwave-api
2026-04-17T21:15:21.349889+00:00 | Wanted Dead Or Alive | Bon Jovi | source:amperwave-api
2026-04-17T21:15:58.711941+00:00 | Wanted Dead Or Alive | Bon Jovi | source:amperwave-api
2026-04-17T21:16:47.968840+00:00 | Wanted Dead Or Alive | Bon Jovi | source:amperwave-api
2026-04-17T21:17:24.224462+00:00 | Wanted Dead Or Alive | Bon Jovi | source:amperwave-api
2026-04-17T21:18:00.177973+00:00 | Wanted Dead Or Alive | Bon Jovi | source:amperwave-api
2026-04-17T21:19:33.981065+00:00 | Wanted Dead Or Alive | Bon Jovi | source:amperwave-api
2026-04-17T21:20:11.677617+00:00 | Interstate Love Song | Stone Temple Pilots | source:amperwave-api
2026-04-17T21:20:47.717345+00:00 | Interstate Love Song | Stone Temple Pilots | source:amperwave-api
2026-04-17T21:21:23.382924+00:00 | Interstate Love Song | Stone Temple Pilots | source:amperwave-api
2026-04-17T21:21:59.590562+00:00 | Interstate Love Song | Stone Temple Pilots | source:amperwave-api
2026-04-17T21:22:35.650910+00:00 | Interstate Love Song | Stone Temple Pilots | source:amperwave-api
2026-04-17T21:23:11.590375+00:00 | Miss You | Rolling Stones | source:amperwave-api
2026-04-17T21:23:52.899283+00:00 | Miss You | Rolling Stones | source:amperwave-api
2026-04-17T21:24:29.186742+00:00 | Miss You | Rolling Stones | source:amperwave-api
2026-04-17T21:25:04.396751+00:00 | Miss You | Rolling Stones | source:amperwave-api
2026-04-17T21:25:41.203574+00:00 | Miss You | Rolling Stones | source:amperwave-api
2026-04-17T21:26:16.986184+00:00 | Miss You | Rolling Stones | source:amperwave-api
2026-04-17T21:26:54.716730+00:00 | Miss You | Rolling Stones | source:amperwave-api
2026-04-17T21:27:30.919718+00:00 | Miss You | Rolling Stones | source:amperwave-api
2026-04-17T21:28:08.152230+00:00 | Welcome To The Jungle | Guns N Roses | source:amperwave-api
2026-04-17T21:28:44.051108+00:00 | Welcome To The Jungle | Guns N Roses | source:amperwave-api
2026-04-17T21:29:49.088001+00:00 | Welcome To The Jungle | Guns N Roses | source:amperwave-api
2026-04-17T21:30:25.180112+00:00 | Welcome To The Jungle | Guns N Roses | source:amperwave-api
2026-04-17T21:31:02.197998+00:00 | Welcome To The Jungle | Guns N Roses | source:amperwave-api
2026-04-17T21:32:16.481855+00:00 | Welcome To The Jungle | Guns N Roses | source:amperwave-api
2026-04-17T21:32:52.510065+00:00 | Welcome To The Jungle | Guns N Roses | source:amperwave-api
2026-04-17T21:33:28.538151+00:00 | Welcome To The Jungle | Guns N Roses | source:amperwave-api
2026-04-17T21:34:59.630078+00:00 | Welcome To The Jungle | Guns N Roses | source:amperwave-api
2026-04-17T21:35:35.407614+00:00 | Welcome To The Jungle | Guns N Roses | source:amperwave-api
2026-04-17T21:36:12.076519+00:00 | Welcome To The Jungle | Guns N Roses | source:amperwave-api
2026-04-17T21:37:19.991151+00:00 | Welcome To The Jungle | Guns N Roses | source:amperwave-api
2026-04-17T21:37:55.718787+00:00 | Welcome To The Jungle | Guns N Roses | source:amperwave-api
2026-04-17T21:38:31.646959+00:00 | Welcome To The Jungle | Guns N Roses | source:amperwave-api
2026-04-17T21:39:06.878578+00:00 | Welcome To The Jungle | Guns N Roses | source:amperwave-api
2026-04-17T21:40:01.008063+00:00 | Black Dog | Led Zeppelin | source:amperwave-api
2026-04-17T21:40:36.470734+00:00 | Black Dog | Led Zeppelin | source:amperwave-api
2026-04-17T21:41:12.807945+00:00 | Black Dog | Led Zeppelin | source:amperwave-api
2026-04-17T21:41:49.514220+00:00 | Black Dog | Led Zeppelin | source:amperwave-api
2026-04-17T21:42:36.846879+00:00 | Black Dog | Led Zeppelin | source:amperwave-api
2026-04-17T21:43:14.104864+00:00 | Black Dog | Led Zeppelin | source:amperwave-api
2026-04-17T21:43:50.844840+00:00 | Black Dog | Led Zeppelin | source:amperwave-api
2026-04-17T21:44:26.836694+00:00 | Black Dog | Led Zeppelin | source:amperwave-api
2026-04-17T21:45:04.115325+00:00 | Cum On Feel The Noize | Quiet Riot | source:amperwave-api
2026-04-17T21:45:39.918662+00:00 | Cum On Feel The Noize | Quiet Riot | source:amperwave-api
2026-04-17T21:46:15.566395+00:00 | Cum On Feel The Noize | Quiet Riot | source:amperwave-api
2026-04-17T21:46:51.123365+00:00 | Cum On Feel The Noize | Quiet Riot | source:amperwave-api
2026-04-17T21:47:28.997984+00:00 | Cum On Feel The Noize | Quiet Riot | source:amperwave-api
2026-04-17T21:48:04.964286+00:00 | Cum On Feel The Noize | Quiet Riot | source:amperwave-api
2026-04-17T21:48:40.869310+00:00 | Cum On Feel The Noize | Quiet Riot | source:amperwave-api
2026-04-17T21:49:16.214613+00:00 | Cum On Feel The Noize | Quiet Riot | source:amperwave-api
2026-04-17T21:49:53.411848+00:00 | Cum On Feel The Noize | Quiet Riot | source:amperwave-api
2026-04-17T21:50:31.739343+00:00 | Cum On Feel The Noize | Quiet Riot | source:amperwave-api
2026-04-17T21:51:08.692818+00:00 | Cum On Feel The Noize | Quiet Riot | source:amperwave-api
2026-04-17T21:51:44.785564+00:00 | Cum On Feel The Noize | Quiet Riot | source:amperwave-api
2026-04-17T21:52:52.250357+00:00 | Cum On Feel The Noize | Quiet Riot | source:amperwave-api
2026-04-17T21:53:28.467130+00:00 | Cum On Feel The Noize | Quiet Riot | source:amperwave-api
2026-04-17T21:54:04.777240+00:00 | Cum On Feel The Noize | Quiet Riot | source:amperwave-api
2026-04-17T21:55:18.190597+00:00 | Cum On Feel The Noize | Quiet Riot | source:amperwave-api
2026-04-17T21:55:54.716165+00:00 | Cum On Feel The Noize | Quiet Riot | source:amperwave-api
2026-04-17T21:56:31.362955+00:00 | Cum On Feel The Noize | Quiet Riot | source:amperwave-api
2026-04-17T21:57:07.654236+00:00 | Feel Like Makin Love | Bad Company | source:amperwave-api
2026-04-17T21:57:53.824982+00:00 | Feel Like Makin Love | Bad Company | source:amperwave-api
2026-04-17T21:58:30.506419+00:00 | Feel Like Makin Love | Bad Company | source:amperwave-api
2026-04-17T21:59:06.636550+00:00 | Feel Like Makin Love | Bad Company | source:amperwave-api
2026-04-17T21:59:42.377526+00:00 | Feel Like Makin Love | Bad Company | source:amperwave-api
2026-04-17T22:00:36.879558+00:00 | Feel Like Makin Love | Bad Company | source:amperwave-api
2026-04-17T22:01:13.279043+00:00 | Feel Like Makin Love | Bad Company | source:amperwave-api
2026-04-17T22:01:49.056069+00:00 | Feel Like Makin Love | Bad Company | source:amperwave-api
2026-04-17T22:02:54.410011+00:00 | Runnin Down A Dream | Tom Petty | source:amperwave-api
2026-04-17T22:03:30.343166+00:00 | Runnin Down A Dream | Tom Petty | source:amperwave-api
2026-04-17T22:04:06.622197+00:00 | Runnin Down A Dream | Tom Petty | source:amperwave-api
2026-04-17T22:05:19.004946+00:00 | Runnin Down A Dream | Tom Petty | source:amperwave-api
2026-04-17T22:05:56.146898+00:00 | Runnin Down A Dream | Tom Petty | source:amperwave-api
2026-04-17T22:06:32.613071+00:00 | Runnin Down A Dream | Tom Petty | source:amperwave-api
2026-04-17T22:07:09.101958+00:00 | Love Hurts | Nazareth | source:amperwave-api
2026-04-17T22:07:44.807520+00:00 | Love Hurts | Nazareth | source:amperwave-api
2026-04-17T22:08:20.137185+00:00 | Love Hurts | Nazareth | source:amperwave-api
2026-04-17T22:08:55.454615+00:00 | Love Hurts | Nazareth | source:amperwave-api
2026-04-17T22:09:31.212827+00:00 | Love Hurts | Nazareth | source:amperwave-api
2026-04-17T22:10:08.360055+00:00 | Love Hurts | Nazareth | source:amperwave-api
2026-04-17T22:10:46.015435+00:00 | Foolin | Def Leppard | source:amperwave-api
2026-04-17T22:11:21.753842+00:00 | Foolin | Def Leppard | source:amperwave-api
2026-04-17T22:11:57.333772+00:00 | Foolin | Def Leppard | source:amperwave-api
2026-04-17T22:12:32.426008+00:00 | Foolin | Def Leppard | source:amperwave-api
2026-04-17T22:13:08.332558+00:00 | Foolin | Def Leppard | source:amperwave-api
2026-04-17T22:13:44.300515+00:00 | Foolin | Def Leppard | source:amperwave-api
2026-04-17T22:14:42.639105+00:00 | Foolin | Def Leppard | source:amperwave-api
2026-04-17T22:15:19.623954+00:00 | Two Tickets To Paradise | Eddie Money | source:amperwave-api
2026-04-17T22:15:55.923883+00:00 | Two Tickets To Paradise | Eddie Money | source:amperwave-api
2026-04-17T22:17:28.886787+00:00 | Two Tickets To Paradise | Eddie Money | source:amperwave-api
2026-04-17T22:18:05.435466+00:00 | Two Tickets To Paradise | Eddie Money | source:amperwave-api
2026-04-17T22:18:42.214689+00:00 | Two Tickets To Paradise | Eddie Money | source:amperwave-api
2026-04-17T22:19:54.878488+00:00 | Baba Oriley | Who | source:amperwave-api
2026-04-17T22:20:30.918165+00:00 | Baba Oriley | Who | source:amperwave-api
2026-04-17T22:21:06.815403+00:00 | Baba Oriley | Who | source:amperwave-api
2026-04-17T22:22:20.929434+00:00 | Baba Oriley | Who | source:amperwave-api
2026-04-17T22:22:56.552787+00:00 | Baba Oriley | Who | source:amperwave-api
2026-04-17T22:23:32.261880+00:00 | Baba Oriley | Who | source:amperwave-api
2026-04-17T22:24:32.762743+00:00 | Baba Oriley | Who | source:amperwave-api
2026-04-17T22:25:09.215926+00:00 | Working For The Weekend | Loverboy | source:amperwave-api
2026-04-17T22:25:45.278802+00:00 | Working For The Weekend | Loverboy | source:amperwave-api
2026-04-17T22:26:51.811932+00:00 | Working For The Weekend | Loverboy | source:amperwave-api
2026-04-17T22:27:27.436774+00:00 | Working For The Weekend | Loverboy | source:amperwave-api
2026-04-17T22:28:05.566301+00:00 | Working For The Weekend | Loverboy | source:amperwave-api
2026-04-17T22:28:41.805336+00:00 | Alive | Pearl Jam | source:amperwave-api
2026-04-17T22:29:17.643750+00:00 | Alive | Pearl Jam | source:amperwave-api
2026-04-17T22:29:53.412275+00:00 | Alive | Pearl Jam | source:amperwave-api
2026-04-17T22:30:29.553453+00:00 | Alive | Pearl Jam | source:amperwave-api
2026-04-17T22:31:06.308796+00:00 | Alive | Pearl Jam | source:amperwave-api
2026-04-17T22:31:42.803463+00:00 | Alive | Pearl Jam | source:amperwave-api
2026-04-17T22:32:18.660252+00:00 | Alive | Pearl Jam | source:amperwave-api
2026-04-17T22:32:54.531751+00:00 | Alive | Pearl Jam | source:amperwave-api
2026-04-17T22:33:30.177781+00:00 | Alive | Pearl Jam | source:amperwave-api
2026-04-17T22:34:06.374265+00:00 | Alive | Pearl Jam | source:amperwave-api
2026-04-17T22:34:41.895328+00:00 | Alive | Pearl Jam | source:amperwave-api
2026-04-17T22:35:17.942788+00:00 | Alive | Pearl Jam | source:amperwave-api
2026-04-17T22:35:54.527085+00:00 | Alive | Pearl Jam | source:amperwave-api
2026-04-17T22:36:44.536746+00:00 | Alive | Pearl Jam | source:amperwave-api
2026-04-17T22:37:21.692945+00:00 | Alive | Pearl Jam | source:amperwave-api
2026-04-17T22:37:58.866037+00:00 | Alive | Pearl Jam | source:amperwave-api
2026-04-17T22:39:31.991255+00:00 | Alive | Pearl Jam | source:amperwave-api
2026-04-17T22:40:10.208391+00:00 | Alive | Pearl Jam | source:amperwave-api
2026-04-17T22:40:46.321368+00:00 | Alive | Pearl Jam | source:amperwave-api
2026-04-17T22:41:39.422132+00:00 | Alive | Pearl Jam | source:amperwave-api
2026-04-17T22:42:15.942468+00:00 | Learning To Fly | Pink Floyd | source:amperwave-api
2026-04-17T22:42:53.266152+00:00 | Learning To Fly | Pink Floyd | source:amperwave-api
2026-04-17T22:43:29.503784+00:00 | Learning To Fly | Pink Floyd | source:amperwave-api
2026-04-17T22:44:13.594938+00:00 | Learning To Fly | Pink Floyd | source:amperwave-api
2026-04-17T22:44:49.990448+00:00 | Learning To Fly | Pink Floyd | source:amperwave-api
2026-04-17T22:45:26.020653+00:00 | Learning To Fly | Pink Floyd | source:amperwave-api
2026-04-17T22:46:58.297935+00:00 | Cat Scratch Fever | Ted Nugent | source:amperwave-api
2026-04-17T22:47:34.823823+00:00 | Cat Scratch Fever | Ted Nugent | source:amperwave-api
2026-04-17T22:48:12.548161+00:00 | Cat Scratch Fever | Ted Nugent | source:amperwave-api
2026-04-17T22:49:19.650784+00:00 | Cat Scratch Fever | Ted Nugent | source:amperwave-api
2026-04-17T22:49:55.699315+00:00 | Cat Scratch Fever | Ted Nugent | source:amperwave-api
2026-04-17T22:50:32.395449+00:00 | Cat Scratch Fever | Ted Nugent | source:amperwave-api
2026-04-17T22:51:09.317778+00:00 | Cat Scratch Fever | Ted Nugent | source:amperwave-api
2026-04-17T22:51:44.881986+00:00 | Cat Scratch Fever | Ted Nugent | source:amperwave-api
2026-04-17T22:52:21.132939+00:00 | Cat Scratch Fever | Ted Nugent | source:amperwave-api
2026-04-17T22:52:56.559170+00:00 | Cat Scratch Fever | Ted Nugent | source:amperwave-api
2026-04-17T22:53:32.283472+00:00 | Cat Scratch Fever | Ted Nugent | source:amperwave-api
2026-04-17T22:54:09.490198+00:00 | Cat Scratch Fever | Ted Nugent | source:amperwave-api
2026-04-17T22:54:45.042832+00:00 | Cat Scratch Fever | Ted Nugent | source:amperwave-api
2026-04-17T22:55:20.790873+00:00 | Cat Scratch Fever | Ted Nugent | source:amperwave-api
2026-04-17T22:55:57.557269+00:00 | Cat Scratch Fever | Ted Nugent | source:amperwave-api
2026-04-17T22:56:33.533661+00:00 | Cat Scratch Fever | Ted Nugent | source:amperwave-api
2026-04-17T22:57:10.322489+00:00 | Cat Scratch Fever | Ted Nugent | source:amperwave-api
2026-04-17T22:57:45.984332+00:00 | Shake It Up | Cars | source:amperwave-api
2026-04-17T22:58:40.902520+00:00 | Shake It Up | Cars | source:amperwave-api
2026-04-17T22:59:17.001994+00:00 | Shake It Up | Cars | source:amperwave-api
2026-04-17T22:59:52.295032+00:00 | Shake It Up | Cars | source:amperwave-api
2026-04-17T23:00:28.907227+00:00 | Shake It Up | Cars | source:amperwave-api
2026-04-17T23:01:14.664089+00:00 | Shake It Up | Cars | source:amperwave-api
2026-04-17T23:01:51.370646+00:00 | Radar Love | Golden Earing | source:amperwave-api
2026-04-17T23:02:28.351837+00:00 | Radar Love | Golden Earing | source:amperwave-api
2026-04-17T23:03:37.987922+00:00 | Radar Love | Golden Earing | source:amperwave-api
2026-04-17T23:04:13.747812+00:00 | Radar Love | Golden Earing | source:amperwave-api
2026-04-17T23:04:49.582637+00:00 | Radar Love | Golden Earing | source:amperwave-api
2026-04-17T23:05:25.139455+00:00 | Radar Love | Golden Earing | source:amperwave-api
2026-04-17T23:06:08.516612+00:00 | Radar Love | Golden Earing | source:amperwave-api
2026-04-17T23:06:44.296221+00:00 | Radar Love | Golden Earing | source:amperwave-api
2026-04-17T23:07:19.720931+00:00 | Radar Love | Golden Earing | source:amperwave-api
2026-04-17T23:08:22.643222+00:00 | Tom Sawyer | Rush | source:amperwave-api
2026-04-17T23:08:57.967913+00:00 | Tom Sawyer | Rush | source:amperwave-api
2026-04-17T23:09:33.889116+00:00 | Tom Sawyer | Rush | source:amperwave-api
2026-04-17T23:10:30.536216+00:00 | Tom Sawyer | Rush | source:amperwave-api
2026-04-17T23:11:06.620927+00:00 | Tom Sawyer | Rush | source:amperwave-api
2026-04-17T23:11:42.207603+00:00 | Tom Sawyer | Rush | source:amperwave-api
2026-04-17T23:12:18.417715+00:00 | Tom Sawyer | Rush | source:amperwave-api
2026-04-17T23:12:54.771043+00:00 | Fire | Jimi Hendrix | source:amperwave-api
2026-04-17T23:13:30.950338+00:00 | Fire | Jimi Hendrix | source:amperwave-api
2026-04-17T23:14:06.927746+00:00 | Fire | Jimi Hendrix | source:amperwave-api
2026-04-17T23:14:42.597835+00:00 | Fire | Jimi Hendrix | source:amperwave-api
2026-04-17T23:15:18.694286+00:00 | Fire | Jimi Hendrix | source:amperwave-api
2026-04-17T23:15:55.166889+00:00 | Round And Round | Ratt | source:amperwave-api
2026-04-17T23:16:31.995741+00:00 | Round And Round | Ratt | source:amperwave-api
2026-04-17T23:17:08.280319+00:00 | Round And Round | Ratt | source:amperwave-api
2026-04-17T23:17:45.390953+00:00 | Round And Round | Ratt | source:amperwave-api
2026-04-17T23:18:21.801703+00:00 | Round And Round | Ratt | source:amperwave-api
2026-04-17T23:18:56.492594+00:00 | Round And Round | Ratt | source:amperwave-api
2026-04-17T23:19:43.744263+00:00 | Round And Round | Ratt | source:amperwave-api
2026-04-17T23:20:19.596967+00:00 | My Hero | Foo Fighters | source:amperwave-api
2026-04-17T23:20:56.623069+00:00 | My Hero | Foo Fighters | source:amperwave-api
2026-04-17T23:22:07.106332+00:00 | My Hero | Foo Fighters | source:amperwave-api
2026-04-17T23:22:43.651228+00:00 | My Hero | Foo Fighters | source:amperwave-api
2026-04-17T23:23:19.643477+00:00 | My Hero | Foo Fighters | source:amperwave-api
2026-04-17T23:23:56.105615+00:00 | My Hero | Foo Fighters | source:amperwave-api
2026-04-17T23:24:37.926664+00:00 | The Chain | Fleetwood Mac | source:amperwave-api
2026-04-17T23:25:13.640081+00:00 | The Chain | Fleetwood Mac | source:amperwave-api
2026-04-17T23:25:49.750721+00:00 | The Chain | Fleetwood Mac | source:amperwave-api
2026-04-17T23:27:21.009727+00:00 | The Chain | Fleetwood Mac | source:amperwave-api
2026-04-17T23:27:57.383232+00:00 | The Chain | Fleetwood Mac | source:amperwave-api
2026-04-17T23:28:33.352128+00:00 | The Chain | Fleetwood Mac | source:amperwave-api
2026-04-17T23:29:32.752079+00:00 | Living After Midnight | Judas Priest | source:amperwave-api
2026-04-17T23:30:10.270752+00:00 | Living After Midnight | Judas Priest | source:amperwave-api
2026-04-17T23:30:46.010494+00:00 | Living After Midnight | Judas Priest | source:amperwave-api
2026-04-17T23:31:54.781509+00:00 | Living After Midnight | Judas Priest | source:amperwave-api
2026-04-17T23:32:31.150904+00:00 | Living After Midnight | Judas Priest | source:amperwave-api
2026-04-17T23:33:06.897059+00:00 | Living After Midnight | Judas Priest | source:amperwave-api
2026-04-17T23:33:42.258614+00:00 | Living After Midnight | Judas Priest | source:amperwave-api
2026-04-17T23:34:18.344304+00:00 | Living After Midnight | Judas Priest | source:amperwave-api
2026-04-17T23:34:56.761885+00:00 | Living After Midnight | Judas Priest | source:amperwave-api
2026-04-17T23:35:32.240162+00:00 | Living After Midnight | Judas Priest | source:amperwave-api
2026-04-17T23:36:07.495902+00:00 | Living After Midnight | Judas Priest | source:amperwave-api
2026-04-17T23:36:44.660570+00:00 | Living After Midnight | Judas Priest | source:amperwave-api
2026-04-17T23:37:20.190872+00:00 | Living After Midnight | Judas Priest | source:amperwave-api
2026-04-17T23:37:56.329043+00:00 | Living After Midnight | Judas Priest | source:amperwave-api
2026-04-17T23:38:32.506392+00:00 | Living After Midnight | Judas Priest | source:amperwave-api
2026-04-17T23:39:09.005723+00:00 | Living After Midnight | Judas Priest | source:amperwave-api
2026-04-17T23:39:44.315979+00:00 | Living After Midnight | Judas Priest | source:amperwave-api
2026-04-17T23:40:19.932691+00:00 | White Room | Cream | source:amperwave-api
2026-04-17T23:40:55.512600+00:00 | White Room | Cream | source:amperwave-api
2026-04-17T23:41:49.797138+00:00 | White Room | Cream | source:amperwave-api
2026-04-17T23:42:25.505663+00:00 | White Room | Cream | source:amperwave-api
2026-04-17T23:43:02.519885+00:00 | White Room | Cream | source:amperwave-api
2026-04-17T23:44:06.929327+00:00 | White Room | Cream | source:amperwave-api
2026-04-17T23:44:42.170265+00:00 | White Room | Cream | source:amperwave-api
2026-04-17T23:45:17.797074+00:00 | The Other Side | Aerosmith | source:amperwave-api
2026-04-17T23:46:28.876407+00:00 | The Other Side | Aerosmith | source:amperwave-api
2026-04-17T23:47:05.327352+00:00 | The Other Side | Aerosmith | source:amperwave-api
2026-04-17T23:47:41.612359+00:00 | The Other Side | Aerosmith | source:amperwave-api
2026-04-17T23:48:46.906214+00:00 | The Other Side | Aerosmith | source:amperwave-api
2026-04-17T23:49:23.343177+00:00 | The Other Side | Aerosmith | source:amperwave-api
2026-04-17T23:49:58.886307+00:00 | The Other Side | Aerosmith | source:amperwave-api
2026-04-17T23:51:06.177620+00:00 | The Other Side | Aerosmith | source:amperwave-api
2026-04-17T23:51:42.069448+00:00 | The Other Side | Aerosmith | source:amperwave-api
2026-04-17T23:52:18.829958+00:00 | The Other Side | Aerosmith | source:amperwave-api
2026-04-17T23:53:26.488154+00:00 | The Other Side | Aerosmith | source:amperwave-api
2026-04-17T23:54:01.673492+00:00 | The Other Side | Aerosmith | source:amperwave-api
2026-04-17T23:54:38.570934+00:00 | The Other Side | Aerosmith | source:amperwave-api
2026-04-17T23:55:16.042617+00:00 | The Other Side | Aerosmith | source:amperwave-api
2026-04-17T23:55:51.943304+00:00 | Heartache Tonight | Eagles | source:amperwave-api
2026-04-17T23:56:28.194196+00:00 | Heartache Tonight | Eagles | source:amperwave-api
2026-04-17T23:57:04.423590+00:00 | Heartache Tonight | Eagles | source:amperwave-api
2026-04-17T23:57:40.077651+00:00 | Heartache Tonight | Eagles | source:amperwave-api
2026-04-17T23:58:17.196983+00:00 | Heartache Tonight | Eagles | source:amperwave-api
2026-04-17T23:58:52.384062+00:00 | Heartache Tonight | Eagles | source:amperwave-api
2026-04-17T23:59:28.264110+00:00 | Heartache Tonight | Eagles | source:amperwave-api
