2026-04-16T00:00:07.764678+00:00 | Beast Of Burden | Rolling Stones | source:amperwave-api
2026-04-16T18:02:29.829979+00:00 | Lucky Man | Emerson, Lake, And Palmer | source:amperwave-api
2026-04-16T18:03:06.927961+00:00 | Lucky Man | Emerson, Lake, And Palmer | source:amperwave-api
2026-04-16T18:03:44.276430+00:00 | Lucky Man | Emerson, Lake, And Palmer | source:amperwave-api
2026-04-16T18:04:19.918254+00:00 | Lucky Man | Emerson, Lake, And Palmer | source:amperwave-api
2026-04-16T18:06:04.125125+00:00 | Lucky Man | Emerson, Lake, And Palmer | source:amperwave-api
2026-04-16T18:06:40.231193+00:00 | Shot In The Dark | Ozzy Osbourne | source:amperwave-api
2026-04-16T18:07:17.984278+00:00 | Shot In The Dark | Ozzy Osbourne | source:amperwave-api
2026-04-16T18:07:54.424070+00:00 | Shot In The Dark | Ozzy Osbourne | source:amperwave-api
2026-04-16T18:08:30.315112+00:00 | Shot In The Dark | Ozzy Osbourne | source:amperwave-api
2026-04-16T18:09:08.053427+00:00 | Shot In The Dark | Ozzy Osbourne | source:amperwave-api
2026-04-16T18:10:58.902086+00:00 | Behind Blue Eyes | Who | source:amperwave-api
2026-04-16T18:11:35.348033+00:00 | Behind Blue Eyes | Who | source:amperwave-api
2026-04-16T18:12:11.574434+00:00 | Behind Blue Eyes | Who | source:amperwave-api
2026-04-16T18:12:47.526677+00:00 | Behind Blue Eyes | Who | source:amperwave-api
2026-04-16T18:13:26.457931+00:00 | Behind Blue Eyes | Who | source:amperwave-api
2026-04-16T18:14:02.421259+00:00 | Behind Blue Eyes | Who | source:amperwave-api
2026-04-16T18:15:49.593414+00:00 | Small Town | John Mellencamp | source:amperwave-api
2026-04-16T18:16:26.469236+00:00 | Small Town | John Mellencamp | source:amperwave-api
2026-04-16T18:17:04.156246+00:00 | Small Town | John Mellencamp | source:amperwave-api
2026-04-16T18:17:40.275239+00:00 | Small Town | John Mellencamp | source:amperwave-api
2026-04-16T18:18:17.892292+00:00 | Small Town | John Mellencamp | source:amperwave-api
2026-04-16T18:18:55.586639+00:00 | Big Empty | Stone Temple Pilots | source:amperwave-api
2026-04-16T18:19:32.425298+00:00 | Big Empty | Stone Temple Pilots | source:amperwave-api
2026-04-16T18:20:13.992875+00:00 | Big Empty | Stone Temple Pilots | source:amperwave-api
2026-04-16T18:20:53.414396+00:00 | Big Empty | Stone Temple Pilots | source:amperwave-api
2026-04-16T18:21:31.853643+00:00 | Big Empty | Stone Temple Pilots | source:amperwave-api
2026-04-16T18:22:08.305065+00:00 | Big Empty | Stone Temple Pilots | source:amperwave-api
2026-04-16T18:22:46.030145+00:00 | Big Empty | Stone Temple Pilots | source:amperwave-api
2026-04-16T18:23:22.786712+00:00 | Big Empty | Stone Temple Pilots | source:amperwave-api
2026-04-16T18:23:59.787893+00:00 | Lifes Been Good | Joe Walsh | source:amperwave-api
2026-04-16T18:24:36.581451+00:00 | Lifes Been Good | Joe Walsh | source:amperwave-api
2026-04-16T18:25:17.685202+00:00 | Lifes Been Good | Joe Walsh | source:amperwave-api
2026-04-16T18:25:55.120965+00:00 | Lifes Been Good | Joe Walsh | source:amperwave-api
2026-04-16T18:26:31.198227+00:00 | Lifes Been Good | Joe Walsh | source:amperwave-api
2026-04-16T18:27:15.464388+00:00 | Lifes Been Good | Joe Walsh | source:amperwave-api
2026-04-16T18:27:55.598070+00:00 | Lifes Been Good | Joe Walsh | source:amperwave-api
2026-04-16T18:28:34.007888+00:00 | Lifes Been Good | Joe Walsh | source:amperwave-api
2026-04-16T18:29:11.319764+00:00 | Lifes Been Good | Joe Walsh | source:amperwave-api
2026-04-16T18:29:48.586389+00:00 | Lifes Been Good | Joe Walsh | source:amperwave-api
2026-04-16T18:32:00.374326+00:00 | I Love Rock N Roll | Joan Jett The Blackhearts | source:amperwave-api
2026-04-16T18:32:36.862283+00:00 | I Love Rock N Roll | Joan Jett The Blackhearts | source:amperwave-api
2026-04-16T18:33:13.715445+00:00 | I Love Rock N Roll | Joan Jett The Blackhearts | source:amperwave-api
2026-04-16T18:33:51.140449+00:00 | I Love Rock N Roll | Joan Jett The Blackhearts | source:amperwave-api
2026-04-16T18:34:27.111156+00:00 | I Love Rock N Roll | Joan Jett The Blackhearts | source:amperwave-api
2026-04-16T18:35:03.613557+00:00 | I Love Rock N Roll | Joan Jett The Blackhearts | source:amperwave-api
2026-04-16T18:36:58.669921+00:00 | I Love Rock N Roll | Joan Jett The Blackhearts | source:amperwave-api
2026-04-16T18:37:35.076106+00:00 | I Love Rock N Roll | Joan Jett The Blackhearts | source:amperwave-api
2026-04-16T18:38:13.261089+00:00 | I Love Rock N Roll | Joan Jett The Blackhearts | source:amperwave-api
2026-04-16T18:38:49.823590+00:00 | I Love Rock N Roll | Joan Jett The Blackhearts | source:amperwave-api
2026-04-16T18:39:27.321366+00:00 | I Love Rock N Roll | Joan Jett The Blackhearts | source:amperwave-api
2026-04-16T18:40:06.070140+00:00 | I Love Rock N Roll | Joan Jett The Blackhearts | source:amperwave-api
2026-04-16T18:40:42.695448+00:00 | I Love Rock N Roll | Joan Jett The Blackhearts | source:amperwave-api
2026-04-16T18:42:40.850144+00:00 | All Along The Watchtower | Jimi Hendrix | source:amperwave-api
2026-04-16T18:43:18.309753+00:00 | All Along The Watchtower | Jimi Hendrix | source:amperwave-api
2026-04-16T18:43:57.766710+00:00 | All Along The Watchtower | Jimi Hendrix | source:amperwave-api
2026-04-16T18:44:34.585551+00:00 | All Along The Watchtower | Jimi Hendrix | source:amperwave-api
2026-04-16T18:45:10.250774+00:00 | All Along The Watchtower | Jimi Hendrix | source:amperwave-api
2026-04-16T18:45:47.537941+00:00 | All Along The Watchtower | Jimi Hendrix | source:amperwave-api
2026-04-16T18:46:24.398147+00:00 | All Along The Watchtower | Jimi Hendrix | source:amperwave-api
2026-04-16T18:47:55.738775+00:00 | Refugee | Tom Petty The Heartbreakers | source:amperwave-api
2026-04-16T18:48:31.142031+00:00 | Refugee | Tom Petty The Heartbreakers | source:amperwave-api
2026-04-16T18:49:07.222643+00:00 | Refugee | Tom Petty The Heartbreakers | source:amperwave-api
2026-04-16T18:49:42.238508+00:00 | Refugee | Tom Petty The Heartbreakers | source:amperwave-api
2026-04-16T18:50:18.909931+00:00 | Refugee | Tom Petty The Heartbreakers | source:amperwave-api
2026-04-16T18:50:54.672434+00:00 | Refugee | Tom Petty The Heartbreakers | source:amperwave-api
2026-04-16T18:51:30.205140+00:00 | Refugee | Tom Petty The Heartbreakers | source:amperwave-api
2026-04-16T18:52:55.799501+00:00 | Refugee | Tom Petty The Heartbreakers | source:amperwave-api
2026-04-16T18:53:32.929476+00:00 | Refugee | Tom Petty The Heartbreakers | source:amperwave-api
2026-04-16T18:54:08.192776+00:00 | Refugee | Tom Petty The Heartbreakers | source:amperwave-api
2026-04-16T18:54:45.492819+00:00 | Refugee | Tom Petty The Heartbreakers | source:amperwave-api
2026-04-16T18:55:21.896119+00:00 | Refugee | Tom Petty The Heartbreakers | source:amperwave-api
2026-04-16T18:55:57.077842+00:00 | Refugee | Tom Petty The Heartbreakers | source:amperwave-api
2026-04-16T18:57:37.691987+00:00 | Center Field | John Fogerty | source:amperwave-api
2026-04-16T18:58:13.800452+00:00 | Center Field | John Fogerty | source:amperwave-api
2026-04-16T18:58:50.721460+00:00 | Center Field | John Fogerty | source:amperwave-api
2026-04-16T18:59:27.290493+00:00 | Center Field | John Fogerty | source:amperwave-api
2026-04-16T19:00:03.933208+00:00 | Center Field | John Fogerty | source:amperwave-api
2026-04-16T19:00:43.136447+00:00 | Center Field | John Fogerty | source:amperwave-api
2026-04-16T19:01:18.721564+00:00 | Feeling That Way/Anytime | Journey | source:amperwave-api
2026-04-16T19:01:54.751105+00:00 | Feeling That Way/Anytime | Journey | source:amperwave-api
2026-04-16T19:02:30.268436+00:00 | Feeling That Way/Anytime | Journey | source:amperwave-api
2026-04-16T19:03:09.928345+00:00 | Feeling That Way/Anytime | Journey | source:amperwave-api
2026-04-16T19:03:46.811826+00:00 | Feeling That Way/Anytime | Journey | source:amperwave-api
2026-04-16T19:04:23.406772+00:00 | Feeling That Way/Anytime | Journey | source:amperwave-api
2026-04-16T19:04:59.617604+00:00 | Feeling That Way/Anytime | Journey | source:amperwave-api
2026-04-16T19:05:37.913687+00:00 | Feeling That Way/Anytime | Journey | source:amperwave-api
2026-04-16T19:06:14.096605+00:00 | Feeling That Way/Anytime | Journey | source:amperwave-api
2026-04-16T19:06:49.955891+00:00 | Feeling That Way/Anytime | Journey | source:amperwave-api
2026-04-16T19:07:28.656790+00:00 | Feeling That Way/Anytime | Journey | source:amperwave-api
2026-04-16T19:08:08.420742+00:00 | Cocaine | Eric Clapton | source:amperwave-api
2026-04-16T19:08:46.759752+00:00 | Cocaine | Eric Clapton | source:amperwave-api
2026-04-16T19:09:23.816481+00:00 | Cocaine | Eric Clapton | source:amperwave-api
2026-04-16T19:10:01.305152+00:00 | Cocaine | Eric Clapton | source:amperwave-api
2026-04-16T19:10:37.377704+00:00 | Cocaine | Eric Clapton | source:amperwave-api
2026-04-16T19:11:14.544432+00:00 | Cocaine | Eric Clapton | source:amperwave-api
2026-04-16T19:11:50.426555+00:00 | Cocaine | Eric Clapton | source:amperwave-api
2026-04-16T19:13:32.687437+00:00 | Dont Cry | Guns N Roses | source:amperwave-api
2026-04-16T19:14:09.659904+00:00 | Dont Cry | Guns N Roses | source:amperwave-api
2026-04-16T19:14:45.364983+00:00 | Dont Cry | Guns N Roses | source:amperwave-api
2026-04-16T19:15:22.747135+00:00 | Dont Cry | Guns N Roses | source:amperwave-api
2026-04-16T19:16:00.308484+00:00 | Dont Cry | Guns N Roses | source:amperwave-api
2026-04-16T19:16:37.466333+00:00 | Dont Cry | Guns N Roses | source:amperwave-api
2026-04-16T19:17:14.144602+00:00 | Ready For Love | Bad Company | source:amperwave-api
2026-04-16T19:17:50.462494+00:00 | Ready For Love | Bad Company | source:amperwave-api
2026-04-16T19:18:32.215336+00:00 | Ready For Love | Bad Company | source:amperwave-api
2026-04-16T19:19:09.835692+00:00 | Ready For Love | Bad Company | source:amperwave-api
2026-04-16T19:19:45.049929+00:00 | Ready For Love | Bad Company | source:amperwave-api
2026-04-16T19:20:24.359412+00:00 | Ready For Love | Bad Company | source:amperwave-api
2026-04-16T19:21:52.755612+00:00 | Ready For Love | Bad Company | source:amperwave-api
2026-04-16T19:22:29.847480+00:00 | Crazy Little Thing Called Love | Queen | source:amperwave-api
2026-04-16T19:23:10.399233+00:00 | Crazy Little Thing Called Love | Queen | source:amperwave-api
2026-04-16T19:23:47.787155+00:00 | Crazy Little Thing Called Love | Queen | source:amperwave-api
2026-04-16T19:24:24.161311+00:00 | Crazy Little Thing Called Love | Queen | source:amperwave-api
2026-04-16T19:25:00.243471+00:00 | Rock And Roll Hoochie Koo | Rick Derringer | source:amperwave-api
2026-04-16T19:25:36.436248+00:00 | Rock And Roll Hoochie Koo | Rick Derringer | source:amperwave-api
2026-04-16T19:26:13.604380+00:00 | Rock And Roll Hoochie Koo | Rick Derringer | source:amperwave-api
2026-04-16T19:26:50.352993+00:00 | Rock And Roll Hoochie Koo | Rick Derringer | source:amperwave-api
2026-04-16T19:27:27.561515+00:00 | Rock And Roll Hoochie Koo | Rick Derringer | source:amperwave-api
2026-04-16T19:28:05.147287+00:00 | Rock And Roll Hoochie Koo | Rick Derringer | source:amperwave-api
2026-04-16T19:30:13.322027+00:00 | Take The Money And Run | Steve Miller Band | source:amperwave-api
2026-04-16T19:30:49.955835+00:00 | Take The Money And Run | Steve Miller Band | source:amperwave-api
2026-04-16T19:31:25.554631+00:00 | Turn The Page | Metallica | source:amperwave-api
2026-04-16T19:32:05.906861+00:00 | Turn The Page | Metallica | source:amperwave-api
2026-04-16T19:32:42.447346+00:00 | Turn The Page | Metallica | source:amperwave-api
2026-04-16T19:33:19.707780+00:00 | Turn The Page | Metallica | source:amperwave-api
2026-04-16T19:33:56.320096+00:00 | Turn The Page | Metallica | source:amperwave-api
2026-04-16T19:34:33.547910+00:00 | Turn The Page | Metallica | source:amperwave-api
2026-04-16T19:36:11.686568+00:00 | Turn The Page | Metallica | source:amperwave-api
2026-04-16T19:36:48.249054+00:00 | Turn The Page | Metallica | source:amperwave-api
2026-04-16T19:37:24.201639+00:00 | Turn The Page | Metallica | source:amperwave-api
2026-04-16T19:37:59.841081+00:00 | Turn The Page | Metallica | source:amperwave-api
2026-04-16T19:38:36.503375+00:00 | Turn The Page | Metallica | source:amperwave-api
2026-04-16T19:39:14.599329+00:00 | Turn The Page | Metallica | source:amperwave-api
2026-04-16T19:40:57.159895+00:00 | Turn The Page | Metallica | source:amperwave-api
2026-04-16T19:41:33.482137+00:00 | Turn The Page | Metallica | source:amperwave-api
2026-04-16T19:42:09.332394+00:00 | Turn The Page | Metallica | source:amperwave-api
2026-04-16T19:42:45.411697+00:00 | Turn The Page | Metallica | source:amperwave-api
2026-04-16T19:43:24.526271+00:00 | Turn The Page | Metallica | source:amperwave-api
2026-04-16T19:44:01.461346+00:00 | Rag Doll | Aerosmith | source:amperwave-api
2026-04-16T19:44:38.332921+00:00 | Rag Doll | Aerosmith | source:amperwave-api
2026-04-16T19:46:14.026435+00:00 | Rag Doll | Aerosmith | source:amperwave-api
2026-04-16T19:46:51.152749+00:00 | Rag Doll | Aerosmith | source:amperwave-api
2026-04-16T19:47:26.710531+00:00 | Rag Doll | Aerosmith | source:amperwave-api
2026-04-16T19:48:03.025336+00:00 | Baby Hold On | Eddie Money | source:amperwave-api
2026-04-16T19:48:39.599957+00:00 | Baby Hold On | Eddie Money | source:amperwave-api
2026-04-16T19:49:16.849915+00:00 | Baby Hold On | Eddie Money | source:amperwave-api
2026-04-16T19:49:53.738959+00:00 | Baby Hold On | Eddie Money | source:amperwave-api
2026-04-16T19:50:29.973506+00:00 | Baby Hold On | Eddie Money | source:amperwave-api
2026-04-16T19:51:07.005509+00:00 | Baby Hold On | Eddie Money | source:amperwave-api
2026-04-16T19:51:43.232601+00:00 | Baby Hold On | Eddie Money | source:amperwave-api
2026-04-16T19:52:19.608349+00:00 | Baby Hold On | Eddie Money | source:amperwave-api
2026-04-16T19:52:56.695912+00:00 | Baby Hold On | Eddie Money | source:amperwave-api
2026-04-16T19:53:34.503032+00:00 | Baby Hold On | Eddie Money | source:amperwave-api
2026-04-16T19:54:11.593053+00:00 | Baby Hold On | Eddie Money | source:amperwave-api
2026-04-16T19:54:47.879337+00:00 | Baby Hold On | Eddie Money | source:amperwave-api
2026-04-16T19:55:24.175857+00:00 | Baby Hold On | Eddie Money | source:amperwave-api
2026-04-16T19:56:00.818954+00:00 | Baby Hold On | Eddie Money | source:amperwave-api
2026-04-16T19:56:38.218168+00:00 | Baby Hold On | Eddie Money | source:amperwave-api
2026-04-16T19:57:14.885810+00:00 | Baby Hold On | Eddie Money | source:amperwave-api
2026-04-16T19:57:50.822594+00:00 | Baby Hold On | Eddie Money | source:amperwave-api
2026-04-16T19:58:29.681199+00:00 | Baby Hold On | Eddie Money | source:amperwave-api
2026-04-16T19:59:05.646815+00:00 | Point Of Know Return | Kansas | source:amperwave-api
2026-04-16T19:59:41.852163+00:00 | Point Of Know Return | Kansas | source:amperwave-api
2026-04-16T20:00:22.472249+00:00 | Point Of Know Return | Kansas | source:amperwave-api
2026-04-16T20:00:59.356566+00:00 | Point Of Know Return | Kansas | source:amperwave-api
2026-04-16T20:02:33.857893+00:00 | Time Is On My Side | Rolling Stones | source:amperwave-api
2026-04-16T20:03:11.707064+00:00 | Time Is On My Side | Rolling Stones | source:amperwave-api
2026-04-16T20:03:48.514426+00:00 | Time Is On My Side | Rolling Stones | source:amperwave-api
2026-04-16T20:04:26.142573+00:00 | Time Is On My Side | Rolling Stones | source:amperwave-api
2026-04-16T20:05:03.478096+00:00 | Time Is On My Side | Rolling Stones | source:amperwave-api
2026-04-16T20:05:40.721819+00:00 | Time Is On My Side | Rolling Stones | source:amperwave-api
2026-04-16T20:06:17.345836+00:00 | Its Only Rock And Roll (But I Like It) | Rolling Stones | source:amperwave-api
2026-04-16T20:06:53.448775+00:00 | Its Only Rock And Roll (But I Like It) | Rolling Stones | source:amperwave-api
2026-04-16T20:07:30.189798+00:00 | Its Only Rock And Roll (But I Like It) | Rolling Stones | source:amperwave-api
2026-04-16T20:08:06.472007+00:00 | Its Only Rock And Roll (But I Like It) | Rolling Stones | source:amperwave-api
2026-04-16T20:10:00.341889+00:00 | Its Only Rock And Roll (But I Like It) | Rolling Stones | source:amperwave-api
2026-04-16T20:10:40.853315+00:00 | Its Only Rock And Roll (But I Like It) | Rolling Stones | source:amperwave-api
2026-04-16T20:11:18.672640+00:00 | Satisfaction | Rolling Stones | source:amperwave-api
2026-04-16T20:11:55.290366+00:00 | Satisfaction | Rolling Stones | source:amperwave-api
2026-04-16T20:12:33.250462+00:00 | Satisfaction | Rolling Stones | source:amperwave-api
2026-04-16T20:13:10.006058+00:00 | Satisfaction | Rolling Stones | source:amperwave-api
2026-04-16T20:13:46.150120+00:00 | Satisfaction | Rolling Stones | source:amperwave-api
2026-04-16T20:14:22.798907+00:00 | Satisfaction | Rolling Stones | source:amperwave-api
2026-04-16T20:16:32.862773+00:00 | Youve Got Another Thing Comin | Judas Priest | source:amperwave-api
2026-04-16T20:17:08.560471+00:00 | Youve Got Another Thing Comin | Judas Priest | source:amperwave-api
2026-04-16T20:17:43.359340+00:00 | Youve Got Another Thing Comin | Judas Priest | source:amperwave-api
2026-04-16T20:18:18.550089+00:00 | Youve Got Another Thing Comin | Judas Priest | source:amperwave-api
2026-04-16T20:18:53.305957+00:00 | Youve Got Another Thing Comin | Judas Priest | source:amperwave-api
2026-04-16T20:19:29.941301+00:00 | Youve Got Another Thing Comin | Judas Priest | source:amperwave-api
2026-04-16T20:20:06.374127+00:00 | Youve Got Another Thing Comin | Judas Priest | source:amperwave-api
2026-04-16T20:21:28.663901+00:00 | Glycerine | Bush | source:amperwave-api
2026-04-16T20:22:07.104174+00:00 | Glycerine | Bush | source:amperwave-api
2026-04-16T20:22:44.104683+00:00 | Glycerine | Bush | source:amperwave-api
2026-04-16T20:23:22.254618+00:00 | Glycerine | Bush | source:amperwave-api
2026-04-16T20:23:58.823258+00:00 | Glycerine | Bush | source:amperwave-api
2026-04-16T20:24:34.836521+00:00 | Dreams | Fleetwood Mac | source:amperwave-api
2026-04-16T20:25:10.970832+00:00 | Dreams | Fleetwood Mac | source:amperwave-api
2026-04-16T20:26:35.340483+00:00 | Dreams | Fleetwood Mac | source:amperwave-api
2026-04-16T20:27:12.386281+00:00 | Dreams | Fleetwood Mac | source:amperwave-api
2026-04-16T20:27:47.896497+00:00 | Dreams | Fleetwood Mac | source:amperwave-api
2026-04-16T20:28:27.415099+00:00 | Dreams | Fleetwood Mac | source:amperwave-api
2026-04-16T20:29:03.230233+00:00 | Against The Wind | Bob Seger The Silver Bullet Band | source:amperwave-api
2026-04-16T20:29:39.341276+00:00 | Against The Wind | Bob Seger The Silver Bullet Band | source:amperwave-api
2026-04-16T20:30:17.934125+00:00 | Against The Wind | Bob Seger The Silver Bullet Band | source:amperwave-api
2026-04-16T20:32:04.178678+00:00 | Against The Wind | Bob Seger The Silver Bullet Band | source:amperwave-api
2026-04-16T20:32:40.636449+00:00 | Against The Wind | Bob Seger The Silver Bullet Band | source:amperwave-api
2026-04-16T20:33:16.175380+00:00 | Against The Wind | Bob Seger The Silver Bullet Band | source:amperwave-api
2026-04-16T20:33:52.947229+00:00 | Against The Wind | Bob Seger The Silver Bullet Band | source:amperwave-api
2026-04-16T20:34:28.593588+00:00 | Against The Wind | Bob Seger The Silver Bullet Band | source:amperwave-api
2026-04-16T20:35:04.765239+00:00 | Against The Wind | Bob Seger The Silver Bullet Band | source:amperwave-api
2026-04-16T20:35:41.111784+00:00 | Against The Wind | Bob Seger The Silver Bullet Band | source:amperwave-api
2026-04-16T20:36:17.188488+00:00 | Against The Wind | Bob Seger The Silver Bullet Band | source:amperwave-api
2026-04-16T20:36:55.159121+00:00 | Against The Wind | Bob Seger The Silver Bullet Band | source:amperwave-api
2026-04-16T20:37:31.438857+00:00 | Against The Wind | Bob Seger The Silver Bullet Band | source:amperwave-api
2026-04-16T20:38:08.601759+00:00 | Against The Wind | Bob Seger The Silver Bullet Band | source:amperwave-api
2026-04-16T20:38:44.835139+00:00 | Against The Wind | Bob Seger The Silver Bullet Band | source:amperwave-api
2026-04-16T20:39:21.171848+00:00 | Against The Wind | Bob Seger The Silver Bullet Band | source:amperwave-api
2026-04-16T20:39:57.897413+00:00 | Against The Wind | Bob Seger The Silver Bullet Band | source:amperwave-api
2026-04-16T20:40:35.329236+00:00 | Against The Wind | Bob Seger The Silver Bullet Band | source:amperwave-api
2026-04-16T20:41:12.344519+00:00 | Ramble On | Led Zeppelin | source:amperwave-api
2026-04-16T20:41:49.632089+00:00 | Ramble On | Led Zeppelin | source:amperwave-api
2026-04-16T20:42:25.700591+00:00 | Ramble On | Led Zeppelin | source:amperwave-api
2026-04-16T20:43:02.417592+00:00 | Ramble On | Led Zeppelin | source:amperwave-api
2026-04-16T20:43:39.326860+00:00 | Ramble On | Led Zeppelin | source:amperwave-api
2026-04-16T20:44:16.164398+00:00 | Ramble On | Led Zeppelin | source:amperwave-api
2026-04-16T20:44:52.613064+00:00 | Ramble On | Led Zeppelin | source:amperwave-api
2026-04-16T20:45:27.777644+00:00 | Bad To The Bone | George Thorogood The Destroyers | source:amperwave-api
2026-04-16T20:46:03.803149+00:00 | Bad To The Bone | George Thorogood The Destroyers | source:amperwave-api
2026-04-16T20:46:39.703408+00:00 | Bad To The Bone | George Thorogood The Destroyers | source:amperwave-api
2026-04-16T20:48:22.015085+00:00 | Bad To The Bone | George Thorogood The Destroyers | source:amperwave-api
2026-04-16T20:48:58.734687+00:00 | Bad To The Bone | George Thorogood The Destroyers | source:amperwave-api
2026-04-16T20:49:35.025018+00:00 | Bad To The Bone | George Thorogood The Destroyers | source:amperwave-api
2026-04-16T20:50:11.100492+00:00 | Bad To The Bone | George Thorogood The Destroyers | source:amperwave-api
2026-04-16T20:50:46.741610+00:00 | Bad To The Bone | George Thorogood The Destroyers | source:amperwave-api
2026-04-16T20:51:22.355666+00:00 | Bad To The Bone | George Thorogood The Destroyers | source:amperwave-api
2026-04-16T20:51:59.232483+00:00 | Bad To The Bone | George Thorogood The Destroyers | source:amperwave-api
2026-04-16T20:52:35.571793+00:00 | Bad To The Bone | George Thorogood The Destroyers | source:amperwave-api
2026-04-16T20:54:02.414057+00:00 | Bad To The Bone | George Thorogood The Destroyers | source:amperwave-api
2026-04-16T20:54:38.185924+00:00 | Bad To The Bone | George Thorogood The Destroyers | source:amperwave-api
2026-04-16T20:55:13.470757+00:00 | Bad To The Bone | George Thorogood The Destroyers | source:amperwave-api
2026-04-16T20:55:49.221695+00:00 | Bad To The Bone | George Thorogood The Destroyers | source:amperwave-api
2026-04-16T20:56:24.607573+00:00 | Bad To The Bone | George Thorogood The Destroyers | source:amperwave-api
2026-04-16T20:57:01.168934+00:00 | Bad To The Bone | George Thorogood The Destroyers | source:amperwave-api
2026-04-16T20:58:34.653743+00:00 | Dirty Deeds Done Dirt Cheap | Ac/Dc | source:amperwave-api
2026-04-16T20:59:12.268129+00:00 | Dirty Deeds Done Dirt Cheap | Ac/Dc | source:amperwave-api
2026-04-16T20:59:49.641069+00:00 | Dirty Deeds Done Dirt Cheap | Ac/Dc | source:amperwave-api
2026-04-16T21:00:26.139538+00:00 | Dirty Deeds Done Dirt Cheap | Ac/Dc | source:amperwave-api
2026-04-16T21:01:03.153267+00:00 | Dirty Deeds Done Dirt Cheap | Ac/Dc | source:amperwave-api
2026-04-16T21:01:39.331553+00:00 | Dirty Deeds Done Dirt Cheap | Ac/Dc | source:amperwave-api
2026-04-16T21:02:16.797612+00:00 | Even It Up | Heart | source:amperwave-api
2026-04-16T21:02:53.686165+00:00 | Even It Up | Heart | source:amperwave-api
2026-04-16T21:03:30.238233+00:00 | Even It Up | Heart | source:amperwave-api
2026-04-16T21:05:39.773056+00:00 | Even It Up | Heart | source:amperwave-api
2026-04-16T21:06:18.079172+00:00 | Even It Up | Heart | source:amperwave-api
2026-04-16T21:06:53.816057+00:00 | Even It Up | Heart | source:amperwave-api
2026-04-16T21:07:30.750604+00:00 | Have A Cigar | Pink Floyd | source:amperwave-api
2026-04-16T21:08:07.605392+00:00 | Have A Cigar | Pink Floyd | source:amperwave-api
2026-04-16T21:08:44.830391+00:00 | Have A Cigar | Pink Floyd | source:amperwave-api
2026-04-16T21:09:20.567685+00:00 | Have A Cigar | Pink Floyd | source:amperwave-api
2026-04-16T21:11:28.531555+00:00 | Have A Cigar | Pink Floyd | source:amperwave-api
2026-04-16T21:12:05.773798+00:00 | Have A Cigar | Pink Floyd | source:amperwave-api
2026-04-16T21:12:42.379692+00:00 | Have A Cigar | Pink Floyd | source:amperwave-api
2026-04-16T21:13:19.156113+00:00 | Hot For Teacher | Van Halen | source:amperwave-api
2026-04-16T21:13:56.059983+00:00 | Hot For Teacher | Van Halen | source:amperwave-api
2026-04-16T21:14:33.446147+00:00 | Hot For Teacher | Van Halen | source:amperwave-api
2026-04-16T21:16:54.452509+00:00 | Hot For Teacher | Van Halen | source:amperwave-api
2026-04-16T21:17:33.709054+00:00 | Hot For Teacher | Van Halen | source:amperwave-api
2026-04-16T21:18:10.622911+00:00 | Detroit Rock City | Kiss | source:amperwave-api
2026-04-16T21:18:47.783719+00:00 | Detroit Rock City | Kiss | source:amperwave-api
2026-04-16T21:19:24.191500+00:00 | Detroit Rock City | Kiss | source:amperwave-api
2026-04-16T21:19:59.949693+00:00 | Detroit Rock City | Kiss | source:amperwave-api
2026-04-16T21:20:36.241484+00:00 | Detroit Rock City | Kiss | source:amperwave-api
2026-04-16T21:21:13.452795+00:00 | Detroit Rock City | Kiss | source:amperwave-api
2026-04-16T21:21:49.859676+00:00 | La Grange | Zz Top | source:amperwave-api
2026-04-16T21:22:26.865947+00:00 | La Grange | Zz Top | source:amperwave-api
2026-04-16T21:23:03.123487+00:00 | La Grange | Zz Top | source:amperwave-api
2026-04-16T21:23:39.436897+00:00 | La Grange | Zz Top | source:amperwave-api
2026-04-16T21:24:16.042201+00:00 | La Grange | Zz Top | source:amperwave-api
2026-04-16T21:24:54.194592+00:00 | La Grange | Zz Top | source:amperwave-api
2026-04-16T21:25:30.872353+00:00 | Takin Care Of Business | Bachman-Turner Overdrive | source:amperwave-api
2026-04-16T21:26:07.538072+00:00 | Takin Care Of Business | Bachman-Turner Overdrive | source:amperwave-api
2026-04-16T21:26:43.189666+00:00 | Takin Care Of Business | Bachman-Turner Overdrive | source:amperwave-api
2026-04-16T21:27:19.716519+00:00 | Takin Care Of Business | Bachman-Turner Overdrive | source:amperwave-api
2026-04-16T21:27:56.816064+00:00 | Takin Care Of Business | Bachman-Turner Overdrive | source:amperwave-api
2026-04-16T21:28:32.691492+00:00 | Takin Care Of Business | Bachman-Turner Overdrive | source:amperwave-api
2026-04-16T21:29:08.414818+00:00 | Takin Care Of Business | Bachman-Turner Overdrive | source:amperwave-api
2026-04-16T21:29:45.363291+00:00 | Takin Care Of Business | Bachman-Turner Overdrive | source:amperwave-api
2026-04-16T21:30:21.829539+00:00 | Takin Care Of Business | Bachman-Turner Overdrive | source:amperwave-api
2026-04-16T21:30:59.594636+00:00 | Scar Tissue | Red Hot Chili Peppers | source:amperwave-api
2026-04-16T21:32:39.669473+00:00 | Scar Tissue | Red Hot Chili Peppers | source:amperwave-api
2026-04-16T21:33:16.637361+00:00 | Scar Tissue | Red Hot Chili Peppers | source:amperwave-api
2026-04-16T21:33:52.348480+00:00 | Scar Tissue | Red Hot Chili Peppers | source:amperwave-api
