2026-04-15T00:00:18.965249+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T09:47:02.856462+00:00 | Animal | Def Leppard | source:amperwave-api
2026-04-15T09:47:39.009206+00:00 | Animal | Def Leppard | source:amperwave-api
2026-04-15T09:48:14.344323+00:00 | Paint It Black | Rolling Stones | source:amperwave-api
2026-04-15T09:48:50.045909+00:00 | Paint It Black | Rolling Stones | source:amperwave-api
2026-04-15T09:49:26.653761+00:00 | Paint It Black | Rolling Stones | source:amperwave-api
2026-04-15T09:50:02.807147+00:00 | Paint It Black | Rolling Stones | source:amperwave-api
2026-04-15T09:50:38.220581+00:00 | Paint It Black | Rolling Stones | source:amperwave-api
2026-04-15T09:51:43.301818+00:00 | Paint It Black | Rolling Stones | source:amperwave-api
2026-04-15T09:52:20.985736+00:00 | Paint It Black | Rolling Stones | source:amperwave-api
2026-04-15T09:53:20.158143+00:00 | Paint It Black | Rolling Stones | source:amperwave-api
2026-04-15T09:53:55.098761+00:00 | Paint It Black | Rolling Stones | source:amperwave-api
2026-04-15T09:54:32.454409+00:00 | Rock You Like A Hurricane | Scorpions | source:amperwave-api
2026-04-15T09:55:09.600399+00:00 | Rock You Like A Hurricane | Scorpions | source:amperwave-api
2026-04-15T09:55:44.625638+00:00 | Rock You Like A Hurricane | Scorpions | source:amperwave-api
2026-04-15T09:56:44.952503+00:00 | Rock You Like A Hurricane | Scorpions | source:amperwave-api
2026-04-15T09:57:19.706906+00:00 | Rock You Like A Hurricane | Scorpions | source:amperwave-api
2026-04-15T09:58:18.943069+00:00 | Rock You Like A Hurricane | Scorpions | source:amperwave-api
2026-04-15T09:58:53.951519+00:00 | Rock You Like A Hurricane | Scorpions | source:amperwave-api
2026-04-15T09:59:29.461986+00:00 | Youre My Best Friend | Queen | source:amperwave-api
2026-04-15T10:00:04.852198+00:00 | Youre My Best Friend | Queen | source:amperwave-api
2026-04-15T10:00:41.231288+00:00 | Youre My Best Friend | Queen | source:amperwave-api
2026-04-15T10:01:18.928040+00:00 | Youre My Best Friend | Queen | source:amperwave-api
2026-04-15T10:01:54.340213+00:00 | Youre My Best Friend | Queen | source:amperwave-api
2026-04-15T10:02:29.933628+00:00 | Hold On Loosely | .38 Special | source:amperwave-api
2026-04-15T10:03:04.641729+00:00 | Hold On Loosely | .38 Special | source:amperwave-api
2026-04-15T10:03:39.285168+00:00 | Hold On Loosely | .38 Special | source:amperwave-api
2026-04-15T10:04:14.573029+00:00 | Hold On Loosely | .38 Special | source:amperwave-api
2026-04-15T10:04:49.749261+00:00 | Hold On Loosely | .38 Special | source:amperwave-api
2026-04-15T10:05:25.042329+00:00 | Hold On Loosely | .38 Special | source:amperwave-api
2026-04-15T10:06:00.340999+00:00 | Hold On Loosely | .38 Special | source:amperwave-api
2026-04-15T10:06:35.928733+00:00 | Hold On Loosely | .38 Special | source:amperwave-api
2026-04-15T10:07:35.770292+00:00 | Lights | Journey | source:amperwave-api
2026-04-15T10:08:10.548109+00:00 | Lights | Journey | source:amperwave-api
2026-04-15T10:09:09.480107+00:00 | Lights | Journey | source:amperwave-api
2026-04-15T10:09:45.014726+00:00 | Lights | Journey | source:amperwave-api
2026-04-15T10:10:20.761579+00:00 | Funk #49 | James Gang | source:amperwave-api
2026-04-15T10:10:59.123141+00:00 | Funk #49 | James Gang | source:amperwave-api
2026-04-15T10:11:35.613626+00:00 | Funk #49 | James Gang | source:amperwave-api
2026-04-15T10:12:33.945887+00:00 | Funk #49 | James Gang | source:amperwave-api
2026-04-15T10:13:08.826680+00:00 | Funk #49 | James Gang | source:amperwave-api
2026-04-15T10:14:07.109457+00:00 | Free Ride | Edgar Winter Group | source:amperwave-api
2026-04-15T10:14:43.862152+00:00 | Free Ride | Edgar Winter Group | source:amperwave-api
2026-04-15T10:15:48.446829+00:00 | Free Ride | Edgar Winter Group | source:amperwave-api
2026-04-15T10:16:23.675326+00:00 | Free Ride | Edgar Winter Group | source:amperwave-api
2026-04-15T10:16:58.872983+00:00 | Free Ride | Edgar Winter Group | source:amperwave-api
2026-04-15T10:17:34.486768+00:00 | Free Ride | Edgar Winter Group | source:amperwave-api
2026-04-15T10:18:09.803311+00:00 | Free Ride | Edgar Winter Group | source:amperwave-api
2026-04-15T10:18:44.748083+00:00 | Free Ride | Edgar Winter Group | source:amperwave-api
2026-04-15T10:19:20.319350+00:00 | Free Ride | Edgar Winter Group | source:amperwave-api
2026-04-15T10:19:56.795633+00:00 | Free Ride | Edgar Winter Group | source:amperwave-api
2026-04-15T10:20:31.545616+00:00 | Free Ride | Edgar Winter Group | source:amperwave-api
2026-04-15T10:21:06.896533+00:00 | Free Ride | Edgar Winter Group | source:amperwave-api
2026-04-15T10:21:42.426348+00:00 | Free Ride | Edgar Winter Group | source:amperwave-api
2026-04-15T10:22:27.334779+00:00 | Free Ride | Edgar Winter Group | source:amperwave-api
2026-04-15T10:23:27.562079+00:00 | Free Ride | Edgar Winter Group | source:amperwave-api
2026-04-15T10:24:03.489437+00:00 | Welcome To The Jungle | Guns N Roses | source:amperwave-api
2026-04-15T10:25:01.941909+00:00 | Welcome To The Jungle | Guns N Roses | source:amperwave-api
2026-04-15T10:25:37.583663+00:00 | Welcome To The Jungle | Guns N Roses | source:amperwave-api
2026-04-15T10:26:13.645501+00:00 | Welcome To The Jungle | Guns N Roses | source:amperwave-api
2026-04-15T10:26:49.947210+00:00 | Welcome To The Jungle | Guns N Roses | source:amperwave-api
2026-04-15T10:27:25.074647+00:00 | Welcome To The Jungle | Guns N Roses | source:amperwave-api
2026-04-15T10:28:24.437364+00:00 | Welcome To The Jungle | Guns N Roses | source:amperwave-api
2026-04-15T10:28:59.973935+00:00 | Dont Bring Me Down | Electric Light Orchestra | source:amperwave-api
2026-04-15T10:29:58.781358+00:00 | Dont Bring Me Down | Electric Light Orchestra | source:amperwave-api
2026-04-15T10:30:35.455869+00:00 | Dont Bring Me Down | Electric Light Orchestra | source:amperwave-api
2026-04-15T10:31:36.843823+00:00 | Dont Bring Me Down | Electric Light Orchestra | source:amperwave-api
2026-04-15T10:32:14.147647+00:00 | Dont Bring Me Down | Electric Light Orchestra | source:amperwave-api
2026-04-15T10:32:49.653281+00:00 | Dont Bring Me Down | Electric Light Orchestra | source:amperwave-api
2026-04-15T10:33:24.747644+00:00 | Livin On A Prayer | Bon Jovi | source:amperwave-api
2026-04-15T10:34:00.504127+00:00 | Livin On A Prayer | Bon Jovi | source:amperwave-api
2026-04-15T10:34:35.349365+00:00 | Livin On A Prayer | Bon Jovi | source:amperwave-api
2026-04-15T10:35:10.085783+00:00 | Livin On A Prayer | Bon Jovi | source:amperwave-api
2026-04-15T10:35:45.521447+00:00 | Livin On A Prayer | Bon Jovi | source:amperwave-api
2026-04-15T10:36:21.104371+00:00 | Livin On A Prayer | Bon Jovi | source:amperwave-api
2026-04-15T10:36:56.157619+00:00 | Livin On A Prayer | Bon Jovi | source:amperwave-api
2026-04-15T10:37:32.020970+00:00 | Livin On A Prayer | Bon Jovi | source:amperwave-api
2026-04-15T10:38:06.769839+00:00 | Rebel Rebel | David Bowie | source:amperwave-api
2026-04-15T10:38:42.098967+00:00 | Rebel Rebel | David Bowie | source:amperwave-api
2026-04-15T10:39:33.402264+00:00 | Rebel Rebel | David Bowie | source:amperwave-api
2026-04-15T10:40:09.929400+00:00 | Rebel Rebel | David Bowie | source:amperwave-api
2026-04-15T10:41:14.465860+00:00 | Rebel Rebel | David Bowie | source:amperwave-api
2026-04-15T10:41:49.596632+00:00 | Rebel Rebel | David Bowie | source:amperwave-api
2026-04-15T10:42:50.852500+00:00 | Dance The Night Away | Van Halen | source:amperwave-api
2026-04-15T10:43:26.065171+00:00 | Dance The Night Away | Van Halen | source:amperwave-api
2026-04-15T10:44:27.904880+00:00 | Dance The Night Away | Van Halen | source:amperwave-api
2026-04-15T10:45:03.377218+00:00 | Dance The Night Away | Van Halen | source:amperwave-api
2026-04-15T10:46:03.392366+00:00 | Dyer Maker | Led Zeppelin | source:amperwave-api
2026-04-15T10:46:39.790600+00:00 | Dyer Maker | Led Zeppelin | source:amperwave-api
2026-04-15T10:47:15.625349+00:00 | Dyer Maker | Led Zeppelin | source:amperwave-api
2026-04-15T10:47:52.478372+00:00 | Dyer Maker | Led Zeppelin | source:amperwave-api
2026-04-15T10:48:28.050057+00:00 | Dyer Maker | Led Zeppelin | source:amperwave-api
2026-04-15T10:49:03.361660+00:00 | Dyer Maker | Led Zeppelin | source:amperwave-api
2026-04-15T10:49:39.293214+00:00 | Dyer Maker | Led Zeppelin | source:amperwave-api
2026-04-15T10:50:15.543595+00:00 | Dyer Maker | Led Zeppelin | source:amperwave-api
2026-04-15T10:50:50.441586+00:00 | Dyer Maker | Led Zeppelin | source:amperwave-api
2026-04-15T10:51:26.346458+00:00 | Dyer Maker | Led Zeppelin | source:amperwave-api
2026-04-15T10:52:01.367761+00:00 | Dyer Maker | Led Zeppelin | source:amperwave-api
2026-04-15T10:52:36.773706+00:00 | Dyer Maker | Led Zeppelin | source:amperwave-api
2026-04-15T10:53:11.790343+00:00 | Dyer Maker | Led Zeppelin | source:amperwave-api
2026-04-15T10:53:47.990846+00:00 | Dyer Maker | Led Zeppelin | source:amperwave-api
2026-04-15T10:54:23.137296+00:00 | Dyer Maker | Led Zeppelin | source:amperwave-api
2026-04-15T10:54:58.435962+00:00 | Dyer Maker | Led Zeppelin | source:amperwave-api
2026-04-15T10:55:37.108049+00:00 | Dyer Maker | Led Zeppelin | source:amperwave-api
2026-04-15T10:56:13.790726+00:00 | Living After Midnight | Judas Priest | source:amperwave-api
2026-04-15T10:57:12.595908+00:00 | Living After Midnight | Judas Priest | source:amperwave-api
2026-04-15T10:57:48.767070+00:00 | Living After Midnight | Judas Priest | source:amperwave-api
2026-04-15T10:58:24.451123+00:00 | Living After Midnight | Judas Priest | source:amperwave-api
2026-04-15T10:59:00.576959+00:00 | Living After Midnight | Judas Priest | source:amperwave-api
2026-04-15T10:59:36.313517+00:00 | I Need A Lover | John Mellencamp | source:amperwave-api
2026-04-15T11:00:38.885239+00:00 | I Need A Lover | John Mellencamp | source:amperwave-api
2026-04-15T11:01:14.917028+00:00 | I Need A Lover | John Mellencamp | source:amperwave-api
2026-04-15T11:02:17.755602+00:00 | I Need A Lover | John Mellencamp | source:amperwave-api
2026-04-15T11:02:54.310650+00:00 | I Need A Lover | John Mellencamp | source:amperwave-api
2026-04-15T11:03:53.371363+00:00 | I Need A Lover | John Mellencamp | source:amperwave-api
2026-04-15T11:04:29.946892+00:00 | I Need A Lover | John Mellencamp | source:amperwave-api
2026-04-15T11:05:05.411044+00:00 | Free Fallin | Tom Petty | source:amperwave-api
2026-04-15T11:05:41.159544+00:00 | Free Fallin | Tom Petty | source:amperwave-api
2026-04-15T11:06:17.515724+00:00 | Free Fallin | Tom Petty | source:amperwave-api
2026-04-15T11:06:53.640970+00:00 | Free Fallin | Tom Petty | source:amperwave-api
2026-04-15T11:07:28.390949+00:00 | Free Fallin | Tom Petty | source:amperwave-api
2026-04-15T11:08:04.395160+00:00 | Free Fallin | Tom Petty | source:amperwave-api
2026-04-15T11:08:39.565128+00:00 | Free Fallin | Tom Petty | source:amperwave-api
2026-04-15T11:09:15.470736+00:00 | Free Fallin | Tom Petty | source:amperwave-api
2026-04-15T11:09:50.680558+00:00 | Free Fallin | Tom Petty | source:amperwave-api
2026-04-15T11:10:28.531166+00:00 | Free Fallin | Tom Petty | source:amperwave-api
2026-04-15T11:11:32.280142+00:00 | Free Fallin | Tom Petty | source:amperwave-api
2026-04-15T11:12:07.704187+00:00 | Free Fallin | Tom Petty | source:amperwave-api
2026-04-15T11:13:07.835596+00:00 | Free Fallin | Tom Petty | source:amperwave-api
2026-04-15T11:13:43.469742+00:00 | Free Fallin | Tom Petty | source:amperwave-api
2026-04-15T11:14:18.541916+00:00 | Free Fallin | Tom Petty | source:amperwave-api
2026-04-15T11:14:56.913647+00:00 | Free Fallin | Tom Petty | source:amperwave-api
2026-04-15T11:15:34.314970+00:00 | Free Fallin | Tom Petty | source:amperwave-api
2026-04-15T11:16:38.725228+00:00 | Free Fallin | Tom Petty | source:amperwave-api
2026-04-15T11:17:13.921156+00:00 | Free Fallin | Tom Petty | source:amperwave-api
2026-04-15T11:18:45.479428+00:00 | My Generation | Who | source:amperwave-api
2026-04-15T11:19:22.900424+00:00 | My Generation | Who | source:amperwave-api
2026-04-15T11:20:00.080612+00:00 | My Generation | Who | source:amperwave-api
2026-04-15T11:20:37.275593+00:00 | My Generation | Who | source:amperwave-api
2026-04-15T11:21:12.797414+00:00 | Hit Me With Your Best Shot | Pat Benatar | source:amperwave-api
2026-04-15T11:21:48.593699+00:00 | Hit Me With Your Best Shot | Pat Benatar | source:amperwave-api
2026-04-15T11:22:24.411144+00:00 | Hit Me With Your Best Shot | Pat Benatar | source:amperwave-api
2026-04-15T11:23:00.127557+00:00 | Hit Me With Your Best Shot | Pat Benatar | source:amperwave-api
2026-04-15T11:23:34.983466+00:00 | Hit Me With Your Best Shot | Pat Benatar | source:amperwave-api
2026-04-15T11:24:09.645698+00:00 | Hit Me With Your Best Shot | Pat Benatar | source:amperwave-api
2026-04-15T11:24:45.810910+00:00 | Hit Me With Your Best Shot | Pat Benatar | source:amperwave-api
2026-04-15T11:25:21.349716+00:00 | Hit Me With Your Best Shot | Pat Benatar | source:amperwave-api
2026-04-15T11:25:56.145983+00:00 | Hit Me With Your Best Shot | Pat Benatar | source:amperwave-api
2026-04-15T11:26:31.213742+00:00 | Hit Me With Your Best Shot | Pat Benatar | source:amperwave-api
2026-04-15T11:27:34.147114+00:00 | Hit Me With Your Best Shot | Pat Benatar | source:amperwave-api
2026-04-15T11:28:10.109802+00:00 | Hit Me With Your Best Shot | Pat Benatar | source:amperwave-api
2026-04-15T11:28:45.300000+00:00 | Hit Me With Your Best Shot | Pat Benatar | source:amperwave-api
2026-04-15T11:29:23.477402+00:00 | Hit Me With Your Best Shot | Pat Benatar | source:amperwave-api
2026-04-15T11:29:58.369417+00:00 | Hit Me With Your Best Shot | Pat Benatar | source:amperwave-api
2026-04-15T11:30:33.445343+00:00 | Hit Me With Your Best Shot | Pat Benatar | source:amperwave-api
2026-04-15T11:31:16.101183+00:00 | Hit Me With Your Best Shot | Pat Benatar | source:amperwave-api
2026-04-15T11:31:51.965127+00:00 | Hit Me With Your Best Shot | Pat Benatar | source:amperwave-api
2026-04-15T11:32:55.713608+00:00 | Hit Me With Your Best Shot | Pat Benatar | source:amperwave-api
2026-04-15T11:33:30.143457+00:00 | Hit Me With Your Best Shot | Pat Benatar | source:amperwave-api
2026-04-15T11:34:28.410070+00:00 | Flying High Again | Ozzy Osbourne | source:amperwave-api
2026-04-15T11:35:03.761375+00:00 | Flying High Again | Ozzy Osbourne | source:amperwave-api
2026-04-15T11:35:38.375341+00:00 | Flying High Again | Ozzy Osbourne | source:amperwave-api
2026-04-15T11:36:21.328394+00:00 | Flying High Again | Ozzy Osbourne | source:amperwave-api
2026-04-15T11:36:56.992809+00:00 | Flying High Again | Ozzy Osbourne | source:amperwave-api
2026-04-15T11:37:33.951192+00:00 | Flying High Again | Ozzy Osbourne | source:amperwave-api
2026-04-15T11:38:09.621653+00:00 | Flying High Again | Ozzy Osbourne | source:amperwave-api
2026-04-15T11:38:45.034555+00:00 | The Chain | Fleetwood Mac | source:amperwave-api
2026-04-15T11:39:20.149985+00:00 | The Chain | Fleetwood Mac | source:amperwave-api
2026-04-15T11:39:55.471930+00:00 | The Chain | Fleetwood Mac | source:amperwave-api
2026-04-15T11:40:30.265441+00:00 | The Chain | Fleetwood Mac | source:amperwave-api
2026-04-15T11:41:05.350353+00:00 | The Chain | Fleetwood Mac | source:amperwave-api
2026-04-15T11:41:42.573727+00:00 | The Chain | Fleetwood Mac | source:amperwave-api
2026-04-15T11:42:18.443350+00:00 | The Chain | Fleetwood Mac | source:amperwave-api
2026-04-15T11:42:53.701009+00:00 | The Chain | Fleetwood Mac | source:amperwave-api
2026-04-15T11:43:29.228914+00:00 | The Chain | Fleetwood Mac | source:amperwave-api
2026-04-15T11:44:31.290147+00:00 | The Chain | Fleetwood Mac | source:amperwave-api
2026-04-15T11:45:06.155825+00:00 | The Chain | Fleetwood Mac | source:amperwave-api
2026-04-15T11:45:41.937539+00:00 | The Chain | Fleetwood Mac | source:amperwave-api
2026-04-15T11:46:21.490612+00:00 | The Chain | Fleetwood Mac | source:amperwave-api
2026-04-15T11:46:57.260303+00:00 | The Chain | Fleetwood Mac | source:amperwave-api
2026-04-15T11:47:59.585455+00:00 | The Chain | Fleetwood Mac | source:amperwave-api
2026-04-15T11:48:35.027611+00:00 | The Chain | Fleetwood Mac | source:amperwave-api
2026-04-15T11:49:10.081800+00:00 | The Chain | Fleetwood Mac | source:amperwave-api
2026-04-15T11:49:54.657371+00:00 | The Chain | Fleetwood Mac | source:amperwave-api
2026-04-15T11:50:31.500615+00:00 | The Chain | Fleetwood Mac | source:amperwave-api
2026-04-15T11:51:33.858557+00:00 | The Chain | Fleetwood Mac | source:amperwave-api
2026-04-15T11:52:09.473075+00:00 | Signs | Tesla | source:amperwave-api
2026-04-15T11:53:13.498570+00:00 | Signs | Tesla | source:amperwave-api
2026-04-15T11:53:48.920958+00:00 | Signs | Tesla | source:amperwave-api
2026-04-15T11:54:25.747741+00:00 | Signs | Tesla | source:amperwave-api
2026-04-15T11:55:01.188952+00:00 | Money | Pink Floyd | source:amperwave-api
2026-04-15T11:55:36.890157+00:00 | Money | Pink Floyd | source:amperwave-api
2026-04-15T11:56:13.311679+00:00 | Money | Pink Floyd | source:amperwave-api
2026-04-15T11:56:48.233127+00:00 | Money | Pink Floyd | source:amperwave-api
2026-04-15T11:57:24.372323+00:00 | Money | Pink Floyd | source:amperwave-api
2026-04-15T11:57:59.289865+00:00 | Money | Pink Floyd | source:amperwave-api
2026-04-15T11:58:35.429132+00:00 | Money | Pink Floyd | source:amperwave-api
2026-04-15T11:59:11.253887+00:00 | Money | Pink Floyd | source:amperwave-api
2026-04-15T11:59:46.968821+00:00 | Money | Pink Floyd | source:amperwave-api
2026-04-15T12:00:22.459561+00:00 | Money | Pink Floyd | source:amperwave-api
2026-04-15T12:00:57.484915+00:00 | Money | Pink Floyd | source:amperwave-api
2026-04-15T12:01:41.185845+00:00 | Peace Of Mind | Boston | source:amperwave-api
2026-04-15T12:02:16.385140+00:00 | Peace Of Mind | Boston | source:amperwave-api
2026-04-15T12:03:18.279834+00:00 | Peace Of Mind | Boston | source:amperwave-api
2026-04-15T12:03:53.789798+00:00 | Peace Of Mind | Boston | source:amperwave-api
2026-04-15T12:04:29.125159+00:00 | Peace Of Mind | Boston | source:amperwave-api
2026-04-15T12:05:15.659151+00:00 | Peace Of Mind | Boston | source:amperwave-api
2026-04-15T12:05:51.359584+00:00 | Peace Of Mind | Boston | source:amperwave-api
2026-04-15T12:06:27.286834+00:00 | Peace Of Mind | Boston | source:amperwave-api
2026-04-15T12:07:04.527235+00:00 | The Boys Of Summer | Don Henley | source:amperwave-api
2026-04-15T12:07:40.391139+00:00 | The Boys Of Summer | Don Henley | source:amperwave-api
