2026-04-13T00:00:33.210501+00:00 | Knockin On Heavens Door | Guns N Roses | source:amperwave-api
2026-04-13T08:10:34.202334+00:00 | Message In A Bottle | Police | source:amperwave-api
2026-04-13T08:11:09.841301+00:00 | Born On The Bayou | Creedence Clearwater Revival | source:amperwave-api
2026-04-13T08:11:44.975295+00:00 | Born On The Bayou | Creedence Clearwater Revival | source:amperwave-api
2026-04-13T08:12:20.269142+00:00 | Born On The Bayou | Creedence Clearwater Revival | source:amperwave-api
2026-04-13T08:12:55.988181+00:00 | Born On The Bayou | Creedence Clearwater Revival | source:amperwave-api
2026-04-13T08:13:31.176976+00:00 | Born On The Bayou | Creedence Clearwater Revival | source:amperwave-api
2026-04-13T08:14:06.193919+00:00 | Born On The Bayou | Creedence Clearwater Revival | source:amperwave-api
2026-04-13T08:15:04.003932+00:00 | Born On The Bayou | Creedence Clearwater Revival | source:amperwave-api
2026-04-13T08:15:39.294294+00:00 | Born On The Bayou | Creedence Clearwater Revival | source:amperwave-api
2026-04-13T08:16:35.833165+00:00 | Sweet Home Alabama | Lynyrd Skynyrd | source:amperwave-api
2026-04-13T08:17:14.161731+00:00 | Sweet Home Alabama | Lynyrd Skynyrd | source:amperwave-api
2026-04-13T08:17:49.168842+00:00 | Sweet Home Alabama | Lynyrd Skynyrd | source:amperwave-api
2026-04-13T08:18:26.756748+00:00 | Sweet Home Alabama | Lynyrd Skynyrd | source:amperwave-api
2026-04-13T08:19:01.553179+00:00 | Sweet Home Alabama | Lynyrd Skynyrd | source:amperwave-api
2026-04-13T08:20:00.615968+00:00 | Sweet Home Alabama | Lynyrd Skynyrd | source:amperwave-api
2026-04-13T08:20:35.040420+00:00 | Sweet Home Alabama | Lynyrd Skynyrd | source:amperwave-api
2026-04-13T08:21:09.983975+00:00 | Sweet Home Alabama | Lynyrd Skynyrd | source:amperwave-api
2026-04-13T08:21:45.842887+00:00 | Sweet Home Alabama | Lynyrd Skynyrd | source:amperwave-api
2026-04-13T08:22:20.417737+00:00 | Sweet Home Alabama | Lynyrd Skynyrd | source:amperwave-api
2026-04-13T08:22:55.071546+00:00 | Home Sweet Home | Motley Crue | source:amperwave-api
2026-04-13T08:23:29.890527+00:00 | Home Sweet Home | Motley Crue | source:amperwave-api
2026-04-13T08:24:04.869618+00:00 | Home Sweet Home | Motley Crue | source:amperwave-api
2026-04-13T08:24:40.172383+00:00 | Home Sweet Home | Motley Crue | source:amperwave-api
2026-04-13T08:25:15.000912+00:00 | Home Sweet Home | Motley Crue | source:amperwave-api
2026-04-13T08:25:49.933526+00:00 | Home Sweet Home | Motley Crue | source:amperwave-api
2026-04-13T08:26:25.025342+00:00 | Home Sweet Home | Motley Crue | source:amperwave-api
2026-04-13T08:26:59.552446+00:00 | Rock N Me | Steve Miller Band | source:amperwave-api
2026-04-13T08:27:34.518033+00:00 | Rock N Me | Steve Miller Band | source:amperwave-api
2026-04-13T08:28:09.198819+00:00 | Rock N Me | Steve Miller Band | source:amperwave-api
2026-04-13T08:28:44.425856+00:00 | Rock N Me | Steve Miller Band | source:amperwave-api
2026-04-13T08:29:29.132213+00:00 | Rock N Me | Steve Miller Band | source:amperwave-api
2026-04-13T08:30:04.225590+00:00 | Wind Of Change | Scorpions | source:amperwave-api
2026-04-13T08:30:39.240000+00:00 | Wind Of Change | Scorpions | source:amperwave-api
2026-04-13T08:31:15.515176+00:00 | Wind Of Change | Scorpions | source:amperwave-api
2026-04-13T08:31:50.677662+00:00 | Wind Of Change | Scorpions | source:amperwave-api
2026-04-13T08:32:49.922847+00:00 | Wind Of Change | Scorpions | source:amperwave-api
2026-04-13T08:33:26.079938+00:00 | Wind Of Change | Scorpions | source:amperwave-api
2026-04-13T08:34:22.781531+00:00 | Wind Of Change | Scorpions | source:amperwave-api
2026-04-13T08:34:57.358209+00:00 | Wind Of Change | Scorpions | source:amperwave-api
2026-04-13T08:35:53.850104+00:00 | Fire Down Below | Bob Seger The Silver Bullet Band | source:amperwave-api
2026-04-13T08:36:29.581773+00:00 | Fire Down Below | Bob Seger The Silver Bullet Band | source:amperwave-api
2026-04-13T08:37:25.297866+00:00 | Fire Down Below | Bob Seger The Silver Bullet Band | source:amperwave-api
2026-04-13T08:38:00.638393+00:00 | Fire Down Below | Bob Seger The Silver Bullet Band | source:amperwave-api
2026-04-13T08:38:36.112422+00:00 | Fire Down Below | Bob Seger The Silver Bullet Band | source:amperwave-api
2026-04-13T08:39:11.269304+00:00 | Fire Down Below | Bob Seger The Silver Bullet Band | source:amperwave-api
2026-04-13T08:39:47.518159+00:00 | Peace Of Mind | Boston | source:amperwave-api
2026-04-13T08:40:22.408030+00:00 | Peace Of Mind | Boston | source:amperwave-api
2026-04-13T08:40:57.636759+00:00 | Peace Of Mind | Boston | source:amperwave-api
2026-04-13T08:41:33.917696+00:00 | Peace Of Mind | Boston | source:amperwave-api
2026-04-13T08:42:09.248056+00:00 | Peace Of Mind | Boston | source:amperwave-api
2026-04-13T08:42:44.472782+00:00 | Peace Of Mind | Boston | source:amperwave-api
2026-04-13T08:43:19.291336+00:00 | Peace Of Mind | Boston | source:amperwave-api
2026-04-13T08:43:53.876147+00:00 | Peace Of Mind | Boston | source:amperwave-api
2026-04-13T08:44:28.850825+00:00 | Peace Of Mind | Boston | source:amperwave-api
2026-04-13T08:45:28.080714+00:00 | Into The Great Wide Open | Tom Petty | source:amperwave-api
2026-04-13T08:46:03.057887+00:00 | Into The Great Wide Open | Tom Petty | source:amperwave-api
2026-04-13T08:47:01.305830+00:00 | Into The Great Wide Open | Tom Petty | source:amperwave-api
2026-04-13T08:47:37.113104+00:00 | Into The Great Wide Open | Tom Petty | source:amperwave-api
2026-04-13T08:48:12.138283+00:00 | Into The Great Wide Open | Tom Petty | source:amperwave-api
2026-04-13T08:48:46.887075+00:00 | Tiny Dancer | Elton John | source:amperwave-api
2026-04-13T08:49:22.151057+00:00 | Tiny Dancer | Elton John | source:amperwave-api
2026-04-13T08:50:20.693431+00:00 | Tiny Dancer | Elton John | source:amperwave-api
2026-04-13T08:50:55.486570+00:00 | Tiny Dancer | Elton John | source:amperwave-api
2026-04-13T08:51:52.734895+00:00 | Tiny Dancer | Elton John | source:amperwave-api
2026-04-13T08:52:28.585942+00:00 | Tiny Dancer | Elton John | source:amperwave-api
2026-04-13T08:53:03.431642+00:00 | Tiny Dancer | Elton John | source:amperwave-api
2026-04-13T08:53:45.676323+00:00 | Tiny Dancer | Elton John | source:amperwave-api
2026-04-13T08:54:21.321290+00:00 | Tiny Dancer | Elton John | source:amperwave-api
2026-04-13T08:54:55.811217+00:00 | Tiny Dancer | Elton John | source:amperwave-api
2026-04-13T08:55:31.134863+00:00 | Tiny Dancer | Elton John | source:amperwave-api
2026-04-13T08:56:06.225504+00:00 | Tiny Dancer | Elton John | source:amperwave-api
2026-04-13T08:56:41.261035+00:00 | Signs | Tesla | source:amperwave-api
2026-04-13T08:57:15.905082+00:00 | Signs | Tesla | source:amperwave-api
2026-04-13T08:57:51.116565+00:00 | Signs | Tesla | source:amperwave-api
2026-04-13T08:58:25.834844+00:00 | Signs | Tesla | source:amperwave-api
2026-04-13T08:59:00.512691+00:00 | Signs | Tesla | source:amperwave-api
2026-04-13T08:59:38.578560+00:00 | Closer To The Heart | Rush | source:amperwave-api
2026-04-13T09:00:13.611595+00:00 | Closer To The Heart | Rush | source:amperwave-api
2026-04-13T09:00:48.521088+00:00 | Closer To The Heart | Rush | source:amperwave-api
2026-04-13T09:01:33.548865+00:00 | Closer To The Heart | Rush | source:amperwave-api
2026-04-13T09:02:10.683583+00:00 | Closer To The Heart | Rush | source:amperwave-api
2026-04-13T09:03:09.577760+00:00 | Glory Days | Bruce Springsteen | source:amperwave-api
2026-04-13T09:03:49.525975+00:00 | Glory Days | Bruce Springsteen | source:amperwave-api
2026-04-13T09:04:24.409178+00:00 | Glory Days | Bruce Springsteen | source:amperwave-api
2026-04-13T09:04:59.889880+00:00 | Glory Days | Bruce Springsteen | source:amperwave-api
2026-04-13T09:05:35.056646+00:00 | Glory Days | Bruce Springsteen | source:amperwave-api
2026-04-13T09:06:39.031294+00:00 | Glory Days | Bruce Springsteen | source:amperwave-api
2026-04-13T09:07:13.812760+00:00 | Who Are You | Who | source:amperwave-api
2026-04-13T09:07:49.061381+00:00 | Who Are You | Who | source:amperwave-api
2026-04-13T09:08:27.889443+00:00 | Who Are You | Who | source:amperwave-api
2026-04-13T09:09:02.911106+00:00 | Who Are You | Who | source:amperwave-api
2026-04-13T09:09:54.778378+00:00 | Who Are You | Who | source:amperwave-api
2026-04-13T09:10:30.464341+00:00 | Who Are You | Who | source:amperwave-api
2026-04-13T09:11:06.794944+00:00 | Who Are You | Who | source:amperwave-api
2026-04-13T09:11:44.940247+00:00 | Who Are You | Who | source:amperwave-api
2026-04-13T09:12:19.797512+00:00 | Who Are You | Who | source:amperwave-api
2026-04-13T09:12:55.425789+00:00 | Who Are You | Who | source:amperwave-api
2026-04-13T09:13:30.148880+00:00 | Lay Down Sally | Eric Clapton | source:amperwave-api
2026-04-13T09:14:04.911500+00:00 | Lay Down Sally | Eric Clapton | source:amperwave-api
2026-04-13T09:14:39.608961+00:00 | Lay Down Sally | Eric Clapton | source:amperwave-api
2026-04-13T09:15:14.504891+00:00 | Lay Down Sally | Eric Clapton | source:amperwave-api
2026-04-13T09:15:49.857671+00:00 | Lay Down Sally | Eric Clapton | source:amperwave-api
2026-04-13T09:16:25.543630+00:00 | Lay Down Sally | Eric Clapton | source:amperwave-api
2026-04-13T09:17:01.363911+00:00 | Lay Down Sally | Eric Clapton | source:amperwave-api
2026-04-13T09:18:00.538384+00:00 | Live And Let Die | Paul Mccartney Wings | source:amperwave-api
2026-04-13T09:18:35.270350+00:00 | Live And Let Die | Paul Mccartney Wings | source:amperwave-api
2026-04-13T09:19:13.726470+00:00 | Live And Let Die | Paul Mccartney Wings | source:amperwave-api
2026-04-13T09:19:48.977201+00:00 | Live And Let Die | Paul Mccartney Wings | source:amperwave-api
2026-04-13T09:20:50.361655+00:00 | Live And Let Die | Paul Mccartney Wings | source:amperwave-api
2026-04-13T09:21:25.517729+00:00 | Live And Let Die | Paul Mccartney Wings | source:amperwave-api
2026-04-13T09:22:23.135566+00:00 | No More Tears | Ozzy Osbourne | source:amperwave-api
2026-04-13T09:23:03.460136+00:00 | No More Tears | Ozzy Osbourne | source:amperwave-api
2026-04-13T09:23:55.562718+00:00 | No More Tears | Ozzy Osbourne | source:amperwave-api
2026-04-13T09:24:34.839698+00:00 | No More Tears | Ozzy Osbourne | source:amperwave-api
2026-04-13T09:25:09.801046+00:00 | No More Tears | Ozzy Osbourne | source:amperwave-api
2026-04-13T09:25:45.592987+00:00 | No More Tears | Ozzy Osbourne | source:amperwave-api
2026-04-13T09:26:20.707910+00:00 | No More Tears | Ozzy Osbourne | source:amperwave-api
2026-04-13T09:26:55.391373+00:00 | No More Tears | Ozzy Osbourne | source:amperwave-api
2026-04-13T09:27:30.673749+00:00 | No More Tears | Ozzy Osbourne | source:amperwave-api
2026-04-13T09:28:05.900323+00:00 | No More Tears | Ozzy Osbourne | source:amperwave-api
2026-04-13T09:28:40.853775+00:00 | Baby Hold On | Eddie Money | source:amperwave-api
2026-04-13T09:29:15.737787+00:00 | Baby Hold On | Eddie Money | source:amperwave-api
2026-04-13T09:29:50.687611+00:00 | Baby Hold On | Eddie Money | source:amperwave-api
2026-04-13T09:30:26.156382+00:00 | Baby Hold On | Eddie Money | source:amperwave-api
2026-04-13T09:31:03.741265+00:00 | Baby Hold On | Eddie Money | source:amperwave-api
2026-04-13T09:31:39.254351+00:00 | Baby Hold On | Eddie Money | source:amperwave-api
2026-04-13T09:32:14.724900+00:00 | Baby Hold On | Eddie Money | source:amperwave-api
2026-04-13T09:32:49.581133+00:00 | Rock Of Ages | Def Leppard | source:amperwave-api
2026-04-13T09:33:32.071857+00:00 | Rock Of Ages | Def Leppard | source:amperwave-api
2026-04-13T09:34:06.720883+00:00 | Rock Of Ages | Def Leppard | source:amperwave-api
2026-04-13T09:34:42.232715+00:00 | Rock Of Ages | Def Leppard | source:amperwave-api
2026-04-13T09:35:38.599694+00:00 | Rock Of Ages | Def Leppard | source:amperwave-api
2026-04-13T09:36:13.635161+00:00 | Rock Of Ages | Def Leppard | source:amperwave-api
2026-04-13T09:36:54.729542+00:00 | Dirty White Boy | Foreigner | source:amperwave-api
2026-04-13T09:37:29.692988+00:00 | Dirty White Boy | Foreigner | source:amperwave-api
2026-04-13T09:38:04.941129+00:00 | Dirty White Boy | Foreigner | source:amperwave-api
2026-04-13T09:39:01.718031+00:00 | Dirty White Boy | Foreigner | source:amperwave-api
2026-04-13T09:39:36.873981+00:00 | Dirty White Boy | Foreigner | source:amperwave-api
2026-04-13T09:40:15.779312+00:00 | Dirty White Boy | Foreigner | source:amperwave-api
2026-04-13T09:40:50.940093+00:00 | Walk This Way | Aerosmith | source:amperwave-api
2026-04-13T09:41:53.901844+00:00 | Walk This Way | Aerosmith | source:amperwave-api
2026-04-13T09:42:28.966636+00:00 | Walk This Way | Aerosmith | source:amperwave-api
2026-04-13T09:43:03.938957+00:00 | Walk This Way | Aerosmith | source:amperwave-api
2026-04-13T09:43:39.375447+00:00 | Walk This Way | Aerosmith | source:amperwave-api
2026-04-13T09:44:14.029624+00:00 | All Night Long | Joe Walsh | source:amperwave-api
2026-04-13T09:44:49.121453+00:00 | All Night Long | Joe Walsh | source:amperwave-api
2026-04-13T09:45:24.336943+00:00 | All Night Long | Joe Walsh | source:amperwave-api
2026-04-13T09:45:59.283460+00:00 | All Night Long | Joe Walsh | source:amperwave-api
2026-04-13T09:46:36.875375+00:00 | All Night Long | Joe Walsh | source:amperwave-api
2026-04-13T09:47:12.984027+00:00 | All Night Long | Joe Walsh | source:amperwave-api
2026-04-13T09:47:48.128577+00:00 | All Night Long | Joe Walsh | source:amperwave-api
2026-04-13T09:48:23.392845+00:00 | Magic Carpet Ride | Steppenwolf | source:amperwave-api
2026-04-13T09:48:58.029994+00:00 | Magic Carpet Ride | Steppenwolf | source:amperwave-api
2026-04-13T09:49:33.550195+00:00 | Magic Carpet Ride | Steppenwolf | source:amperwave-api
2026-04-13T09:50:10.775936+00:00 | Magic Carpet Ride | Steppenwolf | source:amperwave-api
2026-04-13T09:51:03.121794+00:00 | Magic Carpet Ride | Steppenwolf | source:amperwave-api
2026-04-13T09:51:43.918050+00:00 | Magic Carpet Ride | Steppenwolf | source:amperwave-api
2026-04-13T09:52:19.350149+00:00 | Magic Carpet Ride | Steppenwolf | source:amperwave-api
2026-04-13T09:53:00.044457+00:00 | Magic Carpet Ride | Steppenwolf | source:amperwave-api
2026-04-13T09:53:35.163157+00:00 | Patience | Guns N Roses | source:amperwave-api
2026-04-13T09:54:10.190737+00:00 | Patience | Guns N Roses | source:amperwave-api
2026-04-13T09:54:45.770308+00:00 | Patience | Guns N Roses | source:amperwave-api
2026-04-13T09:55:20.693915+00:00 | Patience | Guns N Roses | source:amperwave-api
2026-04-13T09:55:56.338423+00:00 | Patience | Guns N Roses | source:amperwave-api
2026-04-13T09:56:51.159728+00:00 | Patience | Guns N Roses | source:amperwave-api
2026-04-13T09:57:27.057591+00:00 | Patience | Guns N Roses | source:amperwave-api
2026-04-13T09:58:09.987362+00:00 | Patience | Guns N Roses | source:amperwave-api
2026-04-13T09:58:45.288300+00:00 | Patience | Guns N Roses | source:amperwave-api
2026-04-13T09:59:20.197576+00:00 | Patience | Guns N Roses | source:amperwave-api
2026-04-13T09:59:54.888003+00:00 | The Boys Are Back In Town | Thin Lizzy | source:amperwave-api
2026-04-13T10:00:30.659696+00:00 | The Boys Are Back In Town | Thin Lizzy | source:amperwave-api
2026-04-13T10:01:06.812378+00:00 | The Boys Are Back In Town | Thin Lizzy | source:amperwave-api
2026-04-13T10:01:43.724229+00:00 | The Boys Are Back In Town | Thin Lizzy | source:amperwave-api
2026-04-13T10:02:18.770371+00:00 | The Boys Are Back In Town | Thin Lizzy | source:amperwave-api
2026-04-13T10:02:54.340210+00:00 | The Boys Are Back In Town | Thin Lizzy | source:amperwave-api
2026-04-13T10:03:29.789738+00:00 | The Boys Are Back In Town | Thin Lizzy | source:amperwave-api
2026-04-13T10:04:04.885432+00:00 | The Boys Are Back In Town | Thin Lizzy | source:amperwave-api
2026-04-13T10:04:40.644588+00:00 | Losing My Religion | R.E.M. | source:amperwave-api
2026-04-13T10:05:20.818402+00:00 | Losing My Religion | R.E.M. | source:amperwave-api
2026-04-13T10:05:59.719582+00:00 | Losing My Religion | R.E.M. | source:amperwave-api
2026-04-13T10:06:36.335165+00:00 | Losing My Religion | R.E.M. | source:amperwave-api
2026-04-13T10:07:11.470705+00:00 | Losing My Religion | R.E.M. | source:amperwave-api
2026-04-13T10:07:47.623108+00:00 | Losing My Religion | R.E.M. | source:amperwave-api
2026-04-13T10:08:24.924431+00:00 | Losing My Religion | R.E.M. | source:amperwave-api
2026-04-13T10:09:00.061619+00:00 | Rock And Roll All Nite (Live) | Kiss | source:amperwave-api
2026-04-13T10:09:34.777244+00:00 | Rock And Roll All Nite (Live) | Kiss | source:amperwave-api
2026-04-13T10:10:12.419551+00:00 | Rock And Roll All Nite (Live) | Kiss | source:amperwave-api
2026-04-13T10:10:48.467088+00:00 | Rock And Roll All Nite (Live) | Kiss | source:amperwave-api
2026-04-13T10:11:23.504995+00:00 | Rock And Roll All Nite (Live) | Kiss | source:amperwave-api
2026-04-13T10:12:00.115363+00:00 | Rock And Roll All Nite (Live) | Kiss | source:amperwave-api
2026-04-13T10:12:36.936994+00:00 | Rock And Roll All Nite (Live) | Kiss | source:amperwave-api
2026-04-13T10:13:37.316812+00:00 | Gold Dust Woman | Fleetwood Mac | source:amperwave-api
2026-04-13T10:14:14.755917+00:00 | Gold Dust Woman | Fleetwood Mac | source:amperwave-api
2026-04-13T10:14:49.722435+00:00 | Gold Dust Woman | Fleetwood Mac | source:amperwave-api
2026-04-13T10:15:31.419840+00:00 | Gold Dust Woman | Fleetwood Mac | source:amperwave-api
2026-04-13T10:16:07.259073+00:00 | Gold Dust Woman | Fleetwood Mac | source:amperwave-api
2026-04-13T10:16:43.623191+00:00 | Gold Dust Woman | Fleetwood Mac | source:amperwave-api
2026-04-13T10:17:20.001862+00:00 | Gold Dust Woman | Fleetwood Mac | source:amperwave-api
2026-04-13T10:17:55.736226+00:00 | Roadhouse Blues | Doors | source:amperwave-api
2026-04-13T10:18:31.022709+00:00 | Roadhouse Blues | Doors | source:amperwave-api
2026-04-13T10:19:05.497862+00:00 | Roadhouse Blues | Doors | source:amperwave-api
2026-04-13T10:19:40.572201+00:00 | Roadhouse Blues | Doors | source:amperwave-api
2026-04-13T10:20:15.242849+00:00 | Roadhouse Blues | Doors | source:amperwave-api
2026-04-13T10:20:51.765840+00:00 | Roadhouse Blues | Doors | source:amperwave-api
2026-04-13T10:21:27.946573+00:00 | Roadhouse Blues | Doors | source:amperwave-api
2026-04-13T10:22:02.849773+00:00 | Roadhouse Blues | Doors | source:amperwave-api
2026-04-13T10:22:38.654662+00:00 | Roadhouse Blues | Doors | source:amperwave-api
2026-04-13T10:23:28.659407+00:00 | Roadhouse Blues | Doors | source:amperwave-api
2026-04-13T10:24:04.298847+00:00 | Roadhouse Blues | Doors | source:amperwave-api
2026-04-13T10:24:39.792697+00:00 | Roadhouse Blues | Doors | source:amperwave-api
